"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2017,98464051,112119284
2017,98464148,112119385
2017,98464196,112119425
2017,97704422,111346353
2017,97704467,111346398
2017,97704518,111346447
2017,97704522,111346447
2017,97704520,111346447
2017,97704651,111346584
2017,97704700,111346634
2017,97704763,111346699
2017,97704763,111346702
2017,97704791,111346735
2017,97704791,111346733
2017,97704895,111346851
2017,97063063,110702208
2017,97063102,110702236
2017,97063098,110702236
2017,97063180,110702324
2017,97063221,110702366
2017,97063259,110702406
2017,97063259,110702407
2017,99304761,112968829
2017,99304759,112968827
2017,99304758,112968829
2017,99304761,112968827
2017,99304759,112968829
2017,99304758,112968827
2017,99304823,112968899
2017,99304878,112968949
2017,99304878,112968947
2017,99304907,112968982
2017,99304969,112969048
2017,98463777,112119002
2017,98463861,112119086
2017,98463896,112119123
2017,98463924,112119152
2017,98463924,112119149
2017,98463981,112119220
2017,98464154,112119389
2017,96543601,110183119
2017,96543637,110183158
2017,96543647,110183168
2017,96543654,110183177
2017,96543687,110183214
2017,96543734,110183263
2017,96543605,110183124
2017,96543643,110183163
2017,96543643,110183161
2017,96543665,110183190
2017,96543685,110183213
2017,96543709,110183238
2017,96543731,110183260
2017,96543562,110183081
2017,96543593,110183113
2017,96543634,110183156
2017,96543649,110183169
2017,96543650,110183171
2017,96543675,110183198
2017,96543675,110183195
2017,96543705,110183235
2017,96543720,110183252
2017,96543728,110183258
2017,96543741,110183272
2017,96543754,110183280
2017,99304745,112968817
2017,99304777,112968846
2017,99304840,112968920
2017,99304854,112968925
2017,99304946,112969019
2017,99304954,112969036
2017,99305051,112969062
2017,99305059,112969072
2017,99305076,112969085
2017,98463773,112118991
2017,98463773,112118993
2017,98463795,112119017
2017,98463862,112119087
2017,98463933,112119163
2017,98464060,112119293
2017,98464144,112119379
2017,98464177,112119409
2017,99851484,113521311
2017,99851496,113521321
2017,99851595,113521441
2017,99851609,113521456
2017,99851629,113521471
2017,99851630,113521471
2017,99851644,113521489
2017,99851723,113521569
2017,99851841,113521692
2017,99851870,113521718
2017,99851884,113521734
2017,97063059,110702194
2017,97063116,110702255
2017,97063109,110702251
2017,97063142,110702281
2017,97063149,110702289
2017,97063189,110702330
2017,97063201,110702343
2017,97063201,110702342
2017,97063224,110702370
2017,97063240,110702389
2017,97063282,110702433
2017,100670106,114339297
2017,100670173,114339364
2017,100670234,114339421
2017,100670247,114339437
2017,100670258,114339447
2017,100670269,114339460
2017,100670298,114339492
2017,100670305,114339501
2017,100670326,114339521
2017,100670350,114339551
2017,100670361,114339569
2017,100670357,114339560
2017,100670398,114339606
2017,100670405,114339611
2017,100670417,114339620
2017,100670439,114339643
2017,100670478,114339688
2017,99304750,112968821
2017,99304797,112968873
2017,99304874,112968946
2017,99304914,112968988
2017,97063060,110702185
2017,97063089,110702230
2017,97063158,110702298
2017,97063170,110702311
2017,97063183,110702322
2017,97063244,110702392
2017,97063290,110702442
2017,98463783,112119007
2017,98463803,112119028
2017,98463801,112119026
2017,98463814,112119039
2017,98463845,112119067
2017,98463855,112119080
2017,98463869,112119092
2017,98463897,112119119
2017,98463897,112119120
2017,98463915,112119143
2017,98463941,112119172
2017,98464026,112119257
2017,98464033,112119264
2017,98464050,112119280
2017,98464087,112119324
2017,98464093,112119322
2017,98464107,112119349
2017,98464133,112119370
2017,98464169,112119400
2017,98464188,112119419
2017,98166904,111815010
2017,98166965,111815078
2017,98167046,111815164
2017,98167153,111815287
2017,98167291,111815411
2017,98167291,111815412
2017,97063117,110702249
2017,97063123,110702249
2017,97063151,110702292
2017,97063200,110702338
2017,97063238,110702382
2017,97063255,110702403
2017,97063286,110702434
2017,97063298,110702451
2017,97063310,110702457
2017,97063310,110702460
2017,97063070,110702193
2017,97063068,110702193
2017,97063130,110702273
2017,97063209,110702351
2017,97063283,110702435
2017,99851477,113521304
2017,99851495,113521323
2017,99851572,113521410
2017,99851572,113521411
2017,99851572,113521408
2017,99851594,113521447
2017,99851667,113521511
2017,99851792,113521635
2017,99851844,113521691
2017,99851856,113521703
2017,99851872,113521721
2017,99851905,113521757
2017,97704606,111346545
2017,97704702,111346636
2017,97704781,111346725
2017,97704880,111346835
2017,99851480,113521307
2017,99851516,113521345
2017,99851556,113521393
2017,99851553,113521390
2017,99851739,113521584
2017,99851764,113521608
2017,99851783,113521628
2017,99851806,113521648
2017,99851816,113521662
2017,99851836,113521684
2017,99851836,113521685
2017,99851890,113521741
2017,99851924,113521786
2017,99851461,113521286
2017,99851569,113521415
2017,99851590,113521439
2017,99851639,113521480
2017,99851796,113521642
2017,99851851,113521699
2017,99851873,113521723
2017,99851917,113521774
2017,98166910,111815014
2017,98166947,111815054
2017,98166994,111815108
2017,98167041,111815162
2017,98167139,111815268
2017,99304698,112968763
2017,99304698,112968762
2017,99304791,112968856
2017,99304863,112968934
2017,99304912,112968984
