"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2017,21,111346348
2017,21,111346450
2017,21,111346456
2017,21,111346607
2017,21,111346775
2017,21,111346834
2017,21,111346962
2017,21,111815021
2017,21,111815066
2017,21,111815436
2017,21,111815019
2017,21,111815067
2017,21,111815088
2017,21,111815111
2017,21,111815118
2017,21,111815141
2017,21,111815221
2017,21,111815295
2017,21,111815293
2017,21,111815366
2017,21,113521690
2017,21,113521710
2017,21,110183047
2017,21,110183096
2017,21,110183167
2017,21,110183229
2017,21,110183255
2017,21,110183266
2017,21,110183265
2017,21,111815016
2017,21,111815216
2017,21,111815292
2017,21,110183139
2017,21,110183164
2017,21,110183197
2017,21,110183219
2017,21,110183237
2017,21,110183250
2017,21,110183277
2017,21,110702199
2017,21,110702229
2017,21,110702263
2017,21,110702291
2017,21,110702314
2017,21,110702337
2017,21,110702397
2017,21,110702425
2017,21,110183079
2017,21,110183091
2017,21,110183125
2017,21,110183202
2017,21,110183247
2017,21,110183279
2017,21,110183285
2017,21,114339304
2017,21,114339302
2017,21,114339346
2017,21,114339354
2017,21,114339356
2017,21,114339394
2017,21,114339408
2017,21,114339439
2017,21,114339446
2017,21,114339453
2017,21,114339451
2017,21,114339469
2017,21,114339485
2017,21,114339499
2017,21,114339508
2017,21,114339507
2017,21,114339514
2017,21,110183124
2017,21,110183161
2017,21,110183163
2017,21,110183190
2017,21,110183213
2017,21,110183238
2017,21,110183260
2017,21,110183114
2017,21,110183141
2017,21,110183155
2017,21,110183179
2017,21,110183189
2017,21,110183187
2017,21,110183209
2017,21,110183216
2017,21,110183218
2017,21,110183258
2017,21,110183272
2017,21,110183280
2017,21,110183119
2017,21,110183158
2017,21,110183168
2017,21,110183177
2017,21,110183214
2017,21,110183263
2017,21,110702192
2017,21,110702218
2017,21,110702286
2017,21,110702301
2017,21,110702300
2017,21,110702336
2017,21,110702344
2017,21,110702365
2017,21,110702361
2017,21,110702379
2017,21,110702440
2017,21,110183126
2017,21,110183134
2017,21,110183133
2017,21,110183151
2017,21,110183162
2017,21,110183170
2017,21,110183203
2017,21,110183245
2017,21,110183262
2017,21,110183074
2017,21,110183095
2017,21,110183128
2017,21,110183153
2017,21,110183210
2017,14,110183284
2017,21,110183289
2017,21,110702188
2017,21,110702224
2017,21,110702333
2017,21,110702371
2017,21,110702387
2017,21,110702384
2017,21,110702432
2017,21,110702459
2017,21,111346588
2017,21,111346590
2017,21,111346627
2017,21,111346722
2017,21,111346767
2017,21,111346814
2017,21,111346842
2017,21,111346853
2017,21,111346905
2017,21,111346942
2017,21,111346965
2017,21,111346341
2017,21,111346463
2017,21,111346486
2017,21,111346592
2017,21,111346632
2017,21,111346638
2017,21,111346652
2017,21,111346729
2017,21,111346778
2017,21,111346845
2017,21,111346862
2017,21,111346907
2017,21,110702261
2017,21,110702277
2017,21,110702293
2017,21,110702362
2017,21,110702426
2017,21,110702462
2017,21,113521705
2017,21,113521740
2017,21,118240745
2017,21,110702189
2017,21,110702226
2017,21,110702353
2017,21,110702381
2017,21,110702399
2017,21,110702395
2017,21,110702441
2017,21,110702453
2017,21,110702466
2017,21,111346911
2017,21,111814994
2017,21,111814996
2017,21,111814997
2017,21,111815009
2017,21,111815014
2017,21,111815028
2017,21,111815063
2017,21,111815054
2017,21,111815084
2017,21,111815076
2017,21,111815098
2017,21,111815097
2017,21,111815106
2017,21,111815108
2017,21,111815113
2017,21,111815115
2017,21,111815121
2017,21,111815120
2017,21,111815119
2017,21,111815130
2017,21,111815135
2017,21,111815148
2017,21,111815162
2017,21,111815160
2017,21,111815167
2017,21,111815173
2017,21,111815170
2017,21,111815172
2017,21,111815159
2017,21,111815163
2017,21,111815161
2017,21,111815176
2017,21,111815191
2017,21,111815196
2017,21,111815208
2017,21,111815223
2017,21,111815212
2017,21,111815222
2017,21,111815224
2017,21,111815240
2017,21,111815275
2017,21,111815268
2017,21,111815277
2017,21,111815285
2017,21,111815271
2017,21,111815280
2017,21,111815299
2017,21,111815301
2017,21,111815315
2017,21,111815319
2017,21,111815321
2017,21,111815326
2017,21,111815334
2017,21,111815336
2017,21,111815346
2017,21,111815344
2017,21,111815357
2017,22,111815396
2017,21,111815393
2017,21,111815402
2017,21,111815394
2017,21,111815399
2017,21,111815404
2017,21,111815418
2017,21,111815438
2017,21,111346323
2017,21,111346556
2017,21,111346575
2017,21,111346605
2017,21,111346737
2017,21,111346784
2017,21,111346838
2017,21,111346910
2017,21,111346931
2017,21,114339305
2017,21,110702184
2017,21,110702258
2017,21,110702270
2017,21,110702318
2017,21,110702335
2017,21,110702358
2017,21,110702377
2017,21,110702415
2017,21,110702413
2017,21,110702431
2017,21,110702436
2017,21,110702449
2017,21,110702450
2017,21,110702468
2017,21,111815004
2017,21,111814995
2017,21,111815048
2017,21,111815075
2017,21,111815109
2017,21,111815138
2017,21,111815127
2017,21,111815133
2017,21,111815238
2017,21,111815288
2017,21,111815445
2017,21,110702245
2017,21,110702248
2017,21,110702328
2017,21,110702355
2017,21,110702368
2017,21,110702386
2017,21,110702401
2017,21,110702465
2017,21,111346289
2017,21,111346374
2017,21,111346482
2017,21,111346667
2017,21,111346662
2017,21,111346708
2017,21,111346763
2017,21,111346908
2017,21,111346940
2017,21,111346956
2017,21,111346432
2017,21,111346452
2017,21,111346545
2017,21,111346518
2017,21,111346577
2017,21,111346578
2017,21,111346606
2017,21,111346596
2017,21,111346594
2017,21,111346612
2017,21,111346636
2017,21,111346649
2017,21,111346645
2017,21,111346668
2017,21,111346683
2017,21,111346705
2017,21,111346725
2017,21,111346745
2017,21,111346765
2017,21,111346283
2017,21,111346359
2017,21,111346360
2017,21,112118985
2017,21,112119008
2017,21,112119055
2017,21,112119142
2017,21,112119145
2017,21,112119253
2017,21,112119278
2017,21,112119331
2017,21,112119352
2017,21,112119364
2017,21,112119026
2017,21,112119039
2017,21,112119080
2017,21,112119092
2017,21,112119143
2017,21,112119172
2017,21,112119264
2017,21,112119322
2017,21,112119370
2017,21,112119400
2017,21,112118999
2017,21,112119034
2017,21,112119033
2017,21,112119073
2017,21,112119181
2017,21,112119250
2017,21,112119265
2017,21,112119269
2017,21,112119292
2017,21,112119304
2017,21,112119355
2017,21,112119372
2017,21,112470561
2017,21,112470625
2017,21,112470670
2017,21,112470676
2017,21,112470679
2017,21,112470699
2017,21,112470745
2017,21,112470756
2017,21,112470751
2017,21,112470794
2017,21,112470819
2017,21,112470815
2017,21,112119051
2017,21,112119064
2017,21,112119090
2017,21,112119202
2017,21,112119205
2017,21,112119318
2017,21,114912628
2017,21,114912657
2017,21,114912764
2017,21,114912772
2017,21,114912788
2017,21,114912795
2017,21,114912860
2017,21,114912884
2017,21,114912896
2017,21,112968817
2017,21,112968846
2017,21,112968920
2017,21,112968925
2017,21,112969019
2017,21,112969036
2017,21,112969062
2017,21,112969072
2017,21,112969085
2017,21,113521539
2017,21,113521626
2017,21,113521661
2017,21,112968821
2017,21,112968873
2017,21,112968946
2017,21,112968988
2017,21,112470580
2017,21,112470658
2017,21,112470701
2017,21,112470722
2017,21,112470788
2017,21,112470795
2017,21,112470838
2017,21,114912633
2017,21,114912696
2017,21,114912735
2017,21,114912859
2017,21,114912904
2017,21,112968785
2017,21,112968802
2017,21,112968803
2017,21,112968932
2017,21,112968954
2017,21,112969001
2017,21,112969055
2017,21,112969057
2017,21,112969079
2017,21,112969096
2017,21,112470669
2017,21,112470706
2017,21,112470727
2017,21,112470809
2017,21,112470860
2017,21,113521316
2017,21,113521313
2017,22,113521335
2017,21,113521387
2017,21,113521385
2017,21,113521420
2017,21,113521487
2017,21,113521485
2017,21,113521503
2017,21,113521527
2017,21,113521555
2017,21,113521593
2017,21,113521650
2017,21,113521682
2017,21,113521686
2017,21,115378570
2017,21,115378587
2017,21,115378610
2017,21,115378636
2017,21,115378688
2017,21,115378766
2017,21,115378773
2017,21,115378783
2017,21,115378790
2017,21,115378807
2017,21,114339463
2017,21,114339498
2017,21,114339519
2017,21,114339543
2017,21,114339591
2017,21,114339654
2017,21,114339676
2017,21,112470539
2017,21,112470616
2017,21,112470636
2017,21,112470741
2017,21,112470736
2017,21,112470757
2017,21,112470758
2017,21,112470796
2017,21,112470820
2017,21,112470872
2017,21,112470869
2017,21,114912791
2017,21,114912807
2017,21,114912869
2017,21,114912888
2017,21,114339464
2017,21,114339470
2017,21,114339516
2017,21,114339515
2017,21,114339536
2017,21,114339534
2017,21,114339567
2017,21,114339564
2017,21,114339671
2017,21,114339268
2017,21,114339341
2017,21,114339373
2017,21,114339436
2017,21,114339527
2017,21,114339539
2017,21,114339570
2017,21,114339627
2017,21,114339633
2017,21,114339659
2017,21,118240758
2017,21,114912639
2017,21,114912681
2017,21,114912710
2017,21,114912726
2017,21,114912781
2017,21,114912779
2017,21,114912809
2017,21,114912875
2017,21,114912899
2017,21,114912911
2017,21,115378574
2017,21,115378601
2017,21,115378603
2017,21,115378607
2017,21,115378608
2017,21,115378699
2017,21,115378764
2017,21,112470498
2017,21,112470573
2017,21,112470627
2017,21,112470667
2017,21,112470688
2017,21,112470714
2017,21,112470715
2017,21,112470739
2017,21,112470759
2017,21,112470824
2017,21,112470855
2017,21,112470856
2017,21,112470886
2017,21,112968792
2017,21,112968801
2017,21,112968865
2017,21,112968895
2017,21,112968986
2017,21,112969063
2017,21,112969090
2017,21,112969110
2017,21,113521291
2017,21,113521327
2017,21,113521389
2017,21,113521404
2017,21,113521400
2017,21,113521508
2017,21,113521652
2017,21,112470566
2017,21,112470692
2017,21,112470712
2017,21,112470723
2017,21,112470765
2017,21,112470791
2017,21,112470790
2017,21,112470817
2017,21,113521340
2017,21,113521377
2017,21,113521378
2017,21,113521407
2017,21,113521423
2017,21,113521492
2017,21,113521544
2017,21,113521563
2017,21,113521565
2017,21,113521633
2017,21,113521651
2017,21,113521675
2017,21,112119014
2017,21,112119038
2017,21,112119059
2017,21,112119288
2017,21,112119330
2017,21,113521278
2017,21,113521326
2017,21,113521376
2017,21,113521391
2017,21,113521419
2017,21,113521440
2017,21,113521636
2017,21,112968751
2017,21,112968770
2017,21,112968790
2017,21,112968791
2017,21,112968851
2017,21,112968883
2017,21,112968906
2017,21,112968992
2017,21,112969006
2017,21,112969071
2017,21,112969092
2017,21,112470523
2017,21,112470680
2017,21,112470746
2017,21,112470789
2017,21,112470802
2017,21,112470811
2017,21,112470846
2017,21,112470874
2017,21,113521276
2017,21,113521347
2017,21,113521395
2017,21,113521418
2017,21,113521421
2017,21,113521448
2017,21,113521546
2017,21,113521587
2017,21,113521610
2017,21,113521611
2017,21,113521673
2017,21,113521702
2017,21,114912629
2017,21,114912684
2017,21,114912698
2017,21,114912697
2017,21,114912694
2017,21,114912740
2017,21,110702193
2017,21,110702273
2017,21,110702351
2017,21,110702435
2017,21,112968918
2017,21,112968937
2017,21,112968985
2017,21,112969014
2017,21,112969043
2017,21,112969064
2017,21,112969077
2017,21,112969074
2017,21,112969094
2017,21,110702272
2017,21,110702268
2017,21,110702295
2017,21,110702329
2017,21,110702416
2017,21,111346393
2017,21,111346567
2017,21,111346573
2017,21,111346631
2017,21,111346690
2017,21,111346718
2017,21,111346852
2017,21,111346876
2017,21,111346947
2017,21,111346960
2017,21,111346835
2017,21,111346906
2017,21,110702244
2017,21,110702309
2017,21,110702331
2017,21,110702378
2017,21,110702400
2017,21,111815015
2017,21,111815068
2017,21,111815071
2017,21,111815100
2017,21,111815101
2017,21,111815211
2017,21,111815320
2017,21,111815349
2017,21,111815397
2017,21,111815407
2017,21,111815427
2017,21,111815095
2017,21,111815116
2017,21,111815168
2017,21,111815205
2017,21,111815416
2017,21,111815420
2017,21,112968753
2017,21,112968754
2017,21,112968788
2017,21,112968774
2017,21,112968777
2017,21,112968761
2017,21,112968798
2017,21,112968806
2017,21,112968823
2017,21,112968830
2017,21,112968824
2017,21,112968828
2017,21,111346356
2017,21,111346478
2017,21,111346640
2017,21,111346736
2017,21,111346781
2017,21,111346840
2017,21,111346943
2017,21,111814993
2017,21,111814989
2017,21,111815010
2017,21,111815017
2017,21,111815020
2017,21,111815040
2017,21,111815061
2017,21,111815058
2017,21,111815078
2017,21,111815057
2017,21,111815065
2017,21,111815069
2017,21,111815103
2017,21,111815107
2017,21,111815154
2017,21,111815155
2017,21,111815137
2017,21,111815164
2017,21,111815158
2017,21,111815182
2017,21,111815198
2017,21,111815218
2017,21,111815228
2017,21,111815230
2017,21,111815236
2017,21,111815231
2017,21,111815234
2017,21,111815241
2017,21,111815243
2017,21,111815282
2017,21,111815287
2017,21,111815276
2017,21,111815298
2017,21,111815317
2017,21,111815322
2017,21,111815332
2017,21,111815325
2017,21,111815341
2017,21,111815354
2017,21,111815369
2017,21,111815378
2017,21,111815376
2017,21,111815391
2017,21,111815413
2017,21,111815409
2017,21,111815425
2017,21,111815411
2017,21,111815412
2017,21,111815454
2017,21,111346487
2017,21,111346580
2017,21,111346773
2017,21,111346777
2017,21,111346904
2017,21,111346919
2017,21,111346340
2017,21,111346460
2017,21,111346497
2017,21,111346574
2017,21,111346586
2017,21,111346637
2017,21,111346709
2017,21,110183092
2017,21,110183109
2017,21,110183145
2017,21,110183286
2017,21,110183291
2017,21,110183297
2017,21,110183288
2017,21,113521292
2017,21,113521300
2017,21,113521324
2017,21,113521357
2017,21,113521360
2017,21,113521388
2017,21,113521442
2017,21,113521453
2017,21,113521461
2017,21,113521498
2017,21,113521532
2017,21,113521597
2017,21,113521649
2017,21,113521663
2017,21,113521674
2017,21,113521679
2017,21,113521687
2017,21,113521698
2017,21,113521715
2017,21,113521720
2017,21,113521742
2017,21,113521732
2017,21,110702265
2017,21,110702299
2017,21,110702356
2017,21,110702396
2017,21,110702411
2017,21,110702423
2017,21,110702443
2017,21,110702455
2017,21,110183078
2017,21,110183094
2017,21,110183140
2017,21,110183146
2017,21,110183142
2017,21,110183165
2017,21,110183183
2017,21,110183207
2017,21,110183256
2017,21,110183097
2017,21,110183129
2017,21,110183184
2017,21,110183212
2017,21,110183234
2017,21,110183246
2017,21,110183259
2017,21,110183287
2017,21,110183080
2017,21,110183215
2017,21,110183282
2017,21,110702220
2017,21,110702271
2017,21,110702290
2017,21,110702307
2017,21,110702327
2017,21,110702409
2017,21,110183122
2017,21,110183132
2017,21,110183178
2017,21,110183239
2017,21,111346874
2017,21,111346877
2017,21,111346915
2017,21,111346937
2017,21,111346958
2017,21,110183174
2017,21,110183185
2017,21,110183196
2017,21,110183227
2017,21,110183104
2017,21,110183131
2017,21,110183166
2017,21,110183181
2017,21,110183236
2017,21,110183251
2017,21,110183083
2017,21,110183102
2017,21,110183115
2017,21,110183206
2017,21,110183081
2017,21,110183113
2017,21,110183156
2017,21,110183169
2017,21,110183171
2017,21,110183195
2017,21,110183198
2017,21,110183235
2017,21,110183252
2017,21,110702461
2017,21,111346367
2017,21,111346502
2017,21,111346558
2017,21,111346635
2017,21,111346656
2017,21,111346704
2017,21,111346776
2017,21,111346794
2017,21,111346913
2017,21,111346920
2017,21,111346964
2017,21,110702186
2017,21,110702205
2017,21,110702288
2017,21,110702320
2017,21,110702332
2017,21,110702339
2017,21,110702390
2017,21,110702417
2017,21,110702445
2017,21,110702182
2017,21,110702243
2017,21,110702262
2017,21,110702283
2017,21,110702297
2017,21,110702354
2017,21,110702357
2017,21,110702391
2017,21,110702438
2017,21,110702437
2017,21,110702447
2017,21,115378564
2017,21,115378652
2017,21,115378676
2017,21,115378700
2017,21,115378710
2017,21,115378789
2017,21,115378798
2017,21,115378591
2017,21,115378631
2017,21,115378648
2017,21,115378670
2017,21,115378683
2017,21,115378730
2017,21,115378802
2017,21,114339295
2017,21,114339357
2017,21,114339384
2017,21,114339466
2017,21,114339561
2017,21,114339580
2017,21,114339355
2017,21,114339414
2017,21,114339435
2017,21,114339535
2017,21,114339598
2017,21,114339614
2017,21,114339655
2017,21,112470490
2017,21,112470531
2017,21,112470587
2017,21,112470640
2017,21,112470800
2017,21,112470821
2017,21,112470839
2017,21,112470866
2017,21,112968779
2017,21,112968808
2017,21,112968978
2017,21,112969007
2017,21,112969056
2017,21,112969111
2017,21,112969124
2017,21,113521309
2017,21,113521308
2017,21,113521362
2017,21,113521384
2017,21,113521446
2017,21,113521472
2017,21,113521553
2017,21,113521623
2017,21,113521646
2017,21,113521701
2017,21,113521736
2017,21,114912640
2017,21,114912669
2017,21,114912742
2017,21,114912759
2017,21,114912770
2017,21,114912813
2017,21,114912837
2017,21,114912855
2017,21,114339261
2017,21,114339280
2017,21,114339281
2017,21,114339283
2017,21,114339276
2017,21,114339321
2017,21,114339327
2017,21,114339352
2017,21,114339474
2017,21,114339475
2017,21,114339548
2017,21,114339549
2017,21,114339605
2017,21,114339616
2017,21,114339630
2017,21,114339661
2017,21,112968950
2017,21,112969028
2017,21,112969024
2017,21,112969027
2017,21,112969023
2017,21,112969109
2017,21,112969115
2017,21,114912654
2017,21,114912650
2017,21,114912670
2017,21,114912711
2017,21,114912715
2017,21,114912731
2017,21,114912734
2017,21,114912751
2017,21,114912750
2017,21,114912782
2017,21,114912787
2017,21,114912804
2017,21,114912816
2017,21,114912826
2017,21,114912862
2017,21,114912870
2017,21,114912885
2017,21,114912894
2017,21,114912892
2017,21,114912905
2017,21,115378575
2017,21,115378613
2017,21,115378619
2017,21,115378746
2017,21,115378774
2017,21,115378786
2017,21,112968764
2017,21,112968780
2017,21,112968879
2017,21,112968969
2017,21,112968993
2017,21,112969000
2017,21,112969025
2017,21,112969082
2017,21,112969091
2017,21,112969108
2017,21,118240755
2017,21,112968887
2017,21,112968903
2017,21,112968971
2017,21,112969017
2017,21,112969012
2017,21,112969061
2017,21,112969073
2017,21,112969101
2017,21,115378605
2017,21,115378609
2017,21,115378612
2017,21,115378673
2017,21,115378693
2017,21,115378720
2017,21,115378748
2017,21,115378824
2017,21,115378662
2017,21,115378728
2017,21,115378736
2017,21,115378737
2017,21,115378757
2017,21,115378792
2017,21,115378810
2017,21,110183082
2017,21,110183127
2017,21,110183152
2017,21,110183205
2017,21,110183200
2017,21,110183221
2017,21,110183220
2017,21,110183046
2017,21,110183077
2017,21,110183089
2017,21,110183098
2017,21,110183136
2017,21,110183144
2017,21,110183148
2017,21,110183154
2017,21,110183176
2017,21,110183204
2017,21,110183199
2017,21,110183222
2017,21,110183226
2017,21,110183241
2017,21,110183254
2017,21,110183261
2017,21,110183270
2017,21,110702254
2017,21,110702267
2017,21,110702316
2017,21,110702317
2017,21,110702372
2017,21,110702404
2017,21,110702412
2017,21,110702439
2017,21,110702448
2017,21,110702467
2017,21,115378588
2017,21,115378590
2017,21,115378614
2017,21,115378628
2017,21,115378640
2017,21,115378655
2017,21,115378702
2017,21,115378712
2017,21,115378797
2017,21,113521671
2017,21,113521693
2017,21,113521738
2017,21,117382112
2017,21,117382122
2017,21,117382125
2017,21,117382126
2017,21,117382148
2017,21,117382170
2017,21,117382241
2017,21,117382244
2017,21,117382281
2017,21,117382304
2017,21,117382318
2017,21,117382315
2017,21,117382339
2017,21,117382376
2017,21,117382386
2017,21,117382401
2017,21,117382445
2017,21,117382438
2017,21,117382441
2017,21,117382454
2017,21,117382472
2017,21,117382483
2017,21,117382490
2017,21,117382500
2017,21,117382514
2017,21,117382535
2017,21,117382537
2017,21,117382549
2017,21,117382552
2017,21,113521295
2017,21,113521398
2017,21,113521436
2017,21,113521454
2017,21,113521507
2017,21,113521535
2017,21,113521641
2017,21,124805763
2017,21,124520851
2017,21,124520852
2017,21,124516185
2017,21,124516186
2017,21,114912789
2017,21,114912842
2017,21,114912841
2017,21,114912868
2017,21,114912890
2017,21,112470507
2017,21,112470611
2017,21,112470632
2017,21,112470672
2017,21,112470705
2017,21,112470718
2017,21,112470733
2017,21,112470760
2017,21,112470784
2017,21,112470801
2017,21,112470823
2017,21,112470863
2017,21,112968818
2017,21,112968842
2017,21,112968876
2017,21,112968907
2017,21,112968960
2017,21,112968975
2017,21,112968996
2017,21,112969031
2017,21,112969081
2017,21,112969119
2017,21,112470491
2017,21,112470541
2017,21,112470555
2017,21,112470593
2017,21,112470620
2017,21,112470697
2017,21,112470708
2017,21,112470766
2017,21,112470799
2017,21,112470883
2017,21,113521473
2017,21,113521476
2017,21,113521530
2017,21,113521589
2017,21,113521643
2017,21,113521640
2017,21,113521656
2017,21,113521654
2017,21,113521722
2017,21,113521312
2017,21,113521373
2017,21,113521383
2017,21,113521409
2017,21,113521523
2017,21,113521548
2017,21,113521586
2017,21,115378615
2017,21,115378641
2017,21,115378701
2017,21,115378709
2017,21,115378719
2017,21,115378744
2017,21,115378820
2017,21,114912642
2017,21,114912677
2017,21,114912709
2017,21,114912728
2017,21,114912727
2017,21,114912755
2017,21,114912761
2017,21,114912763
2017,21,114912773
2017,21,114912771
2017,21,114912811
2017,21,114912825
2017,21,114912846
2017,21,114912880
2017,21,114912898
2017,21,114912897
2017,21,115378586
2017,21,115378660
2017,21,115378657
2017,21,115378694
2017,21,115378724
2017,21,115378763
2017,21,115378804
2017,21,112969067
2017,21,112969075
2017,21,112969099
2017,21,112969102
2017,21,112969121
2017,21,114912632
2017,21,114912685
2017,21,114912707
2017,21,114912765
2017,21,115378576
2017,21,115378600
2017,21,115378626
2017,21,115378625
2017,21,115378627
2017,21,115378647
2017,21,115378659
2017,21,115378715
2017,21,115378781
2017,21,114912668
2017,21,114912798
2017,21,114912806
2017,21,114912853
2017,21,114912865
2017,21,114912873
2017,21,114912872
2017,21,115378620
2017,21,115378644
2017,21,115378661
2017,21,115378675
2017,21,115378690
2017,21,115378740
