"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2017,4,117382350
2017,4,117382400
2017,4,117382432
2017,4,117382471
2017,4,117382486
2017,4,117382512
2017,4,117382524
2017,4,115378615
2017,3,115378641
2017,4,115378701
2017,4,115378709
2017,4,115378719
2017,4,115378744
2017,3,115378820
2017,4,115378566
2017,4,115378583
2017,4,115378602
2017,4,115378668
2017,4,115378685
2017,3,115378717
2017,3,115378714
2017,2,115378714
2017,3,115378742
2017,4,115378753
2017,4,115378782
2017,4,115378672
2017,4,115378682
2017,4,115378691
2017,4,115378711
2017,4,115378768
2017,4,117382120
2017,4,117382216
2017,4,117382213
2017,3,117382311
2017,4,117382360
2017,4,117382414
2017,4,117382447
2017,4,117382465
2017,4,117382469
2017,4,117382467
2017,4,117382579
2017,4,117382101
2017,1,117382164
2017,4,117382165
2017,4,117382180
2017,4,117382235
2017,4,117382238
2017,4,117382262
2017,4,117382303
2017,3,117382384
2017,4,117382415
2017,3,117382484
2017,4,117382513
2017,4,117382548
2017,3,117382557
2017,3,117382554
2017,4,118240755
2017,4,117382246
2017,3,117382287
2017,1,117382287
2017,3,117382354
2017,2,117382370
2017,3,117382368
2017,3,117382371
2017,4,117382391
2017,4,117382431
2017,4,117382497
2017,4,117382499
2017,4,117382541
2017,4,117382575
2017,4,114912620
2017,1,114912641
2017,2,114912721
2017,4,114912792
2017,4,114912800
2017,1,114912820
2017,3,114912847
2017,3,114912874
2017,3,114912876
2017,4,114912663
2017,4,114912724
2017,4,114912745
2017,4,114912747
2017,3,114912776
2017,3,114912783
2017,4,114912815
2017,4,114912822
2017,4,114912831
2017,4,114912850
2017,1,114912871
2017,4,114912903
2017,4,117382136
2017,3,117382329
2017,4,117382423
2017,3,117382442
2017,4,117382456
2017,4,117382480
2017,4,117382516
2017,4,117382532
2017,4,117382399
2017,3,117382411
2017,4,117382470
2017,4,117382487
2017,4,117382520
2017,4,117382538
2017,4,117382540
2017,4,117382571
2017,4,114912629
2017,4,114912684
2017,3,114912698
2017,3,114912697
2017,3,114912694
2017,4,114912740
2017,4,114912789
2017,4,114912842
2017,4,114912841
2017,3,114912868
2017,4,114912890
2017,4,112968749
2017,3,112968767
2017,1,112968767
2017,4,112968792
2017,4,112968801
2017,4,112968819
2017,4,112968848
2017,3,112968865
2017,4,112968895
2017,4,112968901
2017,4,112968908
2017,4,112968945
2017,1,112968977
2017,4,112968986
2017,4,112969016
2017,4,112969034
2017,4,112969063
2017,4,112969090
2017,3,112969110
2017,4,111346289
2017,4,111346374
2017,3,111346482
2017,4,111346667
2017,4,111346662
2017,4,111346708
2017,4,111346763
2017,4,111346908
2017,4,111346940
2017,4,111346956
2017,4,112968751
2017,4,112968770
2017,3,112968790
2017,3,112968791
2017,4,112968851
2017,4,112968883
2017,4,112968906
2017,4,112968992
2017,4,112969006
2017,4,112969071
2017,4,112969092
2017,3,114339261
2017,4,114339280
2017,3,114339281
2017,4,114339283
2017,3,114339276
2017,3,114339321
2017,1,114339321
2017,3,114339327
2017,1,114339327
2017,4,114339352
2017,4,114339437
2017,3,114339447
2017,4,114339463
2017,4,114339461
2017,4,114339474
2017,1,114339475
2017,3,114339492
2017,4,114339498
2017,4,114339519
2017,4,114339521
2017,4,114339543
2017,4,114339551
2017,3,114339548
2017,3,114339549
2017,4,114339569
2017,4,114339591
2017,4,114339606
2017,4,114339605
2017,4,114339616
2017,1,114339610
2017,3,114339630
2017,4,114339643
2017,4,114339654
2017,4,114339661
2017,4,114339668
2017,4,114339676
2017,4,114339688
2017,3,110702212
2017,3,110702246
2017,3,110702250
2017,4,110702280
2017,4,110702313
2017,4,110702323
2017,4,110702363
2017,4,110702424
2017,4,110702421
2017,4,110702444
2017,4,112119425
2017,4,112968772
2017,4,112968781
2017,4,112968795
2017,4,112968837
2017,3,112968869
2017,3,112968910
2017,3,112968905
2017,4,112968944
2017,4,112968990
2017,4,112969042
2017,4,113521311
2017,4,113521321
2017,4,113521441
2017,4,113521456
2017,4,113521471
2017,3,113521489
2017,4,113521569
2017,4,113521692
2017,4,113521718
2017,3,113521734
2017,4,112470510
2017,3,112470550
2017,3,112470666
2017,4,112470684
2017,4,112470709
2017,4,112470779
2017,4,112470828
2017,4,112470873
2017,4,113521304
2017,4,113521323
2017,3,113521411
2017,4,113521410
2017,3,113521408
2017,4,113521447
2017,4,113521511
2017,1,113521635
2017,4,113521691
2017,3,113521703
2017,4,113521721
2017,4,113521757
2017,4,113521307
2017,4,113521345
2017,4,113521390
2017,4,113521393
2017,4,113521584
2017,4,113521608
2017,4,113521628
2017,4,113521648
2017,4,113521662
2017,3,113521684
2017,3,113521685
2017,4,113521741
2017,4,113521786
2017,4,112968821
2017,4,112968873
2017,4,112968946
2017,4,112968988
2017,4,110702186
2017,4,110702205
2017,4,110702288
2017,4,110702320
2017,4,110702332
2017,4,110702339
2017,4,110702390
2017,4,110702417
2017,4,110702445
2017,4,110183119
2017,4,110183158
2017,4,110183168
2017,3,110183177
2017,4,110183214
2017,4,110183263
2017,4,110183081
2017,4,110183113
2017,4,110183156
2017,4,110183169
2017,4,110183171
2017,3,110183195
2017,3,110183198
2017,4,110183235
2017,4,110183252
2017,4,113521317
2017,3,113521394
2017,3,113521396
2017,3,113521444
2017,3,113521574
2017,3,113521576
2017,4,113521647
2017,4,113521672
2017,4,113521712
2017,4,113521753
2017,4,110702206
2017,1,110702219
2017,4,110702264
2017,3,110702305
2017,3,110702304
2017,3,110702359
2017,4,110702402
2017,3,113521337
2017,3,113521333
2017,4,113521465
2017,4,113521499
2017,4,113521554
2017,4,113521660
2017,1,113521683
2017,4,113521709
2017,4,113521730
2017,4,112118984
2017,4,112119006
2017,4,112119031
2017,4,112119050
2017,3,112119211
2017,4,112119362
2017,4,112119401
2017,3,112119411
2017,4,111815010
2017,2,111815078
2017,4,111815164
2017,4,111815287
2017,4,111815411
2017,4,111815412
2017,4,113521305
2017,3,113521406
2017,4,113521458
2017,3,113521571
2017,4,113521602
2017,3,113521708
2017,4,113521729
2017,4,110183122
2017,4,110183132
2017,3,110183178
2017,4,110183239
2017,4,112470543
2017,4,112470613
2017,4,112470655
2017,4,112470707
2017,3,112470755
2017,1,112470755
2017,4,112470774
2017,4,112470826
2017,4,112470832
2017,4,112118978
2017,4,112119003
2017,3,112119016
2017,4,112119061
2017,4,112119108
2017,4,112119101
2017,4,112119183
2017,4,112119360
2017,4,112119396
2017,4,111346444
2017,3,111346562
2017,3,111346557
2017,3,111346633
2017,1,111346633
2017,4,111346675
2017,4,111346730
2017,4,111346841
2017,4,111346883
2017,2,110702193
2017,4,110702273
2017,4,110702351
2017,3,110702435
2017,4,114339277
2017,4,114339295
2017,3,114339345
2017,4,114339357
2017,4,114339365
2017,4,114339384
2017,4,114339390
2017,1,114339433
2017,3,114339454
2017,4,114339466
2017,4,114339478
2017,3,114339505
2017,4,114339529
2017,4,114339561
2017,4,114339575
2017,4,114339580
2017,3,114339587
2017,4,114339602
2017,4,114339632
2017,4,114339649
2017,4,114339662
2017,1,114339664
2017,3,114339672
2017,3,114339673
2017,4,114339685
2017,4,111346545
2017,4,111346636
2017,4,111346725
2017,4,111346835
2017,3,110702192
2017,4,110702218
2017,4,110702286
2017,3,110702301
2017,3,110702300
2017,4,110702336
2017,4,110702344
2017,3,110702365
2017,3,110702361
2017,4,110702379
2017,4,110702440
2017,4,111815014
2017,4,111815054
2017,4,111815108
2017,4,111815162
2017,4,111815268
2017,3,110702249
2017,1,110702249
2017,2,110702249
2017,4,110702292
2017,4,110702338
2017,4,110702382
2017,4,110702403
2017,4,110702434
2017,4,110702451
2017,3,110702457
2017,3,110702460
2017,4,112470536
2017,4,112470575
2017,4,112470609
2017,3,112470690
2017,4,112470734
2017,3,112470777
2017,4,112470834
2017,3,112470848
2017,4,112470864
2017,4,112470870
2017,3,112470884
2017,4,110702294
2017,4,110702312
2017,4,110702398
2017,4,110702464
2017,4,112968774
2017,4,112968777
2017,4,112968798
2017,4,112968823
2017,4,112968830
2017,4,112968918
2017,3,112968937
2017,4,112968985
2017,3,112969064
2017,1,112969064
2017,4,112969077
2017,4,111346375
2017,4,111346469
2017,4,111346534
2017,4,111346582
2017,4,111346639
2017,4,111346789
2017,3,111346874
2017,3,111346877
2017,3,111346915
2017,3,111346937
2017,4,111346958
2017,4,112968778
2017,4,112968809
2017,3,112968825
2017,3,112968859
2017,4,112968861
2017,4,112969015
2017,4,112969029
2017,4,112969059
2017,4,112969078
2017,4,112969103
2017,3,114339263
2017,4,114339402
2017,4,114339427
2017,4,114339510
2017,4,114339518
2017,4,114339594
2017,4,114339617
2017,3,114339645
2017,3,114339638
2017,3,114339260
2017,3,114339259
2017,3,114339267
2017,4,114339324
2017,4,114339346
2017,4,114339331
2017,4,114339394
2017,4,114339413
2017,3,114339422
2017,4,114339432
2017,4,114339459
2017,4,114339464
2017,4,114339470
2017,4,114339481
2017,4,114339488
2017,3,114339486
2017,4,114339499
2017,4,114339516
2017,4,114339515
2017,3,114339536
2017,3,114339534
2017,4,114339547
2017,4,114339556
2017,4,114339557
2017,3,114339571
2017,4,114339567
2017,4,114339564
2017,3,114339574
2017,4,114339588
2017,3,114339581
2017,4,114339592
2017,4,114339604
2017,4,114339623
2017,4,114339624
2017,3,114339629
2017,4,114339631
2017,4,114339657
2017,4,114339665
2017,4,114339671
2017,4,112118992
2017,2,112119015
2017,3,112119021
2017,3,112119020
2017,3,112119118
2017,4,112119137
2017,4,112119166
2017,4,112119209
2017,4,112119222
2017,4,112119323
2017,4,112119381
2017,4,113521276
2017,4,113521347
2017,3,113521395
2017,3,113521418
2017,3,113521421
2017,4,113521448
2017,4,113521546
2017,4,113521587
2017,3,113521610
2017,3,113521611
2017,4,113521673
2017,4,113521702
2017,3,110183139
2017,3,110183164
2017,1,110183164
2017,4,110183197
2017,4,110183219
2017,4,110183237
2017,4,110183250
2017,3,110183277
2017,4,114339265
2017,4,114339342
2017,3,114339424
2017,1,114339424
2017,4,114339442
2017,3,114339468
2017,4,114339489
2017,4,114339525
2017,4,114339566
2017,4,114339607
2017,4,114339622
2017,4,111815000
2017,4,111815073
2017,3,111815099
2017,4,111815117
2017,4,111815136
2017,3,111815185
2017,4,111815217
2017,4,111815323
2017,4,111815329
2017,3,111815347
2017,3,111815345
2017,3,112470493
2017,4,112470544
2017,4,112470581
2017,4,112470628
2017,4,112470656
2017,4,112470703
2017,4,112470717
2017,4,112470829
2017,4,112470847
2017,3,112470580
2017,1,112470580
2017,3,112470658
2017,4,112470701
2017,4,112470722
2017,4,112470788
2017,4,112470795
2017,3,112470838
2017,4,112968765
2017,4,112968789
2017,4,112968800
2017,3,112968797
2017,4,112968871
2017,3,112968924
2017,2,112968967
2017,4,112968976
2017,4,112968997
2017,4,112969022
2017,4,112969070
2017,3,112969118
2017,4,110702213
2017,4,110702239
2017,3,110702256
2017,3,110702274
2017,1,110702302
2017,4,110702326
2017,4,110702345
2017,4,110702393
2017,3,110702429
2017,3,110702247
2017,4,110702269
2017,3,110702284
2017,4,110702296
2017,4,110702347
2017,3,110702369
2017,3,110702367
2017,4,110702446
2017,4,111815115
2017,4,111815172
2017,4,111815277
2017,4,111815301
2017,4,111815319
2017,4,111815396
2017,3,112118986
2017,4,112119011
2017,4,112119025
2017,3,112119186
2017,4,112119218
2017,4,112119266
2017,4,112119271
2017,3,112119326
2017,4,111815020
2017,4,111815058
2017,4,111815137
2017,4,111815182
2017,4,111815228
2017,3,111815231
2017,3,111815234
2017,4,111815298
2017,4,112119014
2017,4,112119038
2017,2,112119059
2017,4,112119288
2017,4,112119330
2017,3,111814996
2017,3,111814997
2017,4,111815113
2017,4,111815119
2017,3,111815159
2017,3,111815163
2017,3,111815161
2017,4,111815208
2017,3,111815240
2017,3,111815271
2017,3,111815280
2017,4,111815393
2017,4,112968829
2017,4,112968827
2017,4,112968899
2017,3,112968947
2017,3,112968949
2017,4,112968982
2017,4,112969048
2017,3,113521284
2017,4,113521392
2017,3,113521556
2017,4,113521688
2017,4,113521719
2017,4,112118980
2017,4,112118989
2017,4,112119012
2017,4,112119041
2017,4,112119114
2017,3,112119148
2017,1,112119148
2017,4,112119177
2017,3,112119189
2017,4,112119284
2017,4,112119385
2017,4,111346356
2017,4,111346478
2017,4,111346640
2017,4,111346736
2017,3,111346781
2017,4,111346840
2017,4,111346943
2017,4,110702184
2017,4,110702258
2017,4,110702270
2017,4,110702318
2017,1,110702220
2017,4,110702271
2017,4,110702290
2017,4,110702307
2017,4,110702327
2017,4,110702409
2017,4,110702419
2017,4,110702461
2017,4,110702335
2017,4,110702358
2017,4,110702377
2017,3,110702415
2017,3,110702413
2017,3,110702431
2017,1,110702431
2017,3,110702436
2017,1,110702436
2017,3,110702449
2017,3,110702450
2017,4,110702468
2017,4,112119030
2017,4,112119176
2017,4,112119214
2017,4,112119338
2017,4,112119380
2017,4,112119395
2017,4,112119416
2017,4,112968799
2017,3,112968820
2017,3,112968877
2017,4,112968902
2017,4,112969032
2017,4,112969069
2017,4,112969083
2017,4,112969120
2017,4,111346438
2017,4,111346507
2017,4,111346585
2017,4,111346820
2017,4,111346836
2017,3,111346867
2017,3,111346917
2017,3,111346914
2017,4,111346927
2017,4,113521278
2017,4,113521326
2017,4,113521376
2017,3,113521391
2017,3,113521419
2017,3,113521440
2017,4,113521636
2017,3,112968818
2017,4,112968842
2017,4,112968876
2017,4,112968907
2017,3,112968960
2017,4,112968975
2017,4,112968996
2017,4,112969031
2017,4,112969081
2017,4,112969119
2017,4,113521386
2017,4,113521459
2017,3,113521501
2017,3,113521564
2017,4,112470497
2017,4,112470554
2017,4,112470600
2017,4,112470671
2017,3,112470694
2017,4,112119002
2017,4,112119086
2017,4,112119123
2017,3,112119149
2017,1,112119149
2017,3,112119152
2017,1,112119152
2017,4,112119220
2017,4,112119389
2017,4,112118977
2017,4,112119029
2017,4,112119042
2017,4,112119053
2017,4,112119060
2017,3,112119117
2017,3,112119115
2017,3,112119159
2017,4,112119217
2017,4,112119231
2017,1,112119263
2017,1,112119371
2017,4,112119394
2017,4,112119408
2017,4,112119426
2017,4,111346305
2017,4,111346403
2017,4,111346461
2017,4,111346774
2017,4,111346858
2017,4,111346911
2017,4,111346323
2017,4,111346487
2017,4,111346556
2017,4,111346575
2017,4,111346580
2017,4,111346605
2017,3,111346737
2017,3,111346773
2017,1,111346773
2017,3,111346777
2017,1,111346777
2017,3,111346784
2017,4,111346838
2017,4,111346904
2017,4,111346919
2017,4,110702187
2017,4,110702235
2017,4,110702279
2017,3,110702321
2017,4,110702410
2017,4,110702420
2017,4,110702454
2017,3,115378599
2017,4,115378697
2017,4,115378725
2017,4,115378750
2017,4,115378776
2017,4,115378788
2017,3,115378801
2017,4,115378809
2017,3,115378825
2017,4,111814993
2017,4,111815040
2017,3,111815057
2017,3,111815065
2017,4,111815155
2017,4,111815198
2017,4,111815230
2017,4,111815241
2017,4,111815282
2017,4,111815322
2017,4,111815332
2017,4,111815369
2017,4,111815413
2017,4,110702182
2017,4,110702243
2017,4,110702262
2017,4,110702283
2017,4,110702297
2017,3,110702354
2017,3,110702357
2017,2,110702391
2017,3,110702438
2017,1,110702438
2017,3,110702437
2017,1,110702437
2017,4,110702447
2017,4,110702215
2017,4,110702216
2017,3,110702253
2017,3,110702259
2017,3,110702257
2017,4,110702303
2017,4,110702334
2017,4,110702374
2017,4,110702405
2017,3,110702428
2017,3,110702430
2017,4,111814994
2017,4,111815084
2017,4,111815098
2017,4,111815148
2017,4,111815170
2017,4,111815212
2017,4,111815321
2017,4,111815326
2017,4,111815402
2017,4,111815418
2017,4,113521286
2017,4,113521415
2017,4,113521439
2017,4,113521480
2017,4,113521642
2017,2,113521699
2017,4,113521723
2017,4,113521774
2017,1,110183045
2017,3,110183075
2017,4,110183088
2017,3,110183100
2017,1,110183100
2017,3,110183105
2017,1,110183105
2017,4,113521292
2017,4,113521357
2017,4,113521360
2017,4,113521388
2017,1,113521442
2017,4,113521461
2017,1,113521498
2017,4,113521532
2017,4,110183083
2017,4,110183102
2017,4,110183115
2017,4,110183206
2017,4,114912627
2017,4,114912626
2017,4,114912631
2017,4,114912633
2017,4,114912644
2017,4,114912653
2017,3,114912652
2017,4,114912651
2017,3,114912649
2017,4,114912672
2017,4,114912673
2017,4,114912696
2017,4,114912700
2017,4,114912706
2017,4,114912713
2017,4,114912723
2017,2,114912736
2017,4,114912735
2017,4,114912737
2017,4,114912753
2017,4,114912760
2017,4,114912786
2017,4,114912805
2017,3,114912829
2017,4,114339268
2017,3,114339341
2017,3,114339355
2017,4,114339373
2017,4,114339414
2017,4,114339435
2017,4,114339436
2017,4,114339527
2017,4,124797819
2017,4,124801258
2017,4,124801264
2017,4,110183042
2017,4,110183108
2017,3,110183123
2017,3,110183143
2017,4,110183211
2017,4,110183231
2017,4,110183240
2017,4,110702199
2017,4,110702229
2017,4,110702263
2017,4,110702291
2017,4,110702314
2017,3,110702337
2017,3,110702397
2017,3,110702425
2017,4,114912624
2017,4,114912625
2017,3,114912642
2017,4,114912655
2017,4,114912676
2017,3,114912677
2017,4,114912709
2017,3,114912729
2017,3,114912728
2017,1,114912728
2017,3,114912727
2017,1,114912727
2017,4,114912749
2017,4,114912755
2017,3,114912761
2017,3,114912763
2017,4,110183076
2017,4,110183086
2017,4,110183110
2017,3,110183112
2017,4,110183149
2017,3,110183188
2017,3,110183186
2017,4,110183208
2017,4,110183225
2017,4,110183281
2017,4,110183293
2017,4,110183077
2017,1,110183098
2017,4,110183136
2017,4,110183148
2017,4,110183222
2017,4,110183241
2017,4,110183261
2017,4,110183270
2017,3,110183050
2017,3,110183051
2017,4,110183182
2017,4,110183290
2017,4,112470508
2017,4,112470558
2017,4,112470615
2017,3,112470638
2017,3,112470637
2017,4,112470644
2017,4,112470682
2017,1,112470713
2017,4,112470731
2017,4,112470744
2017,4,112470752
2017,4,112470778
2017,4,112470792
2017,3,112470842
2017,4,112470885
2017,4,111346360
2017,4,111346370
2017,4,111346466
2017,4,111346536
2017,4,111346606
2017,3,111346617
2017,4,111346645
2017,4,111346780
2017,3,111346817
2017,3,111346816
2017,3,111346846
2017,3,111346847
2017,4,111346856
2017,4,111346863
2017,4,111346941
2017,4,112470742
2017,4,112470776
2017,4,112470816
2017,4,112470837
2017,4,112470852
2017,4,112470882
2017,4,112470529
2017,3,112470559
2017,3,112470560
2017,3,112470648
2017,1,112470648
2017,1,112470695
2017,4,112470754
2017,4,112470782
2017,4,112470786
2017,3,112470808
2017,3,112470806
2017,3,112470833
2017,4,112470535
2017,3,112470547
2017,3,112470548
2017,3,112470618
2017,1,112470675
2017,3,112470729
2017,3,112470730
2017,3,112470787
2017,1,112470827
2017,4,112470877
2017,4,112470887
2017,4,113521639
2017,3,113521678
2017,3,113521680
2017,3,113521706
2017,3,113521704
2017,3,113521727
2017,4,114339293
2017,4,114339307
2017,3,114339366
2017,4,114339387
2017,4,114339398
2017,3,114339403
2017,4,114339411
2017,3,114339396
2017,3,114339406
2017,4,114339417
2017,3,114339412
2017,4,114339445
2017,4,114339448
2017,4,114339456
2017,4,114339462
2017,4,114339465
2017,4,114339494
2017,3,114339528
2017,3,114339531
2017,4,114339544
2017,4,114339552
2017,4,114339555
2017,3,114339559
2017,3,114339558
2017,4,114339565
2017,4,114339576
2017,4,114339577
2017,4,114339615
2017,4,114339626
2017,4,114339625
2017,4,114339641
2017,4,114339646
2017,4,114339653
2017,3,114339644
2017,4,114339667
2017,4,114339679
2017,4,114339681
2017,4,114339680
2017,4,110183078
2017,4,110183094
2017,4,110183140
2017,3,110183146
2017,3,110183142
2017,4,110183165
2017,4,110183183
2017,3,110183207
2017,3,110183256
2017,4,110183074
2017,1,110183095
2017,4,110183128
2017,4,110183153
2017,4,110183210
2017,4,110183284
2017,4,110183289
2017,1,110183092
2017,4,110183109
2017,4,110183145
2017,4,110183286
2017,3,110183291
2017,4,110183297
2017,3,110183288
2017,4,110702194
2017,4,110702255
2017,4,110702251
2017,4,110702281
2017,4,110702289
2017,3,110702330
2017,3,110702342
2017,3,110702343
2017,4,110702370
2017,3,110702389
2017,3,110702433
2017,4,112470564
2017,4,112470610
2017,4,112470689
2017,4,112470740
2017,4,112470825
2017,3,112470841
2017,4,110702261
2017,3,110702277
2017,2,110702293
2017,4,110702362
2017,4,110702426
2017,4,110702462
2017,3,115378578
2017,3,115378580
2017,2,115378618
2017,3,115378635
2017,3,115378633
2017,4,115378663
2017,4,115378687
2017,4,115378747
2017,4,115378777
2017,4,118240745
2017,4,117382176
2017,4,117382240
2017,3,117382293
2017,3,117382295
2017,4,117382380
2017,4,117382379
2017,3,117382404
2017,3,117382402
2017,4,117382440
2017,3,117382489
2017,4,117382581
2017,4,114912636
2017,4,114912662
2017,4,114912682
2017,3,114912686
2017,3,114912688
2017,1,114912719
2017,4,114912722
2017,4,114912769
2017,3,114912790
2017,3,114912857
2017,3,114912879
2017,4,115378588
2017,4,115378590
2017,1,115378614
2017,4,115378628
2017,4,115378640
2017,4,115378655
2017,4,115378702
2017,4,115378712
2017,3,115378797
2017,4,114912711
2017,4,114912731
2017,4,114912734
2017,4,114912787
2017,4,114912804
2017,4,114912826
2017,4,114912870
2017,4,114912885
2017,4,115378575
2017,4,115378613
2017,2,115378619
2017,4,115378746
2017,4,115378774
2017,4,115378786
2017,4,114912635
2017,4,114912664
2017,4,114912691
2017,4,114912708
2017,4,114912744
2017,4,114912768
2017,1,114912810
2017,3,114912830
2017,3,114912827
2017,4,114912852
2017,4,114912863
2017,3,114912859
2017,4,114912904
2017,4,115378621
2017,4,115378638
2017,4,115378639
2017,4,115378656
2017,4,115378667
2017,3,115378681
2017,3,115378679
2017,4,115378718
2017,4,115378743
2017,4,115378760
2017,3,115378769
2017,4,115378779
2017,4,115378791
2017,4,117382124
2017,4,117382156
2017,3,117382191
2017,3,117382228
2017,4,117382374
2017,4,117382406
2017,4,117382407
2017,4,117382439
2017,4,117382466
2017,4,117382479
2017,3,117382534
2017,4,117382576
2017,4,120342117
2017,4,120785592
2017,4,120785591
2017,2,120342074
2017,4,113521295
2017,4,113521316
2017,4,113521313
2017,4,113521335
2017,3,113521387
2017,3,113521385
2017,1,113521398
2017,3,113521420
2017,4,113521436
2017,3,113521454
2017,4,113521487
2017,4,113521485
2017,4,113521503
2017,4,113521507
2017,4,113521527
2017,3,113521535
2017,4,113521555
2017,3,113521593
2017,4,110702244
2017,4,110702272
2017,4,110702268
2017,4,110702295
2017,4,110702309
2017,4,110702329
2017,4,110702331
2017,4,110702378
2017,3,110702400
2017,4,110702416
2017,4,111346378
2017,3,111346465
2017,4,111346670
2017,3,111346756
2017,4,111346768
2017,4,111346925
2017,4,111346951
2017,4,111346342
2017,4,111346496
2017,1,111346589
2017,4,111346641
2017,4,111346698
2017,4,111346762
2017,4,111346803
2017,4,111346890
2017,4,111346952
2017,4,117382109
2017,4,117382114
2017,4,117382110
2017,4,117382138
2017,4,117382149
2017,3,117382169
2017,3,117382199
2017,3,117382207
2017,3,117382206
2017,4,117382232
2017,1,117382270
2017,4,117382275
2017,4,117382277
2017,3,117382286
2017,3,117382310
2017,4,117382321
2017,3,117382364
2017,2,117382369
2017,3,117382385
2017,4,117382412
2017,4,117382416
2017,3,117382420
2017,3,117382417
2017,3,117382419
2017,4,117382430
2017,3,117382425
2017,3,117382433
2017,3,117382427
2017,4,117382450
2017,4,117382452
2017,4,117382462
2017,4,117382488
2017,4,117382493
2017,4,117382505
2017,4,117382515
2017,4,117382518
2017,3,117382558
2017,4,117382565
2017,4,117382569
2017,4,117382568
2017,4,117382580
2017,4,113521597
2017,4,113521674
2017,3,113521679
2017,4,113521715
2017,1,113521732
2017,4,112119040
2017,4,112119140
2017,4,112119180
2017,4,112119198
2017,3,112119234
2017,3,112119236
2017,4,112119267
2017,3,112119343
2017,4,112119367
2017,4,111346359
2017,4,111346578
2017,3,111346596
2017,3,111346594
2017,4,111346745
2017,3,111346765
2017,3,111346819
2017,4,111346837
2017,3,111346954
2017,3,111346953
2017,3,111346969
2017,3,111346970
2017,4,111814991
2017,4,111814989
2017,4,111815011
2017,4,111815019
2017,4,111815067
2017,4,111815088
2017,4,111815069
2017,3,111815081
2017,3,111815111
2017,4,111815118
2017,3,111815114
2017,1,111815114
2017,1,111815141
2017,4,111815207
2017,4,111815221
2017,4,111815250
2017,3,111815294
2017,3,111815295
2017,3,111815293
2017,4,111815325
2017,3,111815366
2017,4,111815388
2017,4,111815409
