"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2017,9,117382120
2017,9,117382216
2017,9,117382213
2017,6,117382311
2017,9,117382375
2017,9,117382447
2017,6,117382469
2017,6,117382529
2017,6,117382528
2017,9,117382579
2017,6,117382183
2017,6,117382181
2017,6,117382299
2017,3,117382355
2017,9,117382383
2017,9,117382403
2017,6,117382413
2017,9,117382504
2017,9,117382506
2017,6,124516183
2017,6,124516184
2017,9,124520853
2017,9,124516180
2017,6,124520851
2017,6,124520852
2017,6,113521626
2017,6,112470502
2017,6,112470525
2017,6,112470527
2017,9,112470735
2017,9,112470785
2017,9,112470835
2017,9,112470881
2017,6,112470580
2017,6,112470658
2017,9,112470788
2017,6,112470838
2017,6,112470726
2017,6,112470761
2017,1,112470769
2017,6,112470770
2017,6,112470767
2017,6,112968818
2017,9,112968842
2017,9,112968876
2017,9,112968960
2017,9,112968975
2017,6,112969081
2017,6,112470547
2017,6,112470548
2017,6,112470618
2017,6,112470659
2017,6,112470663
2017,6,112470677
2017,9,112470675
2017,6,112470729
2017,6,112470730
2017,9,112470772
2017,6,112470787
2017,6,112470780
2017,6,112470781
2017,9,112470810
2017,9,112470827
2017,6,112470877
2017,9,112470536
2017,6,112470690
2017,6,112470777
2017,6,112470848
2017,6,112470870
2017,6,112470884
2017,9,112470497
2017,9,112470554
2017,9,112470671
2017,6,112470694
2017,6,112470837
2017,6,112470561
2017,6,112470670
2017,6,112470676
2017,6,112470679
2017,6,112470756
2017,6,112470751
2017,6,112470819
2017,6,112470815
2017,9,112968765
2017,9,112968789
2017,6,112968800
2017,6,112968797
2017,6,112968924
2017,9,112968997
2017,6,112969022
2017,9,112969070
2017,6,112969118
2017,6,112968882
2017,9,112470669
2017,9,112470809
2017,9,112470860
2017,6,113521411
2017,6,113521410
2017,6,113521408
2017,9,113521635
2017,6,113521703
2017,9,113521721
2017,6,113521337
2017,6,113521333
2017,9,113521465
2017,9,113521683
2017,9,113521709
2017,9,113521730
2017,6,112118984
2017,9,112119006
2017,6,112119211
2017,6,112119411
2017,9,112968768
2017,6,112968810
2017,9,112968835
2017,9,112968886
2017,6,112969121
2017,9,113521281
2017,6,113521310
2017,9,113521339
2017,6,113521469
2017,6,113521483
2017,6,113521486
2017,6,113521489
2017,9,113521590
2017,6,113521645
2017,9,113521657
2017,9,113521692
2017,6,113521734
2017,9,112119371
2017,9,112119394
2017,6,112119408
2017,8,112119426
2017,9,112119420
2017,9,112119008
2017,9,112119055
2017,6,112119142
2017,6,112119145
2017,6,112119364
2017,9,112119225
2017,6,112119258
2017,6,112119283
2017,6,112119285
2017,9,112470508
2017,9,112470615
2017,6,112470638
2017,6,112470637
2017,6,112470644
2017,9,112470682
2017,9,112470713
2017,9,112470731
2017,9,112470792
2017,6,112470842
2017,9,112470885
2017,9,112119032
2017,6,112119072
2017,6,112119305
2017,6,112119301
2017,9,112119353
2017,6,113521309
2017,6,113521308
2017,9,113521362
2017,9,113521472
2017,6,113521553
2017,9,113521623
2017,9,112118997
2017,9,112119049
2017,6,112119074
2017,6,112470523
2017,9,112470680
2017,9,112470789
2017,6,112470874
2017,9,112470570
2017,9,112470665
2017,9,112470716
2017,9,112470732
2017,6,112470844
2017,6,112968764
2017,6,112968780
2017,6,112969091
2017,6,112470493
2017,9,112470544
2017,9,112470581
2017,9,112470656
2017,9,112470829
2017,9,112470847
2017,6,112470632
2017,6,112470672
2017,6,112470784
2017,6,113521284
2017,6,113521556
2017,6,113521719
2017,6,112968782
2017,9,112968972
2017,9,112470549
2017,9,112470568
2017,6,112470606
2017,6,112470602
2017,9,112470763
2017,9,112470857
2017,9,112470542
2017,9,112470678
2017,9,112470822
2017,1,112470836
2017,9,112470553
2017,6,112470683
2017,6,112470681
2017,9,112470738
2017,9,112470818
2017,6,113521705
2017,3,113521740
2017,6,113521395
2017,6,113521418
2017,6,113521421
2017,6,113521610
2017,6,113521611
2017,6,112470627
2017,6,112470714
2017,6,112470715
2017,6,112470855
2017,6,112470856
2017,9,112470886
2017,6,112119021
2017,6,112119020
2017,3,112119118
2017,9,112119137
2017,6,112119381
2017,9,113521662
2017,6,113521684
2017,6,113521685
2017,9,113521293
2017,9,113521399
2017,9,113521474
2017,9,113521533
2017,9,113521638
2017,9,113521388
2017,9,113521442
2017,9,113521498
2017,9,113521532
2017,9,113521597
2017,1,113521679
2017,9,113521732
2017,6,113521289
2017,9,113521302
2017,9,113521427
2017,6,113521534
2017,6,113521653
2017,6,113521655
2017,9,113521681
2017,9,113521728
2017,6,112119043
2017,9,112119081
2017,6,112119150
2017,6,112119153
2017,9,112119390
2017,6,112118991
2017,6,112118993
2017,9,112119087
2017,9,112119293
2017,9,112119379
2017,9,112118999
2017,6,112119034
2017,6,112119033
2017,9,112119073
2017,9,112119250
2017,9,112119292
2017,3,112119304
2017,9,112119416
2017,6,112968785
2017,6,112968802
2017,6,112968803
2017,6,112968932
2017,9,112969001
2017,6,112969057
2017,9,112968751
2017,6,112968790
2017,6,112968791
2017,6,112968883
2017,9,112968992
2017,9,112969092
2017,9,113521278
2017,6,113521391
2017,9,113521401
2017,6,113521419
2017,6,113521440
2017,9,113521636
2017,1,113521644
2017,9,113521658
2017,1,113521707
2017,9,113521725
2017,9,112968761
2017,6,112968824
2017,6,112968828
2017,6,112969024
2017,6,112969027
2017,6,112969023
2017,6,112969115
2017,9,112968793
2017,6,112968836
2017,6,112968854
2017,6,112968855
2017,9,112969106
2017,6,112969114
2017,6,113521394
2017,6,113521396
2017,6,113521444
2017,6,113521574
2017,6,113521576
2017,6,113521647
2017,9,113521672
2017,3,114339261
2017,6,114339280
2017,6,114339281
2017,6,114339283
2017,6,114339276
2017,6,114339321
2017,6,114339327
2017,9,114339474
2017,6,114339548
2017,6,114339549
2017,9,114339605
2017,6,114339630
2017,9,114912768
2017,9,114912810
2017,6,114912830
2017,6,114912827
2017,3,114912643
2017,6,114912774
2017,6,114912775
2017,9,114912812
2017,6,114912854
2017,6,114339408
2017,9,114339439
2017,9,114339514
2017,6,114339600
2017,9,114339677
2017,9,114339464
2017,9,114339470
2017,6,114339516
2017,6,114339515
2017,6,114339536
2017,6,114339534
2017,6,114339564
2017,6,114339671
2017,3,114339267
2017,9,114339394
2017,6,114339486
2017,6,114339547
2017,6,114339556
2017,6,114339557
2017,3,114339571
2017,6,114339574
2017,9,114339623
2017,9,114339665
2017,6,115378577
2017,9,115378591
2017,9,115378597
2017,9,115378682
2017,6,115378711
2017,6,115378730
2017,6,115378729
2017,9,115378802
2017,6,115378579
2017,9,115378692
2017,9,115378703
2017,9,115378570
2017,9,115378636
2017,9,115378766
2017,6,115378790
2017,6,114339263
2017,9,114339427
2017,9,114339594
2017,6,114339617
2017,6,114339645
2017,6,114339638
2017,9,115378575
2017,6,115378599
2017,9,115378697
2017,9,115378746
2017,9,115378774
2017,9,115378776
2017,9,115378786
2017,9,115378788
2017,6,115378801
2017,6,115378825
2017,9,114912634
2017,6,114912680
2017,6,114912679
2017,6,114912695
2017,6,114912817
2017,9,114912627
2017,9,114912753
2017,9,114912887
2017,6,114912652
2017,6,114912651
2017,6,114912649
2017,9,114912713
2017,9,114912737
2017,9,114912760
2017,6,114912829
2017,6,114912832
2017,9,114339262
2017,6,114339371
2017,9,114339386
2017,9,114339418
2017,9,114339449
2017,6,114339635
2017,1,115378710
2017,9,114339293
2017,9,114339307
2017,6,114339396
2017,6,114339406
2017,6,114339644
2017,9,114339679
2017,9,114912636
2017,9,114912682
2017,3,114912686
2017,6,114912688
2017,9,114912719
2017,6,114912717
2017,9,114912756
2017,6,114912769
2017,6,114912790
2017,6,114912857
2017,6,114912879
2017,9,115378586
2017,6,115378660
2017,6,115378657
2017,6,115378724
2017,6,115378763
2017,6,114912834
2017,6,114912835
2017,6,114339412
2017,9,114339494
2017,6,114339559
2017,6,114339558
2017,6,115378641
2017,3,115378820
2017,9,114912641
2017,9,114912820
2017,6,114912847
2017,6,114912874
2017,6,114912876
2017,9,114912630
2017,9,114912661
2017,6,114912660
2017,6,114912659
2017,9,114912704
2017,6,114912803
2017,6,114912836
2017,6,114912864
2017,6,115378601
2017,6,115378603
2017,6,115378607
2017,6,115378608
2017,9,114912647
2017,9,114912683
2017,9,114912699
2017,9,114912720
2017,6,114912762
2017,9,114912801
2017,9,115378671
2017,6,115378772
2017,6,115378812
2017,6,115378578
2017,6,115378580
2017,6,115378635
2017,6,115378633
2017,9,114339330
2017,6,114339388
2017,6,114339487
2017,6,114339503
2017,3,114339372
2017,9,114339490
2017,6,114339506
2017,6,114339666
2017,6,114339421
2017,6,114339501
2017,9,114339560
2017,3,114339611
2017,6,114339620
2017,9,111815084
2017,9,111815098
2017,9,111815170
2017,9,111815418
2017,6,111814992
2017,6,111815105
2017,6,111815236
2017,6,111815317
2017,9,112470539
2017,6,112470564
2017,9,112470616
2017,6,112470636
2017,9,112470740
2017,7,112470757
2017,6,112470758
2017,9,112470796
2017,9,112470820
2017,9,112470825
2017,6,112470841
2017,6,112470872
2017,6,112470869
2017,9,112118980
2017,9,112118977
2017,9,112119014
2017,9,112119012
2017,9,112119029
2017,9,112119052
2017,6,112119114
2017,6,112119117
2017,6,112119115
2017,6,112119143
2017,6,112119148
2017,6,112119159
2017,9,112119171
2017,9,112119172
2017,6,112119189
2017,6,112119264
2017,9,112119284
2017,9,112119330
2017,6,112119322
2017,9,115378568
2017,9,115378569
2017,9,115378571
2017,9,115378582
2017,9,115378584
2017,9,115378585
2017,9,115378594
2017,9,115378617
2017,9,115378637
2017,9,115378651
2017,6,115378669
2017,9,115378695
2017,6,115378716
2017,6,115378723
2017,9,115378727
2017,6,115378732
2017,6,115378759
2017,9,115378771
2017,9,115378775
2017,9,115378778
2017,6,115378785
2017,6,115378796
2017,6,115378814
2017,6,115378813
2017,6,110702356
2017,9,110702423
2017,6,110702455
2017,9,112968769
2017,6,112968805
2017,9,112968816
2017,6,112968820
2017,6,112968877
2017,6,112968893
2017,6,112968894
2017,6,112968940
2017,1,112968946
2017,6,112969009
2017,9,112969052
2017,6,112969083
2017,6,114339260
2017,9,114912622
2017,9,114912637
2017,9,114912646
2017,9,114912663
2017,9,114912668
2017,9,114912701
2017,9,114912724
2017,6,114912741
2017,6,114912739
2017,6,114912776
2017,6,114912783
2017,6,114912840
2017,9,114912850
2017,9,114912865
2017,9,114912871
2017,6,114912873
2017,6,114912872
2017,9,114912903
2017,9,114912900
2017,6,110702190
2017,9,110702348
2017,9,110702394
2017,9,111814991
2017,9,111815011
2017,9,111815040
2017,6,111815081
2017,6,111815057
2017,6,111815065
2017,6,111815114
2017,9,111815198
2017,9,111815230
2017,9,111815282
2017,6,111815294
2017,6,113521331
2017,6,113521426
2017,6,113521422
2017,6,113521566
2017,9,113521767
2017,6,110702204
2017,6,110702201
2017,6,110702310
2017,6,110702340
2017,6,110702341
2017,9,111346467
2017,6,111346696
2017,6,111346692
2017,9,110702261
2017,6,110702277
2017,9,110702426
2017,9,111815357
2017,9,110702196
2017,6,110702203
2017,6,110702200
2017,9,111346587
2017,9,111346624
2017,9,111815004
2017,9,111814995
2017,6,111815075
2017,6,111815109
2017,6,111815138
2017,6,111815127
2017,6,111815133
2017,6,111815288
2017,6,111346656
2017,9,111346704
2017,9,111346913
2017,9,111346830
2017,6,111346351
2017,6,111346347
2017,9,111346850
2017,9,111346961
2017,6,111346486
2017,9,111346592
2017,9,111346729
2017,6,111346845
2017,9,111346907
2017,9,114339298
2017,3,114339447
2017,6,114339492
2017,6,114339541
2017,6,114339540
2017,9,114339569
2017,9,114339590
2017,9,114339606
2017,6,114339618
2017,9,114339610
2017,6,111346849
2017,9,111815417
2017,6,110702272
2017,6,110702268
2017,9,110702295
2017,6,110702321
2017,9,110702186
2017,9,110702205
2017,9,110702320
2017,9,110702339
2017,9,114912624
2017,9,114912631
2017,9,114912673
2017,9,114912703
2017,9,114912706
2017,6,114912729
2017,9,114912749
2017,3,114912797
2017,9,114912819
2017,9,110702258
2017,9,110702270
2017,9,110702358
2017,6,110702415
2017,6,110702413
2017,6,110702431
2017,6,110702436
2017,6,110702449
2017,6,110702450
2017,9,113521291
2017,9,113521327
2017,6,113521404
2017,6,113521400
2017,9,114339643
2017,9,114339668
2017,6,114339669
2017,6,110702400
2017,9,111815008
2017,6,111815152
2017,6,111815299
2017,9,112118979
2017,9,112118978
2017,9,112119002
2017,6,112119007
2017,6,112118995
2017,6,112118996
2017,9,112119003
2017,6,112119004
2017,9,112118998
2017,9,112119001
2017,6,112119016
2017,9,112119028
2017,9,112119037
2017,6,112119123
2017,6,112119120
2017,6,112119119
2017,6,112119108
2017,6,112119101
2017,9,112119151
2017,6,112119149
2017,6,112119152
2017,6,112119207
2017,6,112119210
2017,6,112119220
2017,9,112119298
2017,9,112119313
2017,9,112119324
2017,9,112119357
2017,9,112119360
2017,6,112119377
2017,9,111346803
2017,9,111346360
2017,9,111346606
2017,6,111346817
2017,6,111346816
2017,6,111346846
2017,6,111346847
2017,1,111346863
2017,6,111346573
2017,9,111346690
2017,6,111346718
2017,6,111346876
2017,6,111346588
2017,6,111346590
2017,9,111346627
2017,6,111346965
2017,9,111346370
2017,6,111346617
2017,6,111346780
2017,6,111346340
2017,6,111346574
2017,6,111346586
2017,9,111346637
2017,9,111346709
2017,9,111346366
2017,9,111346583
2017,6,111346648
2017,6,111346691
2017,9,111346743
2017,6,111346893
2017,9,111346348
2017,9,111346607
2017,9,111346775
2017,9,111346962
2017,6,111346432
2017,6,111346518
2017,6,111346612
2017,6,111346683
2017,6,111346705
2017,6,111346814
2017,9,111346842
2017,9,111346581
2017,9,111346669
2017,6,111346711
2017,9,111346770
2017,6,111346805
2017,6,111346801
2017,6,112470550
2017,6,112470666
2017,9,112470543
2017,9,112470613
2017,6,112470707
2017,3,112470743
2017,6,112470748
2017,6,112470755
2017,9,112470826
2017,9,112470832
2017,6,112470851
2017,6,112470849
2017,9,112470862
2017,9,112470879
2017,9,112968792
2017,6,112968865
2017,3,112968986
2017,6,112969090
2017,6,112969110
2017,9,113521415
2017,9,113521439
2017,6,112119051
2017,9,112119064
2017,6,112119090
2017,6,112119202
2017,6,112119205
2017,9,112119318
2017,6,112968750
2017,9,112968796
2017,9,112968878
2017,9,112118988
2017,9,112119054
2017,9,112119133
2017,6,112119325
2017,3,113521406
2017,6,113521571
2017,9,113521602
2017,6,113521708
2017,9,112968779
2017,6,112968808
2017,9,112969007
2017,9,112119009
2017,6,112119187
2017,6,113521277
2017,6,113521434
2017,9,113521500
2017,9,113521538
2017,9,113521567
2017,9,112470566
2017,6,112470791
2017,6,112470790
2017,9,112968887
2017,6,112968971
2017,6,112969017
2017,6,112969012
2017,9,112119082
2017,6,112119400
2017,6,112119000
2017,6,112119048
2017,6,112119107
2017,6,112119157
2017,6,112119155
2017,9,112119306
2017,6,112470559
2017,6,112470560
2017,9,112470648
2017,9,112470695
2017,6,112470808
2017,6,112470806
2017,6,112470833
2017,6,112470531
2017,9,112470800
2017,9,112470821
2017,6,112470839
2017,9,112470866
2017,9,112470491
2017,6,112470541
2017,9,112470555
2017,9,112470708
2017,9,112470766
2017,6,112470799
2017,9,112968794
2017,6,112968889
2017,6,112968888
2017,7,112968916
2017,9,112968956
2017,9,112968981
2017,6,112968987
2017,6,112968989
2017,9,112969004
2017,6,112969018
2017,6,112969011
2017,6,112969076
2017,9,112969095
2017,9,112969094
2017,9,112968931
2017,9,112968970
2017,9,112968983
2017,9,112969005
2017,6,112969116
2017,6,112969117
2017,6,112470520
2017,9,112470556
2017,6,112470685
2017,6,112470686
2017,9,112470711
2017,9,112470728
2017,9,112470737
2017,6,112470768
2017,6,112470764
2017,6,112470633
2017,9,113521282
2017,9,113521295
2017,7,113521303
2017,6,113521329
2017,9,113521398
2017,1,113521449
2017,6,113521535
2017,6,113521543
2017,6,113521547
2017,6,113521629
2017,6,113521627
2017,9,113521671
2017,9,113521693
2017,6,113521726
2017,6,113521724
2017,9,112968781
2017,6,112968869
2017,6,112968910
2017,6,112968905
2017,9,112968944
2017,9,112969042
2017,9,112968775
2017,9,112968831
2017,6,112968935
2017,6,112968938
2017,9,112969068
2017,9,112969084
2017,9,113521452
2017,6,113521490
2017,6,113521491
2017,9,113521630
2017,6,112119249
2017,9,112119339
2017,9,113521298
2017,6,113521332
2017,9,113521634
2017,9,113521697
2017,6,113521713
2017,6,112119234
2017,6,112119236
2017,6,112119343
2017,9,112119076
2017,9,112119122
2017,9,112119136
2017,6,112119141
2017,6,112119144
2017,1,112119224
2017,6,112119251
2017,6,112119376
2017,6,112118994
2017,6,112118990
2017,9,112119170
2017,6,112119201
2017,6,112119197
2017,6,112119213
2017,6,112968814
2017,6,112968872
2017,6,112968870
2017,9,112969039
2017,9,112470552
2017,6,112470797
2017,6,112470798
2017,6,112470845
2017,6,112470843
2017,6,112470597
2017,6,112470599
2017,9,112470662
2017,6,112470698
2017,6,112470696
2017,6,112470773
2017,9,114339498
2017,9,114339519
2017,9,114339543
2017,9,114339591
2017,9,114339654
2017,9,114339676
2017,6,114339357
2017,9,114339384
2017,6,114339580
2017,9,114339277
2017,6,114339345
2017,9,114339365
2017,6,114339454
2017,6,114339478
2017,6,114339505
2017,9,114339529
2017,6,114339587
2017,9,114339632
2017,9,114339664
2017,6,114339672
2017,6,114339673
2017,9,114339685
2017,6,114339424
2017,6,114339468
2017,9,114339489
2017,6,114339525
2017,9,114339566
2017,9,114339607
2017,9,114339622
2017,9,114339268
