34,19
34,18
19,21
20,24
16,19
16,16
19,19
19,16
43,29
54,27
34,26
25,28
42,42
24,24
24,40
40,24
40,40
23,26
10,29
8,29
6,29
27,27
27,25
55,58
38,52
36,20
44,20
50,20
18,41
48,34
21,19
21,19
31,26
29,35
34,20
34,23
34,16
34,18
19,39
29,29
20,25
31,34
45,36
25,20
25,15
27,29
33,17
2,11
3,11
2,11
94,76
59,35
25,24
6,39
54,28
21,18
22,22
38,29
25,29
19,21
29,31
38,21
52,57
16,15
47,32
69,34
28,38
32,33
25,47
53,37
47,37
59,32
72,80
38,37
38,15
38,17
21,63
27,21
36,28
43,30
25,24
32,24
36,40
36,50
39,27
39,27
44,38
20,19
20,19
20,21
40,37
21,20
28,26
56,65
56,56
24,43
79,55
41,49
41,41
49,49
49,41
61,31
17,19
24,20
27,26
53,22
21,21
88,32
27,19
27,17
33,41
25,20
25,20
25,21
25,19
22,19
22,32
22,25
22,19
63,35
29,25
36,55
25,55
35,55
36,44
92,42
20,42
22,42
25,42
26,29
18,22
18,22
64,22
64,22
15,22
15,22
34,42
28,30
5,11
26,23
23,20
14,17
59,63
59,54
27,28
22,23
24,33
37,46
42,36
45,16
55,49
25,28
39,14
39,18
15,16
15,14
15,16
15,16
15,14
15,16
68,18
68,18
27,35
27,22
27,22
27,28
40,35
40,22
40,22
40,28
28,31
41,17
53,57
31,24
31,20
36,13
18,13
32,31
27,31
13,35
17,18
17,17
28,32
54,22
52,15
64,37
42,40
45,14
55,56
17,21
68,38
54,33
54,30
43,38
52,36
54,16
34,40
22,23
25,24
25,37
19,24
19,37
23,24
23,37
36,24
36,37
36,24
36,37
52,25
43,20
24,47
28,47
34,29
41,42
19,22
30,49
30,18
59,23
28,21
40,19
27,50
38,42
32,39
47,14
40,37
31,16
97,36
14,13
26,38
18,27
43,38
32,36
57,57
32,36
26,23
36,33
20,22
73,26
29,33
47,15
42,23
65,38
31,31
19,19
19,16
57,51
58,35
58,35
63,34
29,25
14,16
14,17
16,20
52,35
12,15
38,21
40,43
31,20
31,28
20,20
20,28
50,33
24,19
24,24
19,19
19,24
33,42
25,42
43,30
25,27
25,46
35,34
27,34
64,34
44,34
39,34
62,34
14,16
29,30
24,38
37,37
15,25
15,27
37,17
17,19
17,17
17,16
38,35
67,23
14,38
39,22
39,39
22,22
22,39
43,41
42,54
24,29
31,29
17,37
33,38
9,9
86,44
74,15
39,44
15,14
45,37
57,20
16,20
59,17
59,18
86,17
86,18
12,38
28,35
57,15
52,16
22,19
18,51
28,41
59,36
40,38
5,10
56,38
42,45
78,48
37,33
31,58
20,26
62,43
56,57
13,13
46,15
46,15
56,14
35,15
35,15
43,37
41,48
34,30
25,25
30,28
33,31
33,52
74,28
20,26
16,18
23,23
22,29
58,63
46,33
40,32
40,12
40,14
40,14
40,14
21,23
28,38
57,15
81,15
13,11
62,40
40,22
30,30
32,16
30,31
45,53
45,28
30,16
46,46
14,19
19,18
27,19
32,33
52,52
54,28
39,19
26,37
69,71
19,48
19,19
48,48
48,19
12,19
77,39
46,15
31,35
24,17
24,16
24,17
24,18
48,32
48,45
33,13
60,32
49,39
88,52
16,17
19,20
6,36
40,40
13,14
41,14
24,25
37,15
40,42
44,42
41,42
40,53
25,24
35,22
44,20
26,16
26,17
26,18
26,16
26,18
32,19
32,24
18,42
18,42
58,59
58,55
47,29
47,47
29,29
29,47
44,44
32,15
39,19
15,15
30,33
16,15
33,16
33,16
17,18
55,40
57,22
51,16
27,55
27,35
25,24
15,21
24,21
49,30
52,34
41,16
41,15
41,17
41,17
41,16
41,17
41,17
41,19
41,17
41,16
35,23
65,25
37,25
35,37
40,25
40,41
6,27
37,37
23,27
50,35
62,40
33,32
24,20
21,25
22,25
41,44
53,27
45,26
43,48
26,38
26,52
49,30
22,40
63,64
78,47
47,61
38,31
29,18
44,42
19,18
53,22
25,20
34,46
26,46
18,51
30,33
71,30
34,32
57,31
22,24
66,25
59,54
12,49
7,49
47,29
34,21
34,34
21,25
26,30
45,42
44,17
59,42
51,30
56,24
33,26
34,29
34,54
40,43
40,39
40,44
58,15
58,15
21,23
26,28
30,42
50,42
64,42
16,16
57,27
42,19
23,28
56,51
38,48
46,36
63,51
37,23
37,29
17,18
47,28
49,29
77,29
31,30
29,27
30,28
30,29
71,64
36,32
9,32
33,36
29,27
26,28
19,22
25,25
17,17
17,17
17,17
17,17
17,17
65,32
65,32
71,23
47,50
32,41
41,40
40,40
15,15
53,35
22,21
42,48
56,35
40,39
33,29
46,45
19,32
49,77
18,52
31,33
12,44
41,46
31,23
75,46
49,23
53,38
59,13
40,44
44,23
49,39
47,39
53,35
27,25
49,41
49,52
25,25
41,49
25,37
41,22
39,32
73,34
25,34
24,33
25,59
15,18
15,11
25,29
60,45
14,16
14,17
14,18
15,17
15,18
50,49
21,27
22,43
18,20
55,20
41,51
31,44
25,40
39,48
20,19
20,21
22,24
13,15
26,29
14,16
34,26
31,43
27,19
45,54
4,27
24,27
57,40
31,26
27,25
27,30
16,18
17,18
17,19
25,27
24,22
22,60
68,38
38,37
35,21
41,52
52,33
26,38
18,20
58,48
20,22
45,22
23,45
49,53
24,37
30,17
30,17
12,20
1,20
39,20
46,49
16,16
23,22
53,47
29,13
48,10
48,9
22,26
22,27
22,27
26,24
23,30
21,21
27,15
27,31
27,23
27,19
25,15
25,31
25,23
25,19
42,28
39,44
24,39
20,20
71,40
58,40
55,23
79,31
58,30
23,24
37,30
25,34
9,11
35,43
34,22
35,43
35,43
35,43
35,43
26,32
26,32
27,28
28,42
12,15
12,12
22,22
34,18
32,18
17,16
27,63
37,27
24,31
39,21
18,16
18,16
18,17
24,54
13,13
24,35
55,44
23,37
48,17
27,37
29,53
66,50
60,49
21,19
46,43
35,34
32,19
37,26
29,23
38,38
38,29
25,58
59,53
59,33
45,40
48,54
19,47
25,23
46,20
45,47
29,22
47,39
17,20
42,20
42,42
29,33
37,19
21,27
21,27
17,27
38,16
31,34
27,24
62,21
16,20
25,25
59,34
40,18
45,34
36,41
43,30
43,35
28,48
31,23
29,29
26,29
19,23
17,21
37,34
31,33
71,19
25,21
32,27
12,16
27,31
22,23
16,19
36,36
36,42
42,36
42,42
34,33
32,38
21,22
66,24
66,25
16,22
29,35
63,31
71,40
71,22
84,40
84,22
68,40
68,22
11,57
11,56
41,54
41,41
12,34
54,54
54,41
36,21
58,52
20,22
20,23
51,59
56,19
18,19
40,48
30,30
30,30
24,26
20,36
51,52
44,27
44,45
17,19
64,28
35,14
12,16
28,54
54,28
14,17
36,35
21,35
56,52
51,48
55,13
38,24
39,36
44,20
55,31
55,22
69,26
18,20
66,36
25,44
52,20
37,43
35,25
35,25
35,44
36,31
67,48
31,37
32,16
34,24
28,36
60,27
60,24
13,27
13,24
47,27
41,28
41,27
34,28
34,27
23,50
32,31
36,62
29,29
29,46
46,29
46,46
29,28
62,42
19,30
30,30
60,44
23,22
43,18
43,17
38,18
38,17
39,35
39,35
33,25
35,39
18,22
69,24
43,30
51,51
39,47
25,39
19,29
4,33
40,39
63,56
63,56
69,37
69,39
54,24
50,24
36,36
36,40
30,31
19,50
22,29
45,35
23,23
14,18
21,48
34,37
61,31
19,19
19,19
45,22
45,43
29,26
29,29
46,19
28,34
18,26
18,39
18,35
18,19
46,26
46,39
46,35
46,19
64,26
64,39
64,35
64,19
35,26
35,39
35,35
35,19
26,20
47,33
47,19
47,30
47,22
47,46
47,24
47,32
59,38
31,44
24,28
45,36
42,14
21,19
60,36
64,30
64,25
57,30
57,25
47,30
47,25
28,28
28,38
28,42
26,26
13,47
32,34
41,27
28,30
29,30
54,30
21,21
30,21
29,21
28,33
41,40
18,19
18,17
32,42
22,35
22,32
22,37
60,37
33,31
14,38
18,35
18,37
20,52
32,16
32,17
52,36
63,25
31,25
19,18
36,35
18,23
6,13
40,13
65,43
18,45
21,52
21,52
42,19
42,19
50,48
14,13
30,57
33,25
37,35
15,16
33,35
15,15
24,19
24,18
24,18
31,18
31,18
31,18
32,18
32,18
32,18
20,40
28,29
12,13
60,30
41,36
44,37
56,25
14,11
17,15
13,17
56,25
22,19
21,38
26,74
26,28
32,47
30,47
15,14
15,16
26,24
37,25
51,36
33,28
33,34
17,20
17,38
4,56
27,19
16,18
17,20
34,36
22,22
22,22
22,22
22,22
22,22
22,22
22,22
22,22
28,30
56,34
22,29
41,50
69,38
29,25
37,27
34,28
34,18
25,31
28,18
24,25
24,24
26,51
16,51
13,14
39,27
33,15
33,16
25,37
44,16
57,22
27,27
38,42
32,30
39,21
39,61
23,25
31,32
31,31
32,32
32,31
25,25
25,22
22,25
22,22
13,55
57,36
30,28
14,15
26,27
57,15
57,14
57,15
57,14
18,20
27,36
37,18
37,23
37,20
20,36
16,36
20,36
45,64
48,64
22,64
30,16
54,25
75,54
53,60
58,27
21,38
37,40
20,40
25,24
35,41
44,46
33,37
53,37
46,37
32,13
60,29
60,30
8,38
39,40
9,12
7,12
42,52
41,38
46,21
64,53
58,26
26,34
60,38
60,60
38,38
38,60
35,35
35,18
35,22
35,18
18,35
18,18
18,22
18,18
22,35
22,18
22,22
22,18
18,35
18,18
18,22
18,18
55,26
45,14
23,26
13,34
39,42
31,58
13,57
23,32
64,43
34,41
11,14
29,51
20,31
30,18
30,17
12,13
74,64
38,35
27,17
44,39
18,21
11,14
16,37
28,26
33,15
23,22
26,69
20,27
24,24
24,25
12,58
34,36
24,24
74,58
21,39
30,41
16,35
32,23
32,40
44,32
37,42
38,34
30,36
70,20
33,30
51,37
39,61
22,20
31,39
32,33
23,21
23,26
81,21
81,26
21,21
21,26
28,26
9,31
27,31
2,31
19,22
19,19
3,31
26,31
56,58
41,34
14,7
14,14
7,7
7,14
23,25
19,15
18,16
12,11
17,71
34,64
20,22
44,28
24,27
15,15
42,42
42,49
49,42
49,49
25,25
45,72
25,37
26,36
26,26
36,36
36,26
21,21
26,36
37,26
14,21
53,35
18,29
29,36
29,33
32,26
15,41
46,33
69,35
61,37
61,56
41,25
46,25
17,16
17,16
29,15
29,15
27,27
40,23
40,19
40,20
20,23
20,19
20,20
45,21
67,30
16,14
51,26
45,13
14,30
61,54
26,34
19,21
31,17
42,35
42,21
17,18
41,16
27,36
23,23
22,26
22,20
19,26
19,20
48,22
32,37
30,29
30,30
29,29
29,30
28,31
25,25
33,34
65,31
27,30
64,25
31,25
27,28
23,28
34,28
44,51
16,37
68,20
20,18
25,25
28,17
28,17
15,15
39,40
38,30
31,15
31,15
19,19
22,26
22,26
15,19
25,26
38,42
57,30
46,37
29,37
18,22
48,29
26,27
33,52
42,20
32,42
13,13
50,21
68,30
30,30
29,32
52,43
55,18
40,39
62,26
63,30
61,46
74,30
74,24
38,24
35,22
42,43
26,30
15,20
52,38
43,51
60,26
60,25
48,24
48,26
15,31
20,18
25,27
17,16
17,16
17,17
16,16
16,16
16,17
16,16
16,16
16,17
42,59
40,42
49,30
18,20
18,20
12,35
36,24
18,22
48,22
23,22
39,40
41,46
48,46
23,25
38,15
38,15
23,21
28,21
22,17
45,19
77,48
33,25
33,25
42,18
46,22
42,22
50,19
45,34
68,69
41,38
21,35
37,29
7,46
22,12
32,22
18,17
43,17
26,38
36,23
45,28
46,43
23,16
49,16
39,41
46,45
22,26
62,16
17,16
10,47
29,29
17,37
34,29
45,34
53,26
31,37
69,42
69,20
21,18
16,32
18,27
29,27
29,28
29,22
29,22
31,27
31,28
31,22
31,22
42,42
15,14
26,31
51,54
30,33
13,13
13,13
49,31
71,47
30,29
3,12
42,35
42,35
24,19
37,35
59,49
28,24
37,47
56,47
30,28
74,35
33,39
43,20
17,20
21,27
30,36
69,27
15,15
66,37
66,23
73,37
73,23
81,37
81,23
72,37
72,23
24,24
24,25
25,24
25,25
26,42
52,44
45,18
21,21
21,21
21,21
21,21
21,25
23,23
38,17
32,31
40,43
26,16
17,16
4,32
23,45
43,37
18,43
49,49
25,26
45,45
45,39
15,19
41,47
14,38
17,19
17,19
37,37
37,37
18,18
32,34
26,20
63,30
42,44
41,31
18,44
18,26
54,16
30,28
42,29
61,19
47,34
41,34
30,28
25,27
60,60
60,58
58,60
58,58
21,23
21,40
21,22
55,21
16,40
41,42
27,16
32,31
36,31
50,18
29,29
57,44
23,24
12,14
18,19
27,38
47,26
47,47
36,43
44,38
81,41
21,28
19,18
60,27
62,37
34,13
34,13
40,23
38,72
41,49
28,54
28,30
21,24
27,29
20,37
25,21
31,35
13,11
13,11
35,14
40,37
41,55
21,23
17,23
24,23
19,19
38,19
25,24
51,58
51,51
58,58
58,51
10,10
30,30
39,50
43,50
29,23
57,19
32,35
47,60
64,29
64,29
34,27
13,17
16,17
61,28
31,34
31,39
23,25
52,52
52,65
65,52
65,65
20,23
23,27
39,50
36,39
53,39
62,17
62,17
38,25
32,32
21,44
83,44
67,44
29,61
29,29
57,38
40,38
40,40
39,36
40,22
40,44
40,22
40,44
57,18
69,23
70,21
25,37
34,25
36,45
36,31
27,33
28,24
23,30
56,25
56,24
56,27
27,25
27,24
27,27
54,51
16,21
26,28
26,20
27,28
30,37
30,29
30,29
17,18
17,17
30,28
44,28
21,23
25,38
45,14
45,24
45,19
20,14
20,24
20,19
55,50
35,18
35,41
17,41
16,41
43,34
22,22
30,22
23,26
20,16
20,16
20,16
27,21
18,33
33,48
33,33
48,48
48,33
83,61
50,55
37,35
40,30
34,38
37,37
43,41
34,50
17,44
5,56
11,15
50,22
44,16
15,15
30,34
48,64
28,13
28,14
28,14
28,17
15,28
40,17
43,25
18,47
30,35
11,27
18,18
29,49
13,13
41,41
53,32
52,32
32,17
32,16
32,16
16,18
19,18
21,22
30,25
27,25
47,23
52,22
52,24
43,48
32,61
19,22
6,27
46,15
47,40
47,13
32,18
50,26
40,50
35,25
28,25
71,17
71,18
71,19
71,18
71,19
16,23
16,19
16,23
16,18
64,21
33,38
62,17
62,14
62,17
35,42
35,20
38,42
38,20
23,42
23,20
27,27
27,27
27,32
28,27
22,23
13,18
25,33
53,63
53,53
63,63
63,53
27,15
42,42
25,23
25,26
18,23
18,26
22,23
22,26
24,25
32,41
90,28
12,54
50,38
77,28
44,40
44,44
40,40
40,44
38,29
47,34
59,63
29,31
29,32
29,28
29,29
35,31
35,32
35,28
35,29
41,39
41,28
41,29
27,28
27,29
36,58
46,37
46,27
42,33
30,28
55,45
36,29
25,81
46,31
49,31
54,31
25,37
49,18
49,25
56,18
56,25
30,18
30,25
35,36
51,23
51,25
51,28
51,31
60,37
78,36
14,15
36,36
15,15
19,42
17,18
17,17
35,32
17,39
32,32
41,34
58,38
58,42
58,31
58,46
26,38
26,42
26,31
26,46
25,38
25,42
25,31
25,46
43,38
43,42
43,31
43,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
58,38
58,42
58,31
58,46
55,33
54,32
54,27
78,12
78,15
20,22
24,17
24,16
26,17
26,16
35,30
29,15
29,15
29,14
29,15
29,15
3,14
26,28
30,25
30,31
37,24
21,21
53,37
53,38
43,37
43,38
47,21
47,31
32,36
33,29
35,30
20,44
20,29
20,35
26,44
26,29
26,35
28,55
56,48
56,63
33,25
47,35
41,55
41,41
55,55
55,41
30,55
30,41
23,28
60,38
32,23
78,33
90,33
92,33
22,21
24,25
19,19
37,37
76,40
27,23
27,23
27,25
31,23
24,20
33,30
27,26
55,29
63,36
52,21
63,50
25,30
54,55
50,19
23,26
56,24
56,18
28,28
29,28
48,50
47,17
34,26
34,35
19,20
19,19
20,20
20,19
48,27
9,38
34,37
34,40
36,21
36,25
14,14
60,20
37,20
37,22
30,22
30,43
16,34
23,18
23,23
23,21
40,45
33,28
43,42
35,27
68,46
17,23
61,57
62,18
21,18
23,34
40,34
43,13
36,13
21,23
51,17
22,33
18,16
84,41
84,48
84,38
42,16
44,22
50,29
42,23
15,14
12,12
17,16
14,15
13,14
26,12
52,40
18,40
49,49
33,36
33,28
36,36
36,28
25,24
33,51
62,31
35,50
24,24
3,14
37,18
16,46
46,44
32,37
13,27
31,41
61,28
26,25
34,47
18,20
18,18
62,34
51,45
41,42
32,27
15,23
11,11
11,12
41,37
48,51
27,28
28,20
49,37
49,46
49,41
49,36
49,34
49,29
49,29
48,41
48,36
48,34
48,29
48,29
30,41
30,36
30,34
30,29
30,29
65,41
65,36
65,34
65,29
65,29
22,41
22,36
22,34
22,29
22,29
63,41
63,36
63,34
63,29
63,29
33,41
33,36
33,34
33,29
33,29
45,41
45,36
45,34
45,29
45,29
34,41
34,36
34,34
34,29
34,29
19,34
19,20
22,19
72,17
72,21
72,20
11,14
12,14
30,42
17,43
17,22
37,56
55,52
27,25
60,17
60,16
60,18
60,18
25,50
24,25
67,49
36,38
31,29
62,28
62,27
50,28
50,27
42,53
20,21
49,42
14,44
30,28
18,20
49,21
50,17
50,18
50,19
31,55
20,17
20,21
53,52
59,48
51,19
52,24
88,33
44,18
25,18
25,25
25,18
25,28
13,16
30,30
38,20
38,38
20,20
20,38
9,12
38,38
11,33
11,33
6,33
18,33
50,31
24,17
24,16
24,16
24,20
42,17
42,16
42,16
42,20
51,17
51,16
51,16
51,20
54,29
21,22
44,34
45,34
48,34
38,46
41,22
35,28
35,35
33,15
43,29
43,30
43,25
16,16
23,33
23,27
59,36
59,36
88,36
88,36
38,43
27,48
20,40
18,19
18,19
33,23
20,24
67,21
67,16
67,17
33,30
43,36
41,36
15,16
27,21
55,36
14,32
49,31
52,43
47,31
20,48
21,21
21,36
29,27
53,71
53,29
26,31
26,27
26,25
27,31
27,27
27,25
31,31
31,27
31,25
19,26
26,23
67,49
35,23
30,23
46,45
26,34
23,37
22,25
25,20
54,40
34,37
61,50
45,71
59,23
44,45
17,18
17,23
40,26
21,23
35,42
23,37
45,37
22,23
22,24
13,15
14,14
24,30
22,43
11,18
20,21
34,46
27,61
23,17
13,45
47,49
23,23
24,43
29,26
58,50
17,16
12,13
55,16
45,54
30,14
11,12
21,18
22,35
31,44
34,35
54,48
48,16
52,19
16,19
22,20
13,13
33,33
33,28
33,39
33,39
33,27
39,33
39,28
39,39
39,39
39,27
50,56
42,17
42,17
80,31
23,16
23,19
13,15
54,45
32,31
61,38
38,31
80,31
59,31
35,19
54,16
23,22
25,27
56,27
74,21
19,20
19,20
19,19
19,19
22,20
22,20
22,19
22,19
25,20
25,20
25,19
25,19
76,25
60,21
14,17
22,25
20,21
48,42
79,80
29,30
37,25
27,26
55,27
44,51
28,23
35,46
26,19
42,19
36,39
33,26
41,30
75,65
77,65
54,20
54,22
22,37
29,37
48,20
40,39
23,35
21,22
28,20
33,27
29,27
45,47
45,64
87,57
47,19
38,38
31,39
27,46
35,29
11,20
46,47
29,32
39,26
38,23
69,51
69,34
20,55
36,14
68,52
49,52
36,52
30,52
43,37
58,37
58,26
70,25
19,43
19,19
21,27
20,26
25,23
25,25
46,44
44,18
32,45
21,18
43,23
57,51
43,57
43,43
52,54
22,19
14,47
57,67
15,16
71,21
71,21
71,21
28,33
15,17
15,20
27,25
35,45
35,27
46,20
14,13
30,27
51,32
47,25
35,32
55,32
25,32
20,19
34,27
34,22
57,27
57,22
11,44
11,18
26,49
17,18
20,52
22,14
22,16
35,14
35,16
74,48
47,46
49,53
39,39
60,49
23,23
30,35
24,37
3,22
15,19
36,21
19,22
75,20
30,29
47,50
42,50
64,27
