"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7725623,20445,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA1170000_NIBRS",26691675,0
2017,7757854,20445,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA1170000_NIBRS",26689820,0
2017,7781437,20445,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA1170000_NIBRS",26691814,0
2017,7476627,20238,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0600100_NIBRS",26615024,0
2017,7532965,20238,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0600100_NIBRS",26615034,0
2017,7558868,20238,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0600100_NIBRS",26618532,0
2017,7644358,20238,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0600100_NIBRS",26615055,0
2017,7667571,20238,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0600100_NIBRS",26551375,0
2017,7693932,20238,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0600100_NIBRS",26669183,0
2017,7723074,20238,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_VA0600100_NIBRS",26548505,0
2017,7757626,20238,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_VA0600100_NIBRS",26675359,0
2017,7780956,20238,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_VA0600100_NIBRS",26664818,0
2017,7798003,20238,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_VA0600100_NIBRS",26675375,0
2017,7814591,20238,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_VA0600100_NIBRS",26669229,0
2017,7843244,20238,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_VA0600100_NIBRS",26669235,0
2017,7476610,20216,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_VA0540000_NIBRS",12176776,0
2017,7532947,20216,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_VA0540000_NIBRS",26602218,0
2017,7558851,20216,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_VA0540000_NIBRS",19700527,0
2017,7641663,20216,4,2017,"I",01-APR-04,"Y","F","C","2017_04_VA0540000_NIBRS",16949480,0
2017,7667551,20216,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_VA0540000_NIBRS",19700590,0
2017,7693912,20216,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_VA0540000_NIBRS",16949373,0
