"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2017,97331155,9,
2017,97359678,3,
2017,99546827,2,
2017,101379343,1,
2017,101451261,9,
2017,101470247,1,
2017,101470247,9,
2017,103119115,1,
2017,104092473,1,
2017,102202657,9,
2017,102225315,1,
2017,102227179,1,
2017,101506083,10,
2017,101500319,1,
2017,101720623,9,
2017,101516923,1,
2017,102159359,1,
2017,104026359,1,
2017,102239982,10,
2017,102251344,1,
2017,101438019,9,
2017,102738972,1,
2017,101502342,10,
2017,101453309,1,
2017,101460365,10,
2017,97305679,10,
2017,97305991,3,
2017,96704444,9,
2017,96724304,6,
2017,100900349,10,
2017,103050787,10,
2017,104718289,1,
2017,106392471,9,
2017,106384658,10,
2017,102233869,1,
2017,101415427,1,
2017,103121708,9,
2017,101487290,10,
2017,104779532,1,
2017,110408270,2,
2017,104861540,9,
2017,102167497,10,
2017,104771710,1,
2017,104679240,9,
2017,104718095,1,
2017,101404806,1,
2017,101424709,1,
2017,101435617,10,
2017,101480802,1,
2017,101498202,9,
2017,101508948,10,
2017,101367412,10,
2017,110476893,1,
2017,104824546,10,
2017,102130977,10,
2017,102153800,9,
2017,101476931,1,
2017,103212995,1,
2017,103219079,1,
2017,101512841,1,
2017,103137319,10,
2017,105471034,9,
2017,99601959,10,
2017,99575960,10,
2017,100017461,2,
2017,100002864,8,
2017,100002864,1,
2017,102699943,9,
2017,102706253,1,
2017,99497463,10,
2017,100069424,9,
2017,100085203,1,
2017,99560541,10,
2017,104147630,10,
2017,97864152,6,
2017,100777435,1,
2017,100808125,2,
2017,100922786,10,
2017,100942811,1,
2017,100948276,1,
2017,97916428,1,
2017,100834823,10,
2017,103202211,10,
2017,100088976,1,
2017,100122875,10,
2017,104120265,1,
2017,100838728,10,
2017,100881667,9,
2017,100920767,9,
2017,100921334,10,
2017,103178487,1,
2017,100089177,10,
2017,96674085,1,
2017,102644617,9,
2017,102114974,10,
2017,102150022,1,
2017,102674894,10,
2017,102176337,2,
2017,104121601,9,
2017,110501522,9,
2017,97901012,9,
2017,103471961,9,
2017,97915567,1,
2017,97829759,9,
2017,101374467,9,
2017,97874796,1,
2017,97960689,1,
2017,105544262,10,
2017,104680103,9,
2017,104699370,3,
2017,104699370,8,
2017,104687786,1,
2017,110441808,2,
2017,104679744,9,
2017,103477081,1,
2017,103476200,1,
2017,102701708,10,
2017,104018822,1,
2017,102685682,9,
2017,104087589,4,
2017,104046611,10,
2017,106516359,1,
2017,106516359,7,
2017,104677381,10,
2017,100088989,1,
2017,106374866,10,
2017,106399738,1,
2017,106490265,1,
2017,110406621,1,
2017,104718288,1,
2017,104823774,10,
2017,104796281,9,
2017,106784996,1,
2017,103059854,1,
2017,104816722,9,
2017,105457671,1,
2017,100900622,10,
2017,100145390,10,
2017,97337164,6,
2017,97337164,1,
2017,97343051,9,
2017,104874390,1,
2017,97360490,9,
2017,96693083,2,
2017,103394581,1,
2017,103121038,1,
2017,103200136,10,
2017,102710315,9,
2017,103153573,9,
2017,103209565,1,
2017,103393047,10,
2017,97330913,10,
2017,96741372,10,
2017,96735101,6,
2017,102735265,10,
2017,104030092,9,
2017,103472555,1,
2017,103481538,10,
2017,103472334,9,
2017,103126244,4,
2017,97283646,10,
2017,104672726,9,
2017,102707506,1,
2017,103140091,1,
2017,103069037,10,
2017,103187679,9,
2017,102760893,10,
2017,103123331,10,
2017,103457439,10,
2017,103209151,1,
2017,103460275,1,
2017,102709131,9,
2017,103459324,1,
2017,103478315,9,
2017,102753522,1,
2017,103472413,1,
2017,96710835,10,
2017,103454740,6,
2017,104067564,1,
2017,104165444,9,
2017,104165444,1,
2017,102743661,1,
2017,102765058,10,
2017,104838938,1,
2017,106892812,9,
2017,104790816,1,
2017,104785405,1,
2017,104760082,9,
2017,104773815,1,
2017,110535798,10,
2017,110423878,6,
2017,100877587,1,
2017,99614253,1,
2017,99478982,10,
2017,102255812,1,
2017,100096595,10,
2017,99522446,1,
2017,99573481,4,
2017,99602647,9,
2017,104852407,1,
2017,100866656,1,
2017,100895105,10,
2017,100904353,10,
2017,103175012,1,
2017,103175267,6,
2017,100912435,10,
2017,100915996,10,
2017,97343885,9,
2017,100148399,1,
2017,101499643,1,
2017,101372479,1,
2017,105461749,9,
2017,103135539,9,
2017,102151229,10,
2017,102170767,10,
2017,102213052,1,
2017,101453878,10,
2017,101718231,1,
2017,102233670,10,
2017,101383246,3,
2017,104840988,1,
2017,102258410,10,
2017,101525519,6,
2017,102778392,9,
2017,102762339,8,
2017,102253398,10,
2017,102105434,6,
2017,97935115,1,
2017,97956167,10,
2017,97898139,1,
2017,97922451,10,
2017,106458120,9,
2017,106489551,10,
2017,105577114,8,
2017,106398773,1,
2017,104812699,10,
2017,101479321,1,
2017,101527882,9,
2017,102212380,9,
2017,102225641,1,
2017,102243542,1,
2017,97833061,17,
2017,101498039,9,
2017,101469208,3,
2017,101451084,8,
2017,102230961,10,
2017,104874920,1,
2017,105585157,10,
2017,102237073,10,
2017,103196560,1,
2017,110398752,9,
2017,106906024,10,
2017,104678760,1,
2017,101511190,10,
2017,102262980,9,
2017,101450747,1,
2017,101507277,1,
2017,103477526,9,
2017,104804354,2,
2017,103395783,10,
2017,102645353,1,
2017,101401084,10,
2017,101478820,10,
2017,103122557,9,
2017,102112704,1,
2017,102701653,10,
2017,99602050,6,
2017,100072401,6,
2017,99495256,10,
2017,99611888,1,
2017,103112929,10,
2017,100119265,10,
2017,100779485,9,
2017,99542088,10,
2017,99546194,9,
2017,100930942,3,
2017,97885121,1,
2017,100093190,10,
2017,104120268,1,
2017,100848924,10,
2017,100879335,9,
2017,100881554,1,
2017,100904509,9,
2017,100927904,1,
2017,100932476,9,
2017,100868153,10,
2017,102644714,1,
2017,102651630,6,
2017,102670492,10,
2017,99520574,1,
2017,99618424,1,
2017,103949744,1,
2017,102192803,1,
2017,97846049,9,
2017,97949026,10,
2017,97901380,1,
2017,97961753,6,
2017,100874902,1,
2017,100880025,1,
2017,100880735,10,
2017,100881634,9,
2017,97957203,10,
2017,103954634,1,
2017,97937708,10,
2017,110546229,8,
2017,103164193,3,
2017,103405184,9,
2017,103472155,10,
2017,103473471,9,
2017,103399363,1,
2017,104085720,9,
2017,97964525,10,
2017,97856682,1,
2017,104036068,1,
2017,102751626,9,
2017,102747753,9,
2017,97827833,9,
2017,103203894,10,
2017,106787480,10,
2017,110450999,1,
2017,100833129,10,
2017,100844088,9,
2017,102737376,1,
2017,102742140,10,
2017,103094894,5,
2017,103235385,1,
2017,97282597,9,
2017,97306316,1,
2017,110470475,10,
2017,100902185,10,
2017,97240505,10,
2017,96706323,1,
2017,100056804,1,
2017,97289094,2,
2017,103459716,1,
2017,103455633,9,
2017,103231054,10,
2017,103394338,1,
2017,103202651,10,
2017,103425650,1,
2017,96735829,1,
2017,96692146,9,
2017,96640052,9,
2017,97305607,10,
2017,97358060,6,
2017,96696594,9,
2017,97294266,1,
2017,97328650,10,
2017,97244066,1,
2017,97307678,2,
2017,97335624,10,
2017,103462073,10,
2017,103463169,2,
2017,104030085,9,
2017,103181535,1,
2017,103990413,1,
2017,103127666,3,
2017,103177017,9,
2017,103440585,9,
2017,103451927,2,
2017,103469955,1,
2017,100120603,9,
2017,104097043,9,
2017,104097043,8,
2017,104143340,10,
2017,103200492,1,
2017,103201170,1,
2017,102741205,9,
2017,103112356,10,
2017,103481052,1,
2017,103146364,1,
2017,103217874,1,
2017,103464241,10,
2017,103473324,10,
2017,103458265,10,
2017,103458249,9,
2017,103478148,9,
2017,101524128,1,
2017,96735566,1,
2017,96735566,6,
2017,103222615,10,
2017,104141984,9,
2017,104031365,9,
2017,104155280,6,
2017,103187722,10,
2017,103206536,10,
2017,103212763,10,
2017,102714045,2,
2017,104057556,8,
2017,104152127,10,
2017,104736150,10,
2017,104818459,9,
2017,110387255,10,
2017,104840906,9,
2017,106463752,8,
2017,99569015,1,
2017,106490420,9,
2017,99576999,10,
2017,104140931,10,
2017,99540785,2,
2017,99577838,1,
2017,102262742,6,
2017,100072630,1,
2017,100125816,1,
2017,103980873,10,
2017,103140929,10,
2017,99556798,1,
2017,99573459,4,
2017,100895142,6,
2017,100898910,1,
2017,105574115,10,
2017,100941741,1,
2017,99540992,2,
2017,99546831,2,
2017,101476255,1,
2017,101544968,10,
2017,101721605,9,
2017,101476376,10,
2017,102126157,10,
2017,102213058,1,
2017,101516340,10,
2017,101445347,1,
2017,101515091,10,
2017,101367580,2,
2017,101718216,1,
2017,101732909,9,
2017,102270347,1,
2017,102122338,1,
2017,101402393,1,
2017,101494937,1,
2017,101389518,1,
2017,97839101,9,
2017,97884307,10,
2017,103053485,1,
2017,103067080,1,
2017,97923673,1,
2017,101481329,8,
2017,106489726,9,
2017,106489541,1,
2017,106489535,1,
2017,106510301,9,
2017,105546228,10,
2017,101479111,1,
2017,101513135,10,
2017,101513156,10,
2017,101436288,10,
2017,102229184,1,
2017,104724798,2,
2017,106869189,9,
2017,110538306,1,
2017,101497070,1,
2017,103154615,10,
2017,104715830,1,
2017,104838200,10,
2017,104840097,2,
2017,110397011,10,
2017,105542794,10,
2017,102216311,10,
2017,103977067,10,
2017,103182682,10,
2017,103194015,1,
2017,104835432,9,
2017,104856429,1,
2017,101375062,6,
2017,101478915,1,
2017,101512744,10,
2017,101505270,6,
2017,101460463,1,
2017,101480950,6,
2017,103452232,10,
2017,101482660,9,
2017,101546062,8,
2017,104805299,9,
2017,103090327,1,
2017,104005265,10,
2017,105602789,1,
2017,106489731,10,
2017,99531398,1,
2017,102762519,1,
2017,100112335,1,
2017,103101905,8,
2017,100040021,1,
2017,100100065,1,
2017,103086553,10,
2017,102129308,10,
2017,100061172,2,
2017,97910379,9,
2017,97910365,9,
2017,97918039,1,
2017,97960012,10,
2017,99586484,1,
2017,99503030,10,
2017,99599643,8,
2017,100776539,6,
2017,100899668,1,
2017,100922201,1,
2017,103173266,10,
2017,97910486,1,
2017,100109597,1,
2017,100891527,2,
2017,100901246,1,
2017,100913234,10,
2017,100923414,10,
2017,100927836,1,
2017,100089183,10,
2017,96670938,10,
2017,102148692,1,
2017,102184209,6,
2017,102209126,10,
2017,102210540,10,
2017,100076695,1,
2017,106453383,6,
2017,97955710,10,
2017,103453372,10,
2017,105544235,9,
2017,101536053,1,
2017,97842225,1,
2017,97827721,9,
2017,100877008,9,
2017,97895354,10,
2017,97953083,10,
2017,100952390,1,
2017,97963403,10,
2017,100893572,1,
2017,102740449,9,
2017,103455005,1,
2017,103472927,10,
2017,104107122,10,
2017,104129723,10,
2017,97898361,1,
2017,110564463,9,
2017,104149938,10,
2017,103975666,10,
2017,104079842,1,
2017,104147259,10,
2017,106437909,1,
2017,102741694,9,
2017,102742581,1,
2017,104071190,9,
2017,104089033,1,
2017,103216622,10,
2017,102753387,10,
2017,104701663,10,
2017,104685745,1,
2017,110548389,1,
2017,110491521,9,
2017,97322365,1,
2017,97330705,9,
2017,104794511,1,
2017,110442949,9,
2017,100861651,10,
2017,100871496,1,
2017,96681398,1,
2017,101547892,1,
2017,97330552,1,
2017,97212891,1,
2017,97297961,9,
2017,104841586,10,
2017,106451830,1,
2017,104820663,1,
2017,96699004,2,
2017,97222332,1,
2017,97319513,1,
2017,97359144,1,
2017,103447966,1,
2017,103476706,9,
2017,102796420,1,
2017,103157686,1,
2017,96698172,1,
2017,96734431,10,
2017,96640489,9,
2017,97309294,1,
2017,103399456,1,
2017,103447926,1,
2017,103472396,10,
2017,103472854,10,
2017,102702681,10,
2017,102791522,1,
2017,103206537,10,
2017,103399148,1,
2017,103460337,6,
2017,103202290,10,
2017,104116127,6,
2017,104154254,1,
2017,97359955,6,
2017,103975116,9,
2017,104088188,9,
2017,104136505,1,
2017,104153481,10,
2017,103478584,1,
2017,103061761,1,
2017,103473835,10,
2017,103473512,9,
2017,102771662,10,
2017,103459431,10,
2017,102741282,1,
2017,103205187,10,
2017,96689475,6,
2017,103188123,1,
2017,103199886,9,
2017,102720932,10,
2017,102770043,1,
2017,103121855,8,
2017,104016108,9,
2017,104153116,2,
2017,104151806,1,
2017,102737358,9,
2017,103953192,2,
2017,104056924,1,
2017,104140862,1,
2017,110504073,10,
2017,104772309,6,
2017,104805395,1,
2017,104827809,10,
2017,110435712,10,
2017,110513764,10,
2017,110400752,1,
2017,110557798,6,
2017,99545462,1,
2017,99527652,10,
2017,103200494,9,
2017,99553004,1,
2017,104151507,2,
2017,103172857,10,
2017,103148000,10,
2017,100040513,1,
2017,99622408,2,
2017,100853001,1,
2017,102767866,1,
2017,102804545,9,
2017,100826942,6,
2017,100877774,10,
2017,100898226,10,
2017,103172782,10,
2017,103179930,9,
2017,100897372,10,
2017,100931887,10,
2017,103173661,1,
2017,99541956,9,
2017,101523757,1,
2017,101476413,10,
2017,101386363,6,
2017,105461751,9,
2017,101720894,2,
2017,101734082,1,
2017,101733426,1,
2017,102276523,1,
2017,105540209,2,
2017,102106337,1,
2017,102263973,1,
2017,102765938,1,
2017,102719334,6,
2017,102783974,1,
2017,101529903,9,
2017,97302716,1,
2017,97825388,3,
2017,97872168,1,
2017,97885600,4,
2017,101507184,10,
2017,105558957,2,
2017,102201175,9,
2017,102206592,1,
2017,97838616,9,
2017,101449864,1,
2017,102210773,1,
2017,101504823,10,
2017,102739134,1,
2017,102759985,10,
2017,104739652,4,
2017,104772245,2,
2017,105457633,10,
2017,105542681,6,
2017,105585140,10,
2017,106848200,1,
2017,104823182,10,
2017,104680137,9,
2017,104826738,1,
2017,110557171,10,
2017,103392254,1,
2017,101481999,10,
2017,102193790,2,
2017,102226701,10,
2017,101475499,6,
2017,103460218,1,
2017,103460880,1,
2017,101466096,1,
2017,103473268,10,
2017,103399370,1,
2017,101430570,10,
2017,102785116,9,
2017,102143822,1,
2017,106455904,10,
2017,106370299,10,
2017,105539712,9,
2017,103983710,1,
2017,105541980,1,
2017,106489732,10,
2017,99592161,9,
2017,100023201,1,
2017,102106444,1,
2017,102106599,9,
2017,103148717,1,
2017,99559970,9,
2017,100002150,1,
2017,99544430,1,
2017,100145877,1,
2017,99564270,9,
2017,100009470,1,
2017,100118533,10,
2017,99497465,10,
2017,99547091,2,
2017,99612276,3,
2017,104147527,10,
2017,103149190,1,
2017,100039954,9,
2017,99482352,1,
2017,100053742,10,
2017,100112101,1,
2017,100821347,1,
2017,100080199,6,
2017,100865567,9,
2017,100877585,9,
2017,99561738,9,
2017,99598970,9,
2017,100040177,9,
2017,100943568,1,
2017,97873108,1,
2017,100014320,1,
2017,100130955,9,
2017,100881173,8,
2017,100921355,1,
2017,100837520,10,
2017,102650099,10,
2017,102652226,1,
2017,102790413,1,
2017,102667362,10,
2017,102676567,10,
2017,102205997,10,
2017,102284575,1,
2017,100086744,10,
2017,106399051,10,
2017,102662183,1,
2017,97978638,1,
2017,105544224,9,
2017,101515747,9,
2017,103970336,10,
2017,97908519,3,
2017,103954065,9,
2017,105537191,2,
2017,105602308,2,
2017,100899978,10,
2017,110488838,9,
2017,104044404,1,
2017,103472599,1,
2017,97921695,10,
2017,104824687,9,
2017,104680096,6,
2017,104718118,1,
2017,106835164,10,
2017,96722899,1,
2017,96731237,1,
2017,106512737,1,
2017,110454438,1,
2017,105465860,2,
2017,100889739,9,
2017,97287076,1,
2017,97299199,6,
2017,97310795,9,
2017,97330003,1,
2017,97306224,6,
2017,101513259,10,
2017,97297782,1,
2017,96704374,10,
2017,97296733,1,
2017,97360556,9,
2017,106367709,10,
2017,97336336,10,
2017,97360879,9,
2017,102104402,1,
2017,102107415,1,
2017,104035943,9,
2017,103194456,9,
2017,96724012,10,
2017,96671940,10,
2017,96672468,10,
2017,102717521,10,
2017,103478524,10,
2017,104134072,10,
2017,103395989,10,
2017,103428891,1,
2017,103448208,9,
2017,103473175,1,
2017,97296530,1,
2017,103175403,10,
2017,104672674,9,
2017,104072048,1,
2017,103209117,1,
2017,104081332,1,
2017,103182322,6,
2017,100148116,1,
2017,103478580,1,
2017,103474671,10,
2017,103187695,1,
2017,103158188,1,
2017,103219341,9,
2017,103448228,1,
2017,103473050,10,
2017,103477529,1,
2017,102743092,9,
2017,103199898,9,
2017,103480016,10,
2017,103462095,9,
2017,102707969,10,
2017,110384551,1,
2017,96635833,10,
2017,96704802,10,
2017,104060283,1,
2017,104068649,10,
2017,102782432,1,
2017,102782432,9,
2017,102762071,10,
2017,105530576,1,
2017,110409020,10,
2017,104134109,1,
2017,100012346,1,
2017,100061720,1,
2017,100058624,1,
2017,104153289,1,
2017,100065869,1,
2017,103201462,1,
2017,100125646,1,
2017,100094065,6,
2017,100107005,1,
2017,100782918,9,
2017,102752737,10,
2017,97344239,10,
2017,100913666,10,
2017,103063234,6,
2017,102770683,6,
2017,100795588,10,
2017,100898258,1,
2017,99550155,1,
2017,99610246,1,
2017,101506154,1,
2017,101485333,10,
2017,101371567,6,
2017,101480763,1,
2017,106775546,9,
2017,102185410,1,
2017,102186140,1,
2017,102198954,9,
2017,101510734,1,
2017,101453663,1,
2017,102235878,10,
2017,101718221,1,
2017,102186485,1,
2017,102263028,10,
2017,106452529,1,
2017,101397944,10,
2017,102783906,1,
2017,102109268,3,
2017,96731945,9,
2017,96736102,10,
2017,97948636,10,
2017,97921898,1,
2017,100889355,8,
2017,104073925,9,
2017,97831586,10,
2017,97908610,9,
2017,97939934,1,
2017,104840085,10,
2017,106489722,10,
2017,106431547,1,
2017,105577110,8,
2017,105520913,10,
2017,97838623,9,
2017,105466053,8,
2017,101495804,10,
2017,102232611,1,
2017,102261844,9,
2017,101719855,6,
2017,103172804,9,
2017,101500579,6,
2017,101718400,9,
2017,102645162,1,
2017,101439008,9,
2017,110543741,10,
2017,110564829,8,
2017,104790282,1,
2017,110484422,10,
2017,102135107,1,
2017,102237858,1,
2017,101547936,9,
2017,101479681,1,
2017,101484013,9,
2017,103459836,1,
2017,103462598,10,
2017,101506555,2,
2017,103478197,1,
2017,103478860,1,
2017,101481028,1,
2017,102192584,3,
2017,101436386,1,
2017,102257547,10,
2017,99568495,10,
2017,102116454,1,
2017,103225659,1,
2017,99478643,9,
2017,100127218,6,
2017,100078711,9,
2017,99546621,2,
2017,100111603,1,
2017,99546157,10,
2017,103051009,1,
2017,103051020,1,
2017,103064468,10,
2017,97960371,1,
2017,100132757,1,
2017,99562944,1,
2017,104147032,10,
2017,99584677,10,
2017,100016990,1,
2017,97969519,8,
2017,100866058,10,
2017,100091787,10,
2017,100776533,6,
2017,100040162,9,
2017,103187715,1,
2017,102109930,9,
2017,102649982,9,
2017,102651958,9,
2017,102773085,6,
2017,102167040,10,
2017,102187868,9,
2017,99610778,10,
2017,100062450,9,
2017,100900101,1,
2017,100934571,6,
2017,102206533,1,
2017,102209120,10,
2017,102211251,10,
2017,99610779,1,
2017,100784573,1,
2017,100784573,6,
2017,97920628,9,
2017,97935772,10,
2017,97945703,1,
2017,106379262,2,
2017,97917546,1,
2017,97244556,1,
2017,97826613,1,
2017,101479099,1,
2017,97919728,9,
2017,97959807,10,
2017,97950354,1,
2017,97908815,1,
2017,103954638,1,
2017,105489385,2,
2017,104762485,10,
2017,106845429,9,
2017,97895607,9,
2017,97899626,1,
2017,103074334,6,
2017,97956259,1,
2017,97956117,10,
2017,104704463,10,
2017,104680152,1,
2017,103471462,10,
2017,103426821,1,
2017,103426821,6,
2017,103455508,10,
2017,104073405,9,
2017,104036065,1,
2017,104821180,1,
2017,105466130,1,
2017,104041724,6,
2017,104041724,1,
2017,104031128,9,
2017,97957483,10,
2017,103451174,1,
2017,103472340,10,
2017,103153909,6,
2017,103156449,1,
2017,102728350,1,
2017,106802251,10,
2017,104689803,9,
2017,104807838,1,
2017,110527028,1,
2017,110493428,2,
2017,97854118,10,
2017,102740031,1,
2017,103092124,1,
2017,106395914,9,
2017,106490546,10,
2017,105594210,10,
2017,110453067,11,5
2017,105457465,1,
2017,100899206,1,
2017,97218903,1,
2017,97314555,10,
2017,96644670,1,
2017,97212948,1,
2017,97305550,9,
2017,96693240,17,
2017,97218819,1,
2017,97327488,10,
2017,97367793,1,
2017,104053822,9,
2017,102156110,10,
2017,97222330,1,
2017,97299597,8,
2017,102110424,10,
2017,103478072,10,
2017,102738285,6,
2017,103449370,10,
2017,103451555,10,
2017,103479734,10,
2017,103452122,1,
2017,103178682,6,
2017,97213147,1,
2017,97292249,10,
2017,96742325,1,
2017,97328737,10,
2017,96731386,10,
2017,96664794,10,
2017,96734833,9,
2017,97281775,6,
2017,97330657,9,
2017,97305983,1,
2017,97306374,1,
2017,103403835,10,
2017,103478440,1,
2017,103474637,1,
2017,97346187,10,
2017,96668383,1,
2017,96723195,10,
2017,104104135,1,
2017,104105598,9,
2017,103972278,10,
2017,104034675,9,
2017,104108862,1,
2017,97914593,10,
2017,97925599,9,
2017,103214804,1,
2017,103433350,10,
2017,103456269,9,
2017,103205086,10,
2017,103459467,1,
2017,103461370,1,
2017,103451908,9,
2017,103462033,9,
2017,103186273,1,
2017,103194975,1,
2017,103221704,1,
2017,103185294,10,
2017,96689395,1,
2017,96674532,1,
2017,96683773,9,
2017,104073001,9,
2017,104122815,9,
2017,102784992,10,
2017,104019401,9,
2017,102768037,10,
2017,104071401,1,
2017,106830098,6,
2017,105542962,1,
2017,110488118,1,
2017,104819189,10,
2017,110528680,1,
2017,110411052,1,
2017,110424190,10,
2017,110504048,10,
2017,110478933,10,
2017,105510968,1,
2017,99527692,10,
2017,104104096,1,
2017,99564694,9,
2017,100055369,10,
2017,99485857,1,
2017,99538092,9,
2017,100093459,1,
2017,100093710,10,
2017,100056406,1,
2017,103948403,10,
2017,100085348,1,
2017,100102542,1,
2017,100113982,8,
2017,99599531,10,
2017,100889282,1,
2017,100842019,1,
2017,100895086,10,
2017,100901901,1,
2017,100898145,10,
2017,103174437,1,
2017,99599268,10,
2017,97926356,9,
2017,97925450,9,
2017,97925699,10,
2017,99565425,1,
2017,101483570,10,
2017,105472548,10,
2017,102202013,9,
2017,101471421,3,
2017,102223550,1,
2017,102173263,10,
2017,101509416,1,
2017,97291825,10,
2017,96734253,10,
2017,97955921,1,
2017,103064317,9,
2017,104822679,1,
2017,105483468,9,
2017,102206142,6,
2017,102258891,1,
2017,101716156,9,
2017,101417470,1,
2017,101481183,9,
2017,101449866,1,
2017,104810259,10,
2017,104840133,10,
2017,106897151,10,
2017,104798530,10,
2017,102761674,1,
2017,102235345,1,
2017,102213028,10,
2017,110441836,1,
2017,105543118,10,
2017,104679745,1,
2017,110483523,10,
2017,104687017,1,
2017,110522253,1,
2017,104678310,2,
2017,104827832,9,
2017,110525729,10,
2017,110558933,1,
2017,101431714,10,
2017,101494865,9,
2017,101460587,1,
2017,101418584,1,
2017,103162007,1,
2017,101443482,10,
2017,106451437,9,
2017,101504938,10,
2017,102187753,10,
2017,101511327,1,
2017,103122050,9,
2017,99558840,3,
2017,102107391,1,
2017,102134571,10,
2017,100040672,1,
2017,102706974,10,
2017,99540169,10,
2017,102716206,2,
2017,103201030,9,
2017,100011911,9,
2017,103234037,9,
2017,99570660,10,
2017,100118119,1,
2017,99528321,1,
2017,99563802,9,
2017,99508236,9,
2017,99577905,10,
2017,103108045,1,
2017,100119263,10,
2017,100826405,1,
2017,104135254,10,
2017,100865599,9,
2017,100875577,10,
2017,104770689,1,
2017,100777643,1,
2017,100779508,10,
2017,104882640,1,
2017,103172884,1,
2017,100930933,3,
2017,101513297,9,
2017,102105985,1,
2017,102652664,9,
2017,102655911,2,
2017,102778385,1,
2017,102674042,10,
2017,102199477,1,
2017,102173220,1,
2017,102182011,9,
2017,102195277,4,
2017,102650147,9,
2017,100881263,1,
2017,100881548,1,
2017,100889125,9,
2017,100912687,10,
2017,100923412,10,
2017,102210598,10,
2017,103460640,9,
2017,97891490,1,
2017,97942603,1,
2017,103974423,1,
2017,97833041,9,
2017,103954068,9,
2017,106867796,1,
2017,106892791,1,
2017,104716130,4,
2017,104716130,3,
2017,104829568,10,
2017,100897598,10,
2017,97884743,1,
2017,104785587,9,
2017,110483505,10,
2017,102745747,9,
2017,103473463,9,
2017,103473460,9,
2017,102705614,1,
2017,102780816,1,
2017,106489737,10,
2017,103957220,1,
2017,103983351,1,
2017,104121523,10,
2017,103455748,1,
2017,97937351,1,
2017,103448355,8,
2017,104679075,10,
2017,110384964,10,
2017,110422476,1,
2017,105542559,1,
2017,110478903,10,
2017,110489018,1,
2017,110429297,10,
2017,102723076,1,
2017,97329477,10,
2017,100862194,8,
2017,96671273,10,
2017,97306240,9,
2017,106394351,1,
2017,106845771,3,
2017,97329261,1,
2017,102109258,9,
2017,97265007,9,
2017,103469598,1,
2017,102742196,9,
2017,103208467,9,
2017,97213736,6,
2017,96690934,1,
2017,97215496,1,
2017,97226879,9,
2017,97344024,10,
2017,103474617,9,
2017,104073129,1,
2017,102763226,10,
2017,102739179,1,
2017,103452348,9,
2017,103480877,9,
2017,103449431,10,
2017,103177007,9,
2017,103454676,10,
2017,103949568,1,
2017,97314806,10,
2017,96723422,9,
2017,103175539,1,
2017,104020186,1,
2017,103133148,6,
2017,100109331,1,
2017,96744352,6,
2017,97945146,1,
2017,97914580,10,
2017,104037710,3,
2017,103206507,1,
2017,103471480,10,
2017,103451733,1,
2017,102742652,1,
2017,102742662,1,
2017,102748616,1,
2017,102753518,1,
2017,103203298,1,
2017,103459334,9,
2017,103227990,9,
2017,103199894,9,
2017,103461958,10,
2017,102805169,10,
2017,101439718,9,
2017,101455961,1,
2017,96741066,10,
2017,103090316,1,
2017,103094352,4,
2017,96723520,10,
2017,102749273,1,
2017,102725868,6,
2017,102742600,10,
2017,104034084,1,
2017,104139076,10,
2017,104142769,1,
2017,104760009,6,
2017,110382763,9,
