"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2017,12,115858239,20570235
2017,12,115858473,20570301
2017,12,115859038,20570455
2017,12,115859705,20570642
2017,12,115859811,20570681
2017,12,115861420,20571135
2017,12,115862331,20571369
2017,12,115863884,20571759
2017,12,115864491,20571863
2017,3,115865831,20572145
2017,3,115865833,20572146
2017,5,115866024,20572190
2017,18,115866190,20572240
2017,12,115869241,20572929
2017,9,115871368,20573404
2017,20,115871787,20573496
2017,3,115874981,20574203
2017,12,115875170,20574249
2017,12,115875390,20574300
2017,12,115875533,20574323
2017,12,115876558,20574565
2017,12,115877010,20574686
2017,20,115877355,20574764
2017,12,115877665,20574838
2017,20,115878214,20574964
2017,19,115879199,20575246
2017,12,115879427,20575309
2017,12,115880300,20575518
2017,12,115880384,20575538
2017,10,115883344,20576177
2017,18,115884322,20576396
2017,12,115885546,20576705
2017,12,115886480,20576926
2017,18,115886480,20576928
2017,3,115893179,20578430
2017,3,115893172,20578428
2017,12,115893398,20578506
2017,12,116442420,20698165
2017,12,116442634,20698228
2017,3,116443221,20698395
2017,12,116443217,20698392
2017,3,116443391,20698452
2017,12,116444129,20698644
2017,12,116444351,20698713
2017,12,116444633,20698809
2017,12,116446060,20699285
2017,4,116454763,20701383
2017,12,116455343,20701505
2017,12,116457805,20702101
2017,12,116457992,20702157
2017,20,116460266,20702784
2017,12,116460403,20702830
2017,2,116461358,20703087
2017,3,116462289,20703346
2017,12,116463540,20703676
2017,18,116463609,20703693
2017,22,116464634,20703910
2017,3,116465362,20704076
2017,12,116465443,20704095
2017,12,116465830,20704205
2017,12,116466117,20704290
2017,12,116466120,20704293
2017,12,116466515,20704373
2017,12,116466569,20704385
2017,2,116467551,20704633
2017,12,116467741,20704681
2017,12,116471079,20705559
2017,12,116471291,20705618
2017,12,116472828,20706008
2017,12,116473540,20706168
2017,12,116474361,20706350
2017,18,116474697,20706429
2017,19,114602364,20290760
2017,12,115893663,20578603
2017,12,115894783,20578974
2017,12,115895110,20579087
2017,12,115895300,20579136
2017,12,115895640,20579245
2017,2,115896459,20579465
2017,12,115896516,20579485
2017,12,115896960,20579614
2017,3,115898305,20579938
2017,12,115902200,20580836
2017,12,115902773,20580978
2017,12,115903989,20581282
