"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,26282211,1,26302172
2017,26282237,1,26302198
2017,26282286,1,26302247
2017,26282389,1,26302350
2017,26269860,1,26289809
2017,26269909,1,26289858
2017,26270046,1,26289995
2017,26270227,1,26290176
2017,26270820,1,26290769
2017,26270966,1,26290913
2017,26271046,1,26290995
2017,26271043,1,26290992
2017,26271210,1,26291159
2017,26271606,1,26291556
2017,26271742,1,26291691
2017,26271865,1,26291811
2017,26271930,1,26291879
2017,26272121,1,26292069
2017,26272399,1,26292348
2017,26272520,1,26292469
2017,26272906,1,26292855
2017,26272988,1,26292937
2017,26273113,1,26293062
2017,26273128,1,26293077
2017,26278746,1,26298705
2017,26278779,1,26298739
2017,26280100,1,26300058
2017,26280227,1,26300182
2017,26280221,1,26300180
2017,26281100,1,26301061
2017,26281113,1,26301076
2017,26281138,1,26301099
2017,26281194,1,26301155
2017,26281217,1,26301178
2017,26281264,1,26301225
2017,26281346,1,26301306
2017,26281464,1,26301425
2017,26281528,1,26301488
2017,26281584,1,26301545
2017,26281636,1,26301598
2017,26281635,1,26301596
2017,26282206,2,26302167
2017,26282235,1,26302196
2017,26527560,1,26547819
2017,26527568,1,26547827
2017,26527914,1,26548173
2017,26527977,4,26548236
2017,26528131,1,26548391
2017,26528132,1,26548392
2017,26528128,1,26548388
2017,26528154,1,26548413
2017,26528851,1,26549111
2017,26528940,1,26549201
2017,26529341,1,26549603
2017,26530107,1,26550367
2017,26530182,1,26550443
2017,26530486,1,26550748
2017,26530740,1,26550999
2017,26530895,1,26551157
2017,26530920,1,26551180
2017,26531419,1,26551679
2017,26531603,1,26551865
2017,26531619,1,26551882
2017,26532344,1,26552607
2017,26539181,1,26559449
2017,26539669,1,26559937
2017,26539724,1,26559992
2017,26539813,1,26560082
2017,26540151,8,26560421
2017,26540185,1,26560454
2017,26540207,1,26560475
2017,26540236,1,26560503
2017,26540369,1,26560637
2017,26540433,1,26560701
2017,26540700,1,26560968
2017,26542097,1,26562360
2017,26543034,1,26563301
2017,26543797,1,26564067
2017,26543947,1,26564218
2017,26544266,1,26564534
2017,26544283,1,26564552
2017,26544639,1,26564910
2017,26544649,1,26564919
2017,26544725,1,26564996
2017,26544795,1,26565067
2017,26544975,1,26565247
2017,26269834,1,26289780
2017,26269946,1,26289896
2017,26270974,1,26290926
2017,26271146,1,26291095
2017,26271207,1,26291156
2017,26271231,1,26291180
2017,26271309,1,26291258
2017,26271361,1,26291310
2017,26271744,1,26291695
2017,26272195,1,26292143
2017,26272453,1,26292402
2017,26272449,1,26292397
2017,26272835,1,26292784
2017,26273018,1,26292968
2017,26273107,1,26293056
2017,26273108,1,26293057
2017,26280726,1,26300686
2017,26280846,1,26300806
2017,26280847,1,26300807
2017,26280851,1,26300811
2017,26280897,1,26300857
2017,26280896,1,26300856
2017,26280972,1,26300932
2017,26281041,1,26301001
2017,26281062,1,26301023
2017,26281144,1,26301105
2017,26281180,1,26301141
2017,26281250,1,26301211
2017,26281342,1,26301303
2017,26281553,1,26301515
2017,26281578,1,26301539
2017,26281611,1,26301571
2017,26281835,1,26301796
2017,26281868,1,26301828
2017,26281891,1,26301853
2017,26281960,1,26301921
2017,26282061,1,26302022
2017,26282092,1,26302053
2017,26282089,1,26302050
2017,26282271,1,26302232
2017,26282365,1,26302326
2017,26543704,1,26563974
2017,26544166,1,26564436
2017,26544406,1,26564676
2017,26544736,1,26565008
2017,26544764,1,26565036
2017,26544988,1,26565260
2017,26544999,1,26565271
2017,26545075,1,26565348
2017,26545097,1,26565371
2017,26545103,1,26565376
2017,26545260,1,26565533
2017,26545317,1,26565591
2017,26545397,1,26565671
2017,26205323,1,26225125
2017,26204906,1,26224706
2017,26205161,1,26224962
2017,26205517,1,26225320
2017,26206566,1,26226371
2017,26206630,1,26226436
2017,26207472,1,26227277
2017,26271011,1,26290961
2017,26271085,1,26291034
2017,26271205,1,26291154
2017,26271639,1,26291588
2017,26271736,1,26291686
2017,26271870,1,26291818
2017,26272080,1,26292029
2017,26272229,1,26292178
2017,26272434,3,26292383
2017,26272878,1,26292827
2017,26272893,1,26292841
2017,26273164,1,26293113
2017,26278257,3,26298213
2017,26281131,1,26301092
2017,26281134,3,26301095
2017,26281142,1,26301103
2017,26281225,1,26301185
2017,26281364,1,26301325
2017,26281370,1,26301331
2017,26281477,7,26301438
2017,26281495,1,26301456
2017,26281668,1,26301629
2017,26281837,1,26301798
2017,26282201,1,26302162
2017,26282303,1,26302264
2017,26282348,1,26302309
2017,26282387,1,26302348
2017,26282423,1,26302384
2017,26282432,1,26302393
2017,26270241,1,26290191
2017,26270798,1,26290747
2017,26270929,1,26290878
2017,26271121,1,26291067
2017,26271131,1,26291080
2017,26271163,1,26291113
2017,26271224,1,26291173
2017,26271905,1,26291855
2017,26272139,1,26292088
2017,26272967,1,26292917
2017,26277201,1,26297158
