"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2017,3,111447895,19642297
2017,18,111447897,19642298
2017,18,111447930,19642307
2017,10,111447969,19642318
2017,2,111447964,19642316
2017,12,111447988,19642322
2017,12,111447980,19642320
2017,12,111448085,19642337
2017,12,111448092,19642338
2017,12,111448096,19642340
2017,3,111448062,19642330
2017,2,111448086,19642336
2017,10,111448130,19642341
2017,12,111448162,19642346
2017,12,111448161,19642347
2017,12,111448167,19642350
2017,12,111448190,19642355
2017,3,111448182,19642354
2017,12,111448193,19642357
2017,12,111448219,19642360
2017,12,111448249,19642361
2017,12,111448273,19642363
2017,12,111448307,19642367
2017,2,111448310,19642368
2017,3,111448315,19642369
2017,12,111448320,19642372
2017,2,111448340,19642375
2017,12,111448382,19642382
2017,12,111448392,19642385
2017,18,111448390,19642384
2017,9,111448374,19642380
2017,2,111448395,19642388
2017,12,111448411,19642392
2017,12,111448405,19642391
2017,9,111448430,19642398
2017,3,111448427,19642397
2017,9,111448442,19642402
2017,9,111448451,19642404
2017,12,111448466,19642406
2017,12,111448494,19642411
2017,12,111448488,19642408
2017,12,111448502,19642413
2017,11,111448514,19642415
2017,10,111448531,19642419
2017,12,111448531,19642420
2017,12,111448559,19642427
2017,3,111448556,19642425
2017,12,111448562,19642428
2017,18,111448576,19642432
2017,12,111448578,19642433
2017,12,111448593,19642437
2017,9,111448602,19642438
2017,12,111448603,19642440
2017,12,111448605,19642443
2017,12,111448604,19642439
2017,12,111448629,19642446
2017,12,111448645,19642448
2017,12,111448666,19642450
2017,3,111448687,19642454
2017,12,111448707,19642463
2017,12,111448721,19642461
2017,12,111448753,19642475
2017,12,111448758,19642479
2017,12,111448769,19642481
2017,10,111448777,19642485
2017,12,111448782,19642487
2017,18,111448771,19642483
2017,3,111448786,19642489
2017,3,111448759,19642478
2017,12,111448796,19642492
2017,12,111448803,19642493
2017,12,111448809,19642495
2017,12,111448938,19642517
2017,12,111449013,19642528
2017,18,111449066,19642536
2017,12,111449066,19642534
2017,12,111449078,19642537
2017,12,111449080,19642539
2017,12,111449079,19642538
2017,12,111449101,19642545
2017,3,111449122,19642553
2017,19,111449188,19642565
2017,3,111449174,19642563
2017,12,111449186,19642569
2017,12,111396433,19631392
2017,12,111396451,19631401
2017,12,111396468,19631407
2017,12,111396503,19631418
2017,12,111396660,19631451
2017,3,111396697,19631462
2017,12,111396808,19631487
2017,12,111396880,19631499
2017,10,111396986,19631522
2017,12,111398352,19631791
2017,12,111398594,19631831
2017,20,111399273,19631966
2017,12,111399282,19631970
2017,12,111399338,19631983
2017,19,111399454,19632005
2017,12,111400820,19632262
2017,12,111400882,19632272
2017,9,111401051,19632307
2017,12,111401075,19632313
2017,12,111401094,19632317
2017,12,111401106,19632320
2017,3,111401108,19632321
2017,12,111401272,19632357
2017,12,111401281,19632360
2017,12,111401344,19632379
2017,12,111401523,19632412
2017,12,111401557,19632418
2017,12,111401653,19632442
2017,12,111401763,19632461
2017,12,111401996,19632504
2017,20,111402058,19632514
2017,12,111402637,19632595
2017,12,111402818,19632610
2017,9,111402970,19632627
2017,12,111403090,19632644
2017,12,111403245,19632696
2017,3,111403292,19632700
2017,9,117486759,20919618
2017,2,117486898,20919644
2017,12,117486898,20919645
2017,2,117487521,20919764
2017,18,111447793,19642266
2017,12,111447792,19642265
2017,12,111447889,19642295
2017,12,111448037,19642328
2017,12,111448033,19642326
2017,3,111405336,19633168
2017,12,111405345,19633172
2017,3,111405332,19633166
2017,12,114433605,20254905
2017,12,114433696,20254928
2017,12,114433725,20254938
2017,3,114433954,20254986
2017,10,114434162,20255025
2017,12,114435469,20255314
2017,2,114435684,20255366
2017,2,114435825,20255404
2017,10,114436454,20255525
2017,12,114436613,20255558
2017,12,114436816,20255602
2017,2,111447906,19642301
2017,12,111448208,19642358
2017,3,111448356,19642378
2017,12,114436936,20255621
2017,12,111448393,19642386
2017,3,111448423,19642393
2017,2,111448423,19642394
2017,12,111448426,19642396
2017,5,111448434,19642399
2017,12,111448529,19642418
2017,12,114437089,20255664
2017,12,111448557,19642426
2017,2,111448607,19642442
2017,12,114437237,20255692
2017,12,111448661,19642449
2017,18,111448774,19642484
2017,3,114437461,20255726
2017,18,111448914,19642499
2017,10,111449107,19642546
2017,12,111449107,19642548
2017,3,111449190,19642571
2017,2,111449226,19642580
2017,2,111449225,19642579
2017,12,111449240,19642584
2017,12,111449247,19642589
2017,12,111449251,19642588
2017,12,111449261,19642591
2017,2,111449242,19642585
2017,12,111449287,19642594
2017,12,111449298,19642596
2017,12,111449343,19642603
2017,12,111449409,19642615
2017,10,111449395,19642614
2017,9,111449444,19642623
2017,20,111449416,19642617
2017,3,111449496,19642635
2017,12,111449499,19642634
2017,3,111449550,19642651
2017,12,111449586,19642660
2017,2,111449585,19642658
2017,12,111449636,19642672
2017,4,111449653,19642681
2017,10,111449699,19642691
2017,12,111449707,19642693
2017,12,111449701,19642692
2017,12,111449728,19642696
2017,12,111449733,19642698
2017,12,111449752,19642706
2017,12,111449776,19642709
2017,3,111449785,19642712
2017,3,111449850,19642728
2017,9,111449876,19642735
2017,12,111449916,19642749
2017,12,111449921,19642750
2017,12,111449937,19642754
2017,3,111450068,19642773
2017,12,111450112,19642784
2017,12,111429973,19637955
2017,12,111430252,19637987
2017,3,111430284,19637994
2017,2,111430320,19638002
2017,18,111430393,19638022
2017,12,111430430,19638031
2017,12,111430624,19638072
2017,12,111430711,19638099
2017,2,111430730,19638104
2017,12,111430723,19638101
2017,12,111430824,19638130
2017,18,111430958,19638165
2017,12,111431070,19638187
2017,15,111431113,19638205
2017,12,111431572,19638310
2017,12,111431636,19638324
2017,12,111447752,19642251
2017,12,111448094,19642339
2017,12,111448606,19642441
2017,12,111448765,19642480
2017,12,111448812,19642496
2017,12,111449191,19642568
2017,3,111449276,19642592
2017,12,111449220,19642577
2017,12,111449209,19642575
2017,2,111449543,19642647
2017,2,111449538,19642646
2017,12,111449551,19642650
2017,12,111449606,19642669
2017,12,111449600,19642665
2017,3,111449804,19642719
2017,12,111450124,19642787
2017,12,111450204,19642813
2017,12,111450234,19642818
2017,3,111450260,19642826
2017,12,111450268,19642828
2017,12,111450331,19642847
2017,2,111450427,19642872
2017,12,111450515,19642892
2017,3,111450541,19642900
2017,3,111450545,19642902
2017,12,111399551,19632021
2017,10,111399551,19632023
2017,12,111399746,19632059
2017,12,111400417,19632192
2017,20,111400688,19632234
2017,12,111401273,19632358
2017,12,111402798,19632608
2017,20,111403185,19632686
2017,12,111405508,19633211
2017,3,111431832,19638378
2017,3,111431820,19638376
2017,12,111431897,19638392
2017,12,111431927,19638395
2017,12,111432112,19638440
2017,12,111432279,19638477
2017,3,111432318,19638486
2017,3,111432375,19638500
2017,12,111432523,19638536
2017,12,111432533,19638542
2017,3,111432789,19638584
2017,12,111432801,19638586
2017,20,111432849,19638595
2017,12,111432929,19638612
2017,18,111433015,19638632
2017,12,111433046,19638641
2017,12,111433030,19638637
2017,18,111433030,19638638
2017,3,111433038,19638640
2017,12,111433211,19638692
2017,12,111433339,19638742
2017,3,111433339,19638741
2017,3,111433351,19638749
2017,2,111433465,19638775
2017,2,111433685,19638828
2017,12,111433684,19638827
2017,2,111433682,19638826
2017,12,112137424,19781743
2017,11,112137080,19781660
2017,12,112137088,19781665
2017,12,112137160,19781675
2017,20,112138592,19781988
2017,12,112138636,19781998
2017,12,112141092,19782610
2017,12,112141385,19782663
2017,3,112141552,19782692
2017,12,112142440,19782869
2017,9,111432842,19638593
2017,12,111433604,19638807
2017,12,111433703,19638834
2017,12,111433710,19638836
2017,18,111433719,19638839
2017,3,111433726,19638840
2017,12,111433739,19638845
2017,12,111433738,19638844
2017,2,111433735,19638842
2017,3,111433741,19638846
2017,18,111433770,19638853
2017,12,111433815,19638850
2017,3,111433830,19638858
2017,3,111433868,19638872
2017,10,111433887,19638880
2017,12,111433907,19638886
2017,3,111433917,19638889
2017,12,111433948,19638902
2017,11,111433998,19638912
2017,5,111434045,19638917
2017,5,111434046,19638918
2017,2,111434093,19638926
2017,12,112141415,19782669
2017,9,112141463,19782679
2017,12,112141588,19782701
2017,3,112141765,19782744
2017,3,112141929,19782774
2017,12,112141922,19782773
2017,12,112141977,19782782
2017,20,112142514,19782888
2017,3,112142529,19782893
2017,9,112143215,19783022
2017,12,112143867,19783135
2017,12,111434295,19638962
2017,2,111434302,19638966
2017,12,111434345,19638976
2017,12,111434366,19638984
2017,9,111434418,19638997
2017,12,111434461,19639000
2017,10,111434465,19639006
2017,9,111434479,19639011
2017,12,111434510,19639019
2017,2,111434660,19639060
2017,12,111434660,19639058
2017,10,111434697,19639071
2017,18,111434724,19639077
2017,12,111434723,19639078
2017,12,111434761,19639085
2017,12,111434778,19639089
2017,3,111434831,19639103
2017,12,111434872,19639113
2017,4,111434884,19639118
2017,12,111434942,19639127
2017,10,111434972,19639134
2017,12,111435006,19639143
2017,12,111435107,19639161
2017,12,111435487,19639236
2017,12,112136657,19781537
2017,17,112136800,19781578
2017,12,112137417,19781742
2017,12,112138919,19782091
2017,12,112139150,19782137
2017,12,112139180,19782143
2017,12,112139602,19782230
2017,12,112139964,19782338
2017,9,112140264,19782425
2017,12,112142540,19782895
2017,12,112141705,19782727
2017,3,111430502,19638052
2017,3,111430506,19638054
2017,12,111430776,19638116
2017,9,111430821,19638129
2017,9,111430847,19638134
2017,12,111431200,19638219
2017,9,111431289,19638241
2017,12,111431728,19638348
2017,2,111431785,19638363
2017,12,111432314,19638484
2017,3,111432525,19638537
2017,2,111432555,19638546
2017,12,111432623,19638552
2017,3,111432668,19638564
2017,12,111432823,19638590
2017,3,111433397,19638758
2017,2,111433419,19638766
2017,2,111433731,19638841
2017,3,111434413,19638996
2017,2,111434531,19639024
2017,2,111434541,19639025
2017,12,111434547,19639028
2017,12,111434564,19639031
2017,9,111434565,19639032
2017,12,111434704,19639076
2017,19,111434726,19639079
2017,2,111434732,19639080
2017,12,111435572,19639256
2017,12,111435677,19639274
2017,12,111435757,19639286
2017,12,111435766,19639288
2017,12,111435773,19639289
2017,11,111435824,19639303
2017,12,111435824,19639301
2017,12,111435793,19639298
2017,12,111435777,19639293
2017,12,111435867,19639318
2017,12,111435910,19639328
2017,12,111435862,19639314
2017,9,111435926,19639333
2017,12,111436076,19639372
2017,10,111436091,19639373
2017,2,111436069,19639369
2017,12,111436115,19639387
2017,12,111436205,19639417
2017,2,111436171,19639406
2017,2,111436178,19639410
2017,2,111436259,19639444
2017,18,111436249,19639438
2017,9,111436250,19639440
2017,10,111436250,19639439
2017,3,111436464,19639495
2017,12,111436494,19639502
2017,12,111436497,19639504
2017,4,111436514,19639507
2017,12,111436496,19639503
2017,9,111436528,19639509
2017,3,111436532,19639511
2017,12,111436570,19639518
2017,12,111436648,19639538
2017,3,111436701,19639549
2017,12,111436856,19639585
2017,12,111436860,19639587
2017,18,111436872,19639594
2017,2,111436855,19639586
2017,18,111436879,19639596
2017,12,111436864,19639591
2017,3,111437027,19639635
2017,12,111437163,19639657
2017,12,111437099,19639647
2017,12,111437169,19639672
2017,12,111437188,19639677
2017,3,111437183,19639676
2017,12,111437215,19639688
2017,2,111437317,19639706
2017,2,111437312,19639703
2017,10,111437720,19639796
2017,12,111437889,19639834
2017,12,111437911,19639837
2017,3,111438161,19639895
2017,12,112136691,19781542
2017,12,112136759,19781565
2017,20,112137172,19781676
2017,12,112137264,19781699
2017,12,112137409,19781740
2017,12,112138751,19782017
2017,12,112138894,19782082
2017,12,112139778,19782280
2017,12,112140931,19782570
2017,12,112140951,19782574
2017,12,112141240,19782642
2017,12,112141647,19782713
2017,12,112141707,19782728
2017,12,112141751,19782739
2017,4,112142562,19782900
2017,12,112142652,19782914
2017,12,112142927,19782959
2017,18,112143861,19783133
2017,12,112145246,19783354
2017,12,111438213,19639906
2017,12,111438239,19639911
2017,10,111438365,19639938
2017,3,111438376,19639940
2017,12,111438436,19639952
2017,12,111438438,19639954
2017,18,111438434,19639951
2017,12,111438462,19639957
2017,12,111438561,19639983
2017,10,111438561,19639982
2017,12,111438565,19639985
2017,12,111438644,19639999
2017,12,111438652,19640000
2017,3,111438741,19640016
2017,12,111438741,19640018
2017,12,111438873,19640045
2017,12,111438879,19640047
2017,12,111438914,19640058
2017,18,111438927,19640059
2017,12,111438955,19640064
2017,12,111438966,19640069
2017,12,111439009,19640080
2017,12,111439074,19640097
2017,12,111439083,19640105
2017,12,111439094,19640109
2017,12,111439281,19640146
2017,12,111439287,19640145
2017,12,111439342,19640161
2017,3,111439351,19640163
2017,10,111439414,19640176
2017,11,111439429,19640178
2017,12,111439437,19640179
2017,18,111439449,19640187
2017,12,111439459,19640192
2017,12,111439466,19640197
2017,12,111439486,19640202
2017,9,111439571,19640229
2017,12,111439648,19640244
2017,12,111439937,19640312
2017,3,111439933,19640311
2017,3,111439976,19640325
2017,12,111439995,19640331
2017,3,111440053,19640344
2017,12,111440228,19640391
2017,12,111440246,19640394
2017,18,111440246,19640395
2017,12,111440241,19640393
2017,12,111440281,19640400
2017,3,111440297,19640405
2017,2,111440359,19640422
2017,12,111440383,19640432
2017,9,111440369,19640426
2017,18,111440442,19640453
2017,3,111440583,19640495
2017,12,111440628,19640510
2017,4,111440646,19640514
2017,11,111440701,19640531
2017,12,111440696,19640530
2017,12,111440783,19640553
2017,12,111440808,19640558
2017,12,111440816,19640561
2017,18,111440839,19640569
2017,12,111440865,19640573
2017,10,111440873,19640575
2017,12,111440890,19640581
2017,12,111440887,19640577
2017,12,111440900,19640583
2017,19,111440737,19640539
2017,12,111440904,19640586
2017,3,111441008,19640615
2017,11,111441029,19640621
2017,12,111441039,19640624
2017,12,111441042,19640626
2017,12,111441062,19640632
2017,12,111441070,19640634
2017,9,111441060,19640630
2017,3,111441060,19640631
2017,12,111441094,19640637
2017,12,111441115,19640646
2017,10,111441118,19640649
2017,12,111441129,19640651
2017,12,111441136,19640654
2017,3,111441126,19640650
2017,2,111441145,19640660
2017,12,111441184,19640668
2017,12,111441198,19640672
2017,12,111441203,19640674
2017,12,111441225,19640678
2017,12,111441239,19640682
2017,12,111441279,19640693
2017,12,111441294,19640696
2017,12,111441306,19640697
2017,18,111441361,19640709
2017,12,111441349,19640707
2017,9,111441377,19640716
2017,3,111441459,19640737
2017,12,111441428,19640727
2017,12,111441440,19640729
2017,12,111441445,19640732
2017,12,111441449,19640733
2017,5,111441441,19640731
2017,3,111441441,19640730
2017,12,111441488,19640745
2017,12,111441522,19640755
2017,2,125036546,22596982
2017,20,125032642,22601575
2017,12,124498299,22458211
2017,12,125019477,22596581
2017,10,125036531,22596975
2017,3,125036541,22596980
2017,10,124493092,22466397
2017,12,124505948,22458877
2017,12,125040933,22593089
2017,3,125040935,22593091
2017,19,125040941,22596976
2017,12,125040892,22593078
2017,12,125040932,22593088
2017,12,125040942,22593093
2017,2,124500013,22466731
2017,12,124495083,22463303
2017,12,125024246,22596579
2017,12,125025038,22596742
2017,12,125035989,22596876
2017,12,125031352,22601185
2017,9,115000044,20378214
2017,12,115000406,20378306
2017,12,115000665,20378355
2017,12,115000966,20378435
2017,3,115004385,20379174
2017,12,115004492,20379197
2017,12,115009159,20380442
2017,12,115009204,20380454
2017,2,115009302,20380475
2017,2,115009301,20380474
2017,12,115009502,20380521
2017,12,115010343,20380745
2017,12,115010340,20380744
2017,12,115012818,20381288
2017,3,115012995,20381317
2017,12,115014254,20381572
2017,12,115015726,20381854
2017,2,115015750,20381859
2017,12,115016705,20382063
2017,12,115017135,20382152
2017,12,115017440,20382226
2017,2,115018227,20382416
2017,12,115019122,20382573
2017,12,115022312,20383158
2017,2,115022564,20383198
2017,12,115023043,20383286
2017,12,115023125,20383309
2017,2,115023209,20383329
2017,10,115023267,20383342
2017,3,115024432,20383580
2017,12,115025646,20383881
2017,12,115025686,20383897
2017,10,115026366,20384067
2017,12,115026517,20384099
2017,3,115027220,20384264
2017,12,115444870,20474539
2017,12,115445016,20474582
2017,9,115445107,20474610
2017,2,115445541,20474713
2017,12,115445773,20474754
2017,2,115446192,20474824
2017,12,115446223,20474831
2017,12,115446242,20474836
2017,9,115446535,20474899
2017,12,115446782,20474943
2017,2,115446879,20474958
2017,12,115446872,20474955
2017,4,115447107,20474989
2017,9,115447232,20475013
2017,20,115447334,20475032
2017,12,115447344,20475033
2017,3,115447398,20475055
2017,12,115447463,20475068
2017,12,115447734,20475117
2017,12,115447826,20475127
2017,12,115448046,20475166
2017,12,115448264,20475211
2017,12,115448290,20475216
2017,12,115448466,20475240
2017,12,115448686,20475292
2017,12,115448847,20475333
2017,12,115449160,20475399
2017,12,115449251,20475420
2017,12,115449362,20475443
2017,5,115449738,20475512
2017,12,115395874,20465741
2017,3,115395918,20465752
2017,18,115395942,20465759
2017,12,115395942,20465758
2017,12,115396016,20465772
2017,12,115396138,20465800
2017,12,115396379,20465842
2017,12,115396386,20465844
2017,12,115396534,20465888
2017,12,115445280,20474659
2017,12,115445335,20474681
2017,10,115445848,20474771
2017,12,115446276,20474844
2017,12,115446748,20474937
2017,12,115447060,20474981
2017,12,115447168,20474998
2017,12,115447762,20475120
2017,3,115447830,20475129
2017,12,115448639,20475284
2017,12,115448707,20475299
2017,2,115449358,20475441
2017,15,115449621,20475484
2017,12,115396480,20465877
2017,12,115397627,20466076
2017,12,115397777,20466098
2017,12,115398092,20466140
2017,12,115398267,20466160
2017,12,115398935,20466305
2017,12,115399646,20466422
2017,12,115402274,20466812
2017,20,115403422,20467020
2017,12,115404097,20467138
2017,12,115405136,20467314
2017,11,115405556,20467402
2017,12,115405564,20467404
2017,12,115406059,20467491
2017,12,115406637,20467615
2017,2,115406810,20467646
2017,2,115406798,20467645
2017,12,115406931,20467671
2017,20,115406950,20467675
2017,11,115407142,20467697
2017,12,115407142,20467702
2017,12,115407718,20467817
2017,3,114945924,20368256
2017,3,114946103,20368282
2017,2,114357393,20241143
2017,12,114365967,20242793
2017,12,114376513,20244758
2017,12,114376611,20244782
2017,12,114413835,20250862
2017,12,114413964,20250899
2017,12,114414163,20250927
2017,3,114414163,20250928
2017,12,114414269,20250958
2017,10,114416560,20251398
2017,12,114416647,20251417
2017,2,114416847,20251484
2017,2,114417113,20251542
2017,12,114417320,20251600
2017,9,114417362,20251611
2017,2,114420117,20252086
2017,12,114420189,20252102
2017,12,114420575,20252178
2017,3,114421043,20252275
2017,12,114421823,20252444
2017,3,114422407,20252573
2017,2,114422684,20252629
2017,12,114422752,20252643
2017,12,114423417,20252773
2017,12,114423980,20252876
2017,18,114423975,20252873
2017,12,114424260,20252920
2017,12,114424322,20252934
2017,12,114425943,20253269
2017,3,114426957,20253491
2017,12,114428891,20253878
2017,12,114429757,20254016
2017,18,114430494,20254164
2017,2,114430519,20254172
2017,9,114430561,20254186
2017,12,114430616,20254194
2017,3,114430751,20254222
2017,12,114430867,20254247
2017,9,114431651,20254405
2017,9,114431807,20254441
2017,12,114431831,20254453
2017,12,114431863,20254470
2017,2,114431937,20254479
2017,12,114432028,20254506
2017,3,114432442,20254628
2017,3,114433200,20254822
2017,12,114433345,20254850
2017,12,114433514,20254894
2017,12,114433613,20254906
2017,10,114433659,20254918
2017,2,114433729,20254939
2017,12,114433908,20254976
2017,12,114434286,20255052
2017,12,114434616,20255125
2017,12,114435084,20255225
2017,12,114435146,20255232
2017,2,114435354,20255285
2017,12,114435442,20255302
2017,12,114435468,20255313
2017,12,114435580,20255334
2017,12,114435979,20255437
2017,12,114436120,20255454
2017,12,114436195,20255471
2017,12,114436492,20255537
2017,12,114436667,20255569
2017,3,114436759,20255581
2017,12,114436796,20255590
2017,2,114437109,20255672
2017,12,114437565,20255744
2017,12,114437630,20255762
2017,12,114437817,20255795
2017,10,114945739,20368229
2017,9,114945806,20368241
2017,12,114947681,20368497
2017,12,114947740,20368502
2017,12,115000831,20378402
2017,3,115001528,20378517
2017,3,115001525,20378516
2017,12,115002196,20378737
2017,12,115002496,20378809
2017,12,115002743,20378857
2017,12,115005427,20379418
2017,10,115005427,20379421
2017,2,115005655,20379481
2017,19,115011953,20381079
2017,2,115013047,20381335
2017,3,115013062,20381346
2017,12,115025464,20383840
2017,12,115026242,20384046
2017,10,115026543,20384110
2017,12,115027219,20384265
2017,12,115027827,20384378
2017,12,119046221,21243209
2017,12,119046766,21243356
2017,12,119047164,21243442
2017,18,119047318,21243473
2017,12,119047474,21243490
2017,12,119048276,21243626
2017,12,119048308,21243632
2017,9,119048308,21243630
2017,12,119048724,21243730
2017,12,119048824,21243740
2017,12,119049261,21243795
2017,10,119049323,21243811
2017,18,119049430,21243830
2017,12,119049642,21243857
2017,18,119049897,21243895
2017,12,119049944,21243901
2017,12,119049988,21243912
2017,10,119049987,21243911
2017,2,119050166,21243960
2017,12,119050214,21243973
2017,12,119050374,21244005
2017,10,119050594,21244050
2017,12,119050759,21244082
2017,12,119050809,21244097
2017,12,119050934,21244123
2017,9,115020299,20382782
2017,12,115020378,20382798
2017,2,119051279,21244185
2017,12,115020757,20382874
2017,12,115020800,20382882
2017,12,115021432,20382994
2017,10,115021804,20383045
2017,12,115021805,20383046
2017,12,119051659,21244244
2017,2,115022636,20383208
2017,5,115022891,20383255
2017,12,115023432,20383378
2017,12,115023562,20383400
2017,12,115023846,20383467
2017,12,119051742,21244252
2017,12,119051898,21244281
2017,18,119052020,21244304
2017,10,115024365,20383564
2017,18,115024494,20383597
2017,12,115025441,20383833
2017,12,115025858,20383948
2017,2,115026579,20384129
2017,12,115026763,20384160
2017,12,115026880,20384192
2017,12,115026972,20384215
2017,2,115027127,20384242
2017,12,119052059,21244311
2017,12,119052229,21244348
2017,10,119052229,21244354
2017,9,119052229,21244351
2017,12,119052293,21244369
2017,9,119052736,21244435
2017,12,119052789,21244443
2017,18,119052733,21244433
2017,12,119053144,21244496
2017,12,119053381,21244529
2017,12,119053592,21244578
2017,10,119053768,21244615
2017,9,119053947,21244660
2017,12,119054013,21244671
2017,12,119054166,21244707
2017,12,119054288,21244739
2017,12,115396388,20465845
2017,12,115397791,20466102
2017,3,115397785,20466100
2017,12,115398921,20466301
2017,12,115399425,20466384
2017,3,115399873,20466451
2017,12,115400175,20466499
2017,9,115400592,20466558
2017,12,115400796,20466586
2017,12,115402028,20466747
2017,3,115403398,20467017
2017,12,115404943,20467279
2017,12,115405211,20467332
2017,12,115407106,20467691
2017,2,115022056,20383107
2017,3,115022658,20383213
2017,2,115022971,20383268
2017,11,115022999,20383273
2017,12,115023121,20383306
2017,12,115023726,20383439
2017,3,115023880,20383476
2017,2,115023880,20383477
2017,12,115024843,20383666
2017,12,115025209,20383777
2017,12,115025294,20383796
2017,12,115025781,20383923
2017,12,115026469,20384087
2017,12,115027213,20384259
2017,18,115027362,20384292
2017,12,115027548,20384321
2017,12,114369345,20243424
2017,12,114370888,20243724
2017,12,114376515,20244761
2017,2,114377002,20244860
2017,2,114376972,20244855
2017,3,114413891,20250876
2017,3,114420135,20252090
2017,12,114420335,20252131
2017,18,114421408,20252355
2017,18,114423025,20252689
2017,12,114424304,20252925
2017,2,114424516,20252976
2017,12,114427769,20253660
2017,12,114427990,20253701
2017,12,114428008,20253704
2017,12,114428764,20253856
2017,12,114428867,20253876
2017,10,114429344,20253950
2017,3,114430207,20254105
2017,9,114430770,20254223
2017,2,114431312,20254345
2017,9,114431370,20254357
2017,12,114431823,20254450
2017,3,114431852,20254463
2017,12,114432057,20254518
2017,2,114432277,20254580
2017,3,114432306,20254591
2017,12,114432303,20254589
2017,9,114432898,20254745
2017,12,114432965,20254762
2017,9,114433043,20254779
2017,12,114433195,20254820
2017,18,114433192,20254819
2017,12,114433572,20254899
2017,12,114433901,20254974
2017,12,114433966,20254989
2017,3,114434001,20254999
2017,12,114434123,20255019
2017,12,114434279,20255049
2017,9,114434751,20255152
2017,12,114435598,20255341
2017,12,114435933,20255429
2017,10,114435928,20255426
2017,12,114436177,20255465
2017,12,114436406,20255511
2017,18,114436406,20255512
2017,2,114437337,20255704
2017,12,114359172,20241517
2017,12,114359421,20241559
2017,12,114363528,20242345
2017,20,114364958,20242618
2017,12,114365222,20242666
2017,12,114369972,20243558
2017,12,114370204,20243599
2017,20,114373483,20244168
2017,10,114413820,20250857
2017,12,114413941,20250892
2017,12,114414030,20250909
2017,3,114414173,20250932
2017,2,114414172,20250931
2017,2,114414169,20250929
2017,3,114414186,20250936
2017,18,114414242,20250947
2017,12,114414280,20250963
2017,2,114414311,20250977
2017,11,114414335,20250989
2017,12,114414646,20251049
2017,12,114414940,20251097
2017,12,114415247,20251161
2017,4,114415247,20251162
2017,12,114415475,20251206
2017,2,114415605,20251231
2017,12,114417321,20251602
2017,2,114417996,20251725
2017,12,114417996,20251723
2017,12,114418855,20251876
2017,3,114419154,20251922
2017,10,114419597,20252001
2017,3,114420073,20252079
2017,2,114421783,20252435
2017,10,114421918,20252469
