"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7631741,9735,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_MO0490300_NIBRS",18824338,0
2017,7631742,9735,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_MO0490300_NIBRS",18824386,0
2017,7659514,9735,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_MO0490300_NIBRS",15441856,0
2017,7688070,9735,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_MO0490300_NIBRS",28090709,0
2017,7714616,9735,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0490300_NIBRS",17916415,0
2017,7740507,9735,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0490300_NIBRS",18824457,0
2017,7606198,10076,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_MO0970000_NIBRS",8518187,0
2017,7631874,10076,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_MO0970000_NIBRS",8518243,0
2017,7659609,10076,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_MO0970000_NIBRS",28102280,0
2017,7688106,10076,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0970000_NIBRS",19410111,0
2017,7740606,10076,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0970000_NIBRS",15445170,0
2017,7830721,10076,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0970000_NIBRS",19410176,0
2017,7469425,9598,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_MO0240800_NIBRS",20693378,0
2017,7495620,9598,2,2017,"I",,"Y","G","C","2017_02_MO0240800_NIBRS",20693413,0
2017,7523166,9598,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_MO0240800_NIBRS",15441041,0
2017,7553597,9598,4,2017,"I",01-APR-04,"Y","F","C","2017_04_MO0240800_NIBRS",9703360,0
2017,7574977,9598,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_MO0240800_NIBRS",20024842,0
2017,7589210,9598,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_MO0240800_NIBRS",18820491,0
2017,7606178,9598,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_MO0240800_NIBRS",28096987,0
2017,7740494,9530,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0130000_NIBRS",11385251,0
2017,7830694,9530,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0130000_NIBRS",28096986,0
2017,7493315,9542,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_MO0150100_NIBRS",28096977,0
2017,7523161,9542,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_MO0150100_NIBRS",28093871,0
2017,7553593,9542,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_MO0150100_NIBRS",28093881,0
2017,7574973,9542,4,2017,"I",01-APR-04,"Y","F","C","2017_04_MO0150100_NIBRS",28090299,0
2017,7589208,9542,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_MO0150100_NIBRS",28090307,0
2017,7605970,9542,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_MO0150100_NIBRS",18820720,0
2017,7631732,9542,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_MO0150100_NIBRS",20693412,0
2017,7659155,9542,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_MO0150100_NIBRS",21453913,0
2017,7493316,9597,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_MO0240700_NIBRS",20023926,0
2017,7523158,9597,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_MO0240700_NIBRS",20023988,0
2017,7688105,10040,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0955200_NIBRS",17919175,0
2017,7740518,10040,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0955200_NIBRS",19406742,0
2017,7740519,10040,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0955200_NIBRS",28102243,0
2017,7688067,9723,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0480900_NIBRS",20045820,0
2017,7714610,9723,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0480900_NIBRS",26953977,0
2017,7830697,9723,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0480900_NIBRS",17916141,0
2017,7714637,10043,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0955600_NIBRS",24770169,0
2017,7740517,10043,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0955600_NIBRS",20052972,0
2017,7830699,9735,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0490300_NIBRS",26958626,0
2017,7631725,9598,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_MO0240800_NIBRS",26958010,0
2017,7659507,9598,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_MO0240800_NIBRS",18820641,0
2017,7687790,9598,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_MO0240800_NIBRS",20025063,0
2017,7714611,9598,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_MO0240800_NIBRS",28097001,0
2017,7740500,9598,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_MO0240800_NIBRS",24762828,0
2017,7469423,9717,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_MO0480300_NIBRS",20697388,0
2017,7493317,9717,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_MO0480300_NIBRS",19398270,0
2017,7523162,9717,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_MO0480300_NIBRS",18820796,0
2017,7553594,9717,4,2017,"I",01-APR-04,"Y","F","C","2017_04_MO0480300_NIBRS",18820844,0
