"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,27094633,92584462,1,03-OCT-17,3,"N",15,5,58,"M",2,2,"","","",58,0
2017,27094647,92584497,1,06-OCT-17,3,"N",51,5,17,"F",1,2,"","H","",17,0
2017,27094713,92584672,1,06-OCT-17,3,"N",51,5,55,"M",1,2,"","","",55,0
2017,27094821,92585013,1,11-OCT-17,2,"N",37,5,37,"F",1,2,"","","",37,0
2017,27094980,92585506,1,23-OCT-17,1,"N",51,5,17,"M",2,2,"","H","",17,0
2017,27095148,92586094,1,21-OCT-17,1,"C",23,5,20,"M",2,2,"","","",20,0
2017,27095223,92586338,1,03-SEP-17,3,"N",35,5,19,"M",1,2,"","","",19,0
2017,27095240,92586416,1,16-SEP-17,3,"N",35,5,50,"M",1,2,"","","",50,0
2017,27095286,92586600,1,24-SEP-17,3,"N",35,5,53,"M",1,2,"","","",53,0
2017,27095362,92586960,1,01-OCT-17,2,"N",51,5,19,"M",1,2,"","","",19,0
2017,27095439,92587383,1,09-OCT-17,3,"N",51,5,34,"M",1,2,"","","",34,0
2017,27113141,92649762,1,10-OCT-17,2,"N",51,5,27,"M",2,2,"","","",27,0
2017,27113176,92649963,1,11-OCT-17,2,"C",45,5,13,"M",2,2,"","R","",13,0
2017,27113178,92649963,2,11-OCT-17,2,"C",45,5,12,"M",2,2,"","R","",12,0
2017,27113181,92649977,1,11-OCT-17,1,"N",27,5,18,"F",2,3,"","","",18,0
2017,27113432,92651217,1,16-OCT-17,1,"C",45,5,16,"M",1,3,"","R","",16,0
2017,27113675,92652095,1,20-OCT-17,1,"C",51,5,41,"F",2,2,"","","",41,0
2017,27113688,92652139,1,20-OCT-17,2,"C",27,5,25,"M",2,2,"","","",25,0
2017,27113875,92652767,1,24-OCT-17,3,"N",51,5,55,"M",2,2,"","","",55,0
2017,30129595,101415923,1,25-OCT-17,3,"N",23,5,33,"M",1,2,"","","",33,0
2017,30125209,101414442,1,30-JUL-17,1,"N",16,5,18,"F",1,2,"","","",18,0
2017,30126134,101426317,1,14-AUG-18,3,"C",40,5,16,"M",2,2,"","R","",16,0
2017,30126135,101426317,2,14-AUG-18,3,"C",40,5,15,"M",2,2,"","R","",15,0
2017,30120862,101426319,1,07-SEP-18,3,"N",39,5,26,"M",2,3,"","","",26,0
2017,30129853,101422262,1,19-OCT-17,3,"N",27,5,36,"M",2,2,"","","",36,0
2017,26061967,89536087,1,30-MAR-17,2,"N",45,5,30,"M",1,2,"","","",30,0
2017,26062140,89536858,1,02-APR-17,1,"C",51,5,25,"M",1,2,"","","",25,0
2017,26543103,90917381,1,05-JUL-17,1,"N",40,5,28,"M",1,2,"","","",28,0
2017,26057104,89520930,1,30-JAN-17,1,"N",28,5,46,"M",1,2,"","","",46,0
2017,26057108,89520930,2,30-JAN-17,1,"N",28,5,22,"M",1,2,"","","",22,0
2017,26057250,89521203,1,02-FEB-17,1,"N",49,5,20,"M",2,2,"","","",20,0
2017,26057251,89521203,2,02-FEB-17,1,"N",49,5,20,"M",2,2,"","","",20,0
2017,26057253,89521203,3,02-FEB-17,1,"N",49,5,19,"M",2,2,"","","",19,0
2017,26531998,90883484,1,15-JUL-17,2,"C",16,5,25,"M",2,2,"","","",25,0
2017,26532050,90883624,1,03-AUG-17,2,"C",16,5,20,"M",1,2,"","","",20,0
2017,26532066,90883650,2,11-AUG-17,3,"M",45,5,12,"M",2,2,"","R","",12,0
2017,26532063,90883650,1,11-AUG-17,3,"M",45,5,13,"M",2,2,"","R","",13,0
2017,26532092,90883700,1,15-AUG-17,2,"C",16,5,35,"M",1,2,"","","",35,0
2017,26532096,90883700,2,15-AUG-17,2,"C",16,5,30,"M",1,2,"","","",30,0
2017,26532378,90884733,1,06-JUN-17,3,"N",56,5,40,"M",1,1,"","","",40,0
2017,26532432,90884909,1,03-JUL-17,3,"N",16,5,22,"M",1,3,"","","",22,0
2017,26193173,89890178,3,21-JAN-17,1,"N",23,5,34,"M",1,2,"","","",34,0
2017,26193285,89890347,2,17-MAR-17,1,"N",51,5,10,"M",1,2,"","R","",10,0
2017,26193390,89890605,2,04-APR-17,1,"N",23,5,15,"M",2,2,"","R","",15,0
2017,26191059,89884926,2,17-APR-17,2,"C",51,5,17,"M",1,2,"","H","",17,0
2017,26191052,89884926,1,17-APR-17,3,"N",51,5,15,"M",1,2,"","R","",15,0
2017,26191081,89884962,1,30-MAR-17,1,"N",16,5,37,"F",1,1,"","","",37,0
2017,26191098,89885000,1,25-MAR-17,1,"N",41,5,22,"M",1,2,"","","",22,0
2017,26191103,89885015,1,30-MAR-17,3,"N",27,5,27,"M",1,2,"","","",27,0
2017,26191152,89885222,1,04-MAY-17,3,"C",51,5,13,"F",2,2,"","R","",13,0
2017,26191178,89885286,1,08-APR-17,2,"C",16,5,21,"M",2,2,"","","",21,0
2017,26191233,89885393,1,02-MAY-17,3,"C",7,5,36,"M",2,2,"","","",36,0
2017,26191261,89885441,1,21-MAY-17,3,"C",35,5,32,"M",1,2,"","","",32,0
2017,26191262,89885441,2,21-MAY-17,3,"C",35,5,29,"M",1,2,"","","",29,0
2017,26385636,90458068,1,04-JUN-17,2,"C",51,5,41,"F",1,2,"","","",41,0
2017,26385802,90458758,1,06-JUN-17,2,"N",51,5,50,"M",1,2,"","","",50,0
2017,26385863,90459026,1,07-JUN-17,1,"N",45,5,37,"M",2,2,"","","",37,0
2017,26191419,89885862,1,30-APR-17,3,"N",16,5,35,"M",1,3,"","","",35,0
2017,26191461,89886022,1,15-APR-17,3,"N",45,5,51,"M",2,2,"","","",51,0
2017,26191574,89886317,2,09-MAR-17,3,"N",16,5,19,"F",1,2,"","","",19,0
2017,27769262,94816507,1,22-NOV-17,2,"C",45,5,43,"F",2,2,"","","",43,0
2017,26386099,90459852,1,09-JUN-17,2,"N",45,5,19,"F",2,2,"","","",19,0
2017,26386112,90459880,1,09-JUN-17,2,"N",51,5,28,"M",2,3,"","","",28,0
2017,26386143,90459960,1,10-JUN-17,1,"N",51,5,17,"M",1,3,"","H","",17,0
2017,26386969,90462185,1,17-JUN-17,1,"N",51,5,40,"M",2,2,"","","",40,0
2017,26387122,90462568,1,18-JUN-17,2,"C",45,5,32,"M",2,2,"","","",32,0
2017,26193369,89890554,1,29-MAR-17,1,"N",16,5,46,"F",1,2,"","","",46,0
2017,26193448,89890756,3,18-APR-17,2,"N",5,5,24,"M",1,2,"","","",24,0
2017,27107148,92629410,1,19-JAN-17,3,"C",39,5,50,"M",2,2,"","","",50,0
2017,26373777,90424829,2,02-JUN-17,2,"N",23,5,43,"F",1,2,"","","",43,0
2017,26373772,90424829,1,02-JUN-17,2,"N",23,5,48,"M",1,2,"","","",48,0
2017,26373803,90424868,1,12-JUN-17,2,"N",23,5,37,"F",1,2,"","","",37,0
2017,26373971,90425167,1,25-JUN-17,2,"C",5,5,26,"M",2,2,"","","",26,0
2017,26373976,90425177,1,29-JUN-17,3,"N",41,5,35,"M",1,2,"","","",35,0
2017,26373977,90425177,2,29-JUN-17,3,"N",35,5,42,"F",1,2,"","","",42,0
2017,26374008,90425277,2,18-JUN-17,1,"N",16,5,28,"M",1,2,"","","",28,0
2017,26374066,90425413,1,12-JUN-17,3,"N",16,5,47,"F",1,2,"","","",47,0
2017,26374542,90426304,1,29-JUN-17,3,"N",16,5,57,"M",2,2,"","","",57,0
2017,26190299,89882717,3,09-APR-17,2,"C",51,5,19,"M",2,2,"","","",19,0
2017,26190296,89882717,2,09-APR-17,2,"C",51,5,17,"M",2,2,"","H","",17,0
2017,26190294,89882717,1,09-APR-17,2,"C",51,5,18,"M",2,2,"","","",18,0
2017,26190300,89882717,4,09-APR-17,2,"C",51,5,17,"M",2,2,"","H","",17,0
2017,26190321,89882841,2,26-APR-17,3,"C",16,5,21,"F",1,2,"","","",21,0
2017,26190403,89883186,1,17-APR-17,1,"N",51,5,20,"M",1,1,"","","",20,0
2017,26190426,89883283,1,26-APR-17,1,"N",16,5,20,"M",1,1,"","","",20,0
2017,26190427,89883283,2,26-APR-17,1,"N",16,5,21,"M",2,2,"","","",21,0
2017,26190503,89883648,2,02-APR-17,1,"N",51,5,16,"M",1,2,"","R","",16,0
2017,26190502,89883648,1,02-APR-17,1,"N",51,5,45,"M",1,2,"","","",45,0
2017,26190536,89883775,1,25-APR-17,3,"N",35,5,23,"M",1,2,"","","",23,0
2017,26190540,89883785,1,04-MAY-17,3,"N",51,5,22,"F",1,2,"","","",22,0
2017,26190546,89883788,2,26-APR-17,1,"N",35,5,20,"M",1,2,"","","",20,0
2017,25584070,88184888,1,01-JAN-17,1,"N",23,5,26,"F",1,2,"","","",26,0
2017,26206646,89932607,1,22-APR-17,1,"C",51,5,55,"M",1,2,"","","",55,0
2017,26206647,89932607,2,22-APR-17,2,"C",51,5,47,"M",2,2,"","","",47,0
2017,26060005,89528553,1,03-MAR-17,3,"N",51,5,31,"F",2,2,"","","",31,0
2017,26060047,89528736,1,03-MAR-17,2,"C",16,5,26,"F",1,3,"","","",26,0
2017,26060115,89528966,1,04-MAR-17,1,"N",23,5,49,"F",2,2,"","","",49,0
2017,26060226,89529348,1,06-MAR-17,1,"N",51,5,31,"M",1,1,"","","",31,0
2017,26060302,89529584,1,07-MAR-17,2,"C",45,5,56,"F",2,2,"","","",56,0
2017,26060472,89530275,1,09-MAR-17,2,"C",45,5,36,"F",1,1,"","","",36,0
2017,26060510,89530550,1,10-MAR-17,2,"N",45,5,28,"F",1,2,"","","",28,0
2017,25845508,88899840,1,20-JAN-17,3,"N",16,5,31,"M",1,2,"","","",31,0
2017,25683979,88450073,1,15-JAN-17,2,"N",45,5,38,"F",1,2,"","","",38,0
2017,25683983,88450086,1,15-JAN-17,3,"N",23,5,34,"M",1,3,"","","",34,0
2017,25684053,88450264,1,20-JAN-17,2,"N",23,5,59,"M",1,3,"","","",59,0
2017,25684124,88450410,2,22-JAN-17,3,"N",35,5,20,"M",2,2,"","","",20,0
2017,25845722,88900356,1,22-FEB-17,3,"N",40,5,23,"M",1,2,"","","",23,0
2017,25845725,88900356,2,22-FEB-17,3,"N",40,5,19,"M",1,2,"","","",19,0
2017,25845839,88900683,1,01-FEB-17,3,"N",16,5,24,"M",1,2,"","","",24,0
2017,25845885,88900958,1,13-FEB-17,3,"N",51,5,21,"M",1,2,"","","",21,0
2017,25684096,88450360,1,22-JAN-17,2,"N",16,5,18,"M",1,2,"","","",18,0
2017,25684099,88450360,2,22-JAN-17,2,"N",35,5,20,"M",1,3,"","","",20,0
2017,25684121,88450410,1,22-JAN-17,3,"N",16,5,18,"M",1,2,"","","",18,0
2017,25684195,88450589,1,25-JAN-17,2,"N",23,5,26,"M",1,2,"","","",26,0
2017,25684128,88450445,1,23-JAN-17,2,"N",35,5,19,"M",1,2,"","","",19,0
2017,25684140,88450455,1,23-JAN-17,3,"N",51,5,50,"M",1,2,"","","",50,0
2017,25684143,88450459,2,23-JAN-17,2,"N",35,5,21,"M",1,2,"","","",21,0
2017,25684141,88450459,1,23-JAN-17,2,"N",35,5,18,"M",1,2,"","","",18,0
2017,25684159,88450503,1,25-JAN-17,3,"N",51,5,36,"M",1,2,"","","",36,0
2017,25845953,88901180,1,20-FEB-17,3,"N",35,5,28,"M",1,2,"","","",28,0
2017,25684203,88450599,1,25-JAN-17,3,"N",35,5,38,"F",1,2,"","","",38,0
2017,25684200,88450606,1,26-JAN-17,1,"N",51,5,32,"M",1,2,"","","",32,0
2017,25684212,88450626,1,26-JAN-17,3,"N",51,5,28,"M",1,2,"","","",28,0
2017,25684239,88450658,1,27-JAN-17,3,"N",16,5,47,"M",1,2,"","","",47,0
2017,25684255,88450696,1,28-JAN-17,2,"N",35,5,26,"M",1,3,"","","",26,0
2017,25684266,88450731,1,29-JAN-17,3,"N",51,5,21,"F",1,2,"","","",21,0
2017,25684280,88450769,1,30-JAN-17,2,"N",16,5,27,"M",2,2,"","","",27,0
2017,25683429,88448596,1,18-JAN-17,3,"N",23,5,32,"M",1,2,"","","",32,0
2017,25683451,88448635,1,20-JAN-17,3,"N",5,5,37,"M",1,2,"","","",37,0
2017,25683488,88448721,1,26-JAN-17,3,"N",11,5,39,"F",1,3,"","","",39,0
2017,25683471,88448659,1,22-JAN-17,3,"N",5,5,29,"M",1,2,"","","",29,0
2017,25694037,88473786,1,05-JAN-17,3,"M",51,5,43,"M",2,2,"","","",43,0
2017,25694078,88473880,1,06-JAN-17,1,"C",51,5,31,"M",2,2,"","","",31,0
2017,25694109,88473965,1,06-JAN-17,2,"N",16,5,20,"M",2,2,"","","",20,0
2017,25694162,88474058,1,06-JAN-17,2,"C",5,5,23,"M",1,1,"","","",23,0
2017,25694176,88474113,1,06-JAN-17,2,"C",16,5,18,"F",1,1,"","","",18,0
2017,25694206,88474171,1,07-JAN-17,2,"N",51,5,37,"F",2,2,"","","",37,0
2017,25694506,88475290,1,11-JAN-17,2,"N",16,5,16,"M",2,2,"","R","",16,0
2017,25694528,88475387,1,11-JAN-17,2,"N",51,5,29,"M",2,2,"","","",29,0
2017,25694550,88475427,1,11-JAN-17,1,"N",5,5,16,"M",1,1,"","R","",16,0
2017,25694561,88475483,1,11-JAN-17,1,"N",35,5,33,"M",1,2,"","","",33,0
2017,25694572,88475490,1,11-JAN-17,1,"N",35,5,36,"F",1,2,"","","",36,0
2017,25694575,88475505,1,11-JAN-17,1,"C",30,5,47,"F",2,2,"","","",47,0
2017,25694685,88475936,1,13-JAN-17,1,"C",51,5,52,"M",2,2,"","","",52,0
2017,25694680,88475937,1,14-JAN-17,1,"N",40,5,18,"M",2,2,"","","",18,0
2017,25694780,88476216,1,14-JAN-17,2,"C",51,5,49,"F",1,2,"","","",49,0
2017,25694777,88476227,1,14-JAN-17,1,"N",51,5,18,"M",2,2,"","","",18,0
2017,25694832,88476381,1,15-JAN-17,1,"N",5,5,23,"M",1,2,"","","",23,0
2017,25694841,88476434,1,15-JAN-17,2,"N",5,5,18,"M",1,2,"","","",18,0
2017,25694846,88476459,1,15-JAN-17,1,"C",45,5,28,"F",2,2,"","","",28,0
2017,25694849,88476460,1,15-JAN-17,1,"C",51,5,23,"M",2,2,"","","",23,0
2017,25694856,88476480,1,15-JAN-17,1,"M",51,5,23,"F",1,3,"","","",23,0
2017,25682084,88445747,1,08-JAN-17,2,"N",16,5,25,"M",1,1,"","","",25,0
2017,25683814,88449660,1,04-JAN-17,3,"N",45,5,35,"M",1,2,"","","",35,0
2017,25684016,88450167,1,18-JAN-17,2,"N",5,5,39,"M",1,2,"","","",39,0
2017,25684062,88450288,1,20-JAN-17,3,"N",51,5,45,"M",1,2,"","","",45,0
2017,25684242,88450662,1,26-JAN-17,3,"N",35,5,23,"M",1,2,"","","",23,0
2017,25693775,88472889,1,01-JAN-17,2,"N",45,5,26,"F",1,2,"","","",26,0
2017,25693915,88473394,1,04-JAN-17,2,"N",35,5,29,"M",2,2,"","","",29,0
2017,25682400,88446601,1,19-JAN-17,1,"N",16,5,27,"M",1,2,"","","",27,0
2017,25683320,88448310,1,10-JAN-17,3,"N",35,5,36,"F",1,3,"","","",36,0
2017,26281834,90159015,2,18-MAY-17,2,"C",51,5,23,"M",1,3,"","","",23,0
2017,26281833,90159015,1,18-MAY-17,1,"C",27,5,28,"M",1,2,"","","",28,0
2017,25681932,88445248,1,08-JAN-17,3,"C",45,5,15,"M",2,2,"","R","",15,0
2017,25681927,88445295,1,06-JAN-17,3,"C",16,5,44,"M",1,2,"","","",44,0
2017,25681986,88445433,1,21-JAN-17,3,"N",23,5,56,"M",1,2,"","","",56,0
2017,25682004,88445484,1,21-JAN-17,3,"N",16,5,22,"F",1,2,"","","",22,0
2017,25682073,88445740,1,05-JAN-17,3,"N",23,5,41,"F",1,2,"","","",41,0
2017,25682085,88445752,2,31-JAN-17,3,"N",16,5,17,"M",1,2,"","H","",17,0
2017,25682387,88446573,1,08-JAN-17,1,"N",23,5,31,"M",2,2,"","","",31,0
2017,25682474,88446801,1,01-JAN-17,3,"C",39,5,39,"M",2,2,"","","",39,0
2017,25682557,88447037,1,18-JAN-17,2,"N",51,5,36,"M",1,2,"","","",36,0
2017,25683259,88448138,2,01-JAN-17,3,"N",16,5,30,"F",2,2,"","","",30,0
2017,25683253,88448138,1,01-JAN-17,3,"N",39,5,29,"M",2,2,"","","",29,0
2017,25683348,88448379,1,11-JAN-17,3,"N",16,5,41,"M",1,2,"","","",41,0
2017,25683380,88448481,1,15-JAN-17,3,"N",23,5,34,"F",1,2,"","","",34,0
2017,25683409,88448548,1,17-JAN-17,3,"N",45,5,32,"M",2,2,"","","",32,0
2017,25683480,88448687,1,23-JAN-17,3,"N",39,5,30,"M",1,2,"","","",30,0
2017,25683911,88449918,2,10-JAN-17,3,"N",45,5,26,"M",1,2,"","","",26,0
2017,25683910,88449918,1,10-JAN-17,3,"N",45,5,24,"F",1,2,"","","",24,0
2017,25683986,88450092,1,15-JAN-17,3,"N",51,5,45,"M",1,2,"","","",45,0
2017,25582107,88181491,1,14-JAN-17,2,"N",51,5,37,"M",1,2,"","","",37,0
2017,25683968,88450051,1,15-JAN-17,3,"N",35,5,19,"M",1,2,"","","",19,0
2017,25684015,88450168,1,18-JAN-17,1,"N",16,5,27,"M",1,2,"","","",27,0
2017,25684098,88450339,1,22-JAN-17,3,"N",35,5,47,"M",2,2,"","","",47,0
2017,25860043,88937218,1,22-FEB-17,1,"M",23,5,35,"M",2,2,"","","",35,0
2017,25860266,88937708,1,25-FEB-17,2,"N",16,5,22,"F",1,2,"","","",22,0
2017,25684772,88451814,1,10-JAN-17,1,"N",2,5,30,"M",1,2,"","","",30,0
2017,25860361,88938000,1,27-FEB-17,1,"N",51,5,37,"M",2,2,"","","",37,0
2017,26383748,90450993,1,17-MAY-17,2,"N",16,5,33,"M",1,2,"","","",33,0
2017,26383749,90450993,2,17-MAY-17,2,"N",35,5,23,"M",1,2,"","","",23,0
2017,25684798,88451887,1,13-JAN-17,1,"N",16,5,20,"M",2,2,"","","",20,0
2017,26699410,91373392,1,20-JUL-17,3,"N",16,5,29,"M",2,3,"","","",29,0
2017,25582102,88181470,1,05-JAN-17,1,"N",35,5,16,"M",2,2,"","R","",16,0
2017,25682479,88446805,1,07-FEB-17,3,"C",28,5,40,"M",2,2,"","","",40,0
2017,25682493,88446817,2,01-FEB-17,3,"N",16,5,24,"F",1,2,"","","",24,0
2017,25682487,88446817,1,01-FEB-17,3,"N",16,5,19,"M",1,2,"","","",19,0
2017,25682492,88446815,1,29-JAN-17,3,"C",16,5,35,"M",1,1,"","","",35,0
2017,25682481,88446827,1,01-FEB-17,3,"C",51,5,9,"F",2,2,"","R","",9,0
2017,25682488,88446827,2,01-FEB-17,3,"C",51,5,9,"F",2,2,"","R","",9,0
2017,25682496,88446836,1,11-FEB-17,3,"C",16,5,30,"M",1,2,"","","",30,0
2017,25682482,88446977,1,20-JAN-17,3,"C",40,5,24,"M",2,2,"","","",24,0
2017,25682489,88446977,3,20-JAN-17,3,"C",40,5,18,"M",2,2,"","","",18,0
2017,25682484,88446977,2,20-JAN-17,3,"C",40,5,24,"M",2,2,"","","",24,0
2017,25682550,88447027,1,16-JAN-17,3,"N",16,5,26,"M",1,3,"","","",26,0
2017,25582233,88181703,1,24-JAN-17,1,"N",17,5,31,"F",1,2,"","","",31,0
2017,26281045,90155838,1,05-MAY-17,2,"N",16,5,36,"M",2,2,"","","",36,0
2017,26281103,90155997,1,06-MAY-17,1,"C",51,5,24,"M",2,2,"","","",24,0
2017,26281105,90156018,1,06-MAY-17,2,"C",51,5,22,"F",2,2,"","","",22,0
2017,26281412,90157461,1,12-MAY-17,1,"C",51,5,51,"M",2,2,"","","",51,0
2017,26281475,90157751,1,02-JUN-17,3,"C",40,5,26,"M",2,2,"","","",26,0
2017,27765086,94805711,1,09-SEP-17,1,"C",40,5,18,"M",2,2,"","","",18,0
2017,25684729,88451719,1,03-JAN-17,1,"N",49,5,38,"F",1,2,"","","",38,0
2017,25681922,88445197,1,17-JAN-17,3,"C",16,5,19,"F",2,2,"","","",19,0
2017,25681923,88445197,2,17-JAN-17,3,"C",16,5,20,"M",2,2,"","","",20,0
2017,25681982,88445412,1,10-JAN-17,3,"N",16,5,37,"M",1,2,"","","",37,0
2017,25682008,88445509,1,26-JAN-17,3,"N",23,5,51,"M",1,2,"","","",51,0
2017,25682040,88445619,1,19-JAN-17,1,"C",51,5,44,"M",1,2,"","","",44,0
2017,25682119,88445839,1,28-JAN-17,3,"N",51,5,33,"F",1,2,"","","",33,0
2017,25682076,88445745,1,10-JAN-17,3,"N",47,5,26,"M",1,2,"","","",26,0
2017,25682079,88445745,2,10-JAN-17,2,"N",47,5,24,"F",1,2,"","","",24,0
2017,25683246,88448127,1,01-JAN-17,3,"N",51,5,21,"M",1,2,"","","",21,0
2017,25683261,88448137,1,01-JAN-17,3,"N",51,5,21,"M",1,2,"","","",21,0
2017,25683265,88448142,1,02-JAN-17,3,"N",5,5,60,"M",1,2,"","","",60,0
2017,25683314,88448279,1,08-JAN-17,3,"N",45,5,43,"M",1,2,"","","",43,0
2017,25683329,88448343,2,11-JAN-17,3,"N",16,5,31,"F",1,2,"","","",31,0
2017,25683327,88448343,1,11-JAN-17,3,"N",39,5,29,"F",1,2,"","","",29,0
2017,25683359,88448402,1,16-JAN-17,3,"N",23,5,27,"M",1,2,"","","",27,0
2017,25683381,88448462,1,15-JAN-17,3,"N",16,5,61,"M",1,2,"","","",61,0
2017,25684812,88451913,1,16-JAN-17,1,"M",45,5,39,"M",1,2,"","","",39,0
2017,25682104,88445801,1,16-JAN-17,3,"N",5,5,28,"M",1,2,"","","",28,0
2017,25683344,88448367,1,12-JAN-17,3,"N",16,5,39,"F",1,2,"","","",39,0
2017,27113909,92652908,2,24-OCT-17,3,"N",51,5,19,"F",2,2,"","","",19,0
2017,27113907,92652908,1,24-OCT-17,2,"N",51,5,27,"M",2,2,"","","",27,0
2017,27114028,92653388,1,26-OCT-17,2,"C",45,5,27,"F",1,3,"","","",27,0
2017,27220729,92986744,1,30-JUL-17,1,"N",37,5,34,"F",1,2,"","","",34,0
2017,27220799,92986831,1,16-AUG-17,1,"N",16,5,32,"M",2,2,"","","",32,0
2017,27221012,92987261,2,28-OCT-17,1,"N",23,5,19,"F",2,2,"","","",19,0
2017,27221014,92987261,3,28-OCT-17,1,"N",23,5,20,"F",2,2,"","","",20,0
2017,27221005,92987261,1,28-OCT-17,1,"N",23,5,23,"F",1,2,"","","",23,0
2017,27231357,93019809,1,06-NOV-17,2,"C",5,5,49,"M",2,2,"","","",49,0
2017,27094666,92584565,1,12-OCT-17,3,"N",23,5,39,"M",1,2,"","","",39,0
2017,27094728,92584722,2,25-OCT-17,3,"N",23,5,32,"M",1,2,"","","",32,0
2017,27094730,92584722,1,25-OCT-17,2,"N",23,5,28,"F",1,2,"","","",28,0
2017,27094770,92584885,1,19-OCT-17,3,"N",35,5,45,"F",1,2,"","","",45,0
2017,27094773,92584923,1,19-OCT-17,1,"N",27,5,29,"M",1,2,"","","",29,0
2017,27094774,92584923,2,19-OCT-17,1,"N",27,5,20,"M",1,2,"","","",20,0
2017,27094808,92585002,1,01-OCT-17,1,"N",27,5,27,"M",1,2,"","","",27,0
2017,27095164,92586137,1,25-OCT-17,3,"C",16,5,39,"M",2,2,"","","",39,0
2017,27095350,92586893,1,30-SEP-17,3,"N",23,5,22,"M",1,1,"","","",22,0
2017,27095422,92587216,1,06-OCT-17,3,"N",51,5,38,"M",1,2,"","","",38,0
2017,27113474,92651440,1,17-OCT-17,1,"C",51,5,63,"M",2,2,"","","",63,0
2017,27113513,92651561,1,18-OCT-17,2,"C",51,5,23,"M",2,2,"","","",23,0
2017,27113724,92652257,1,21-OCT-17,2,"C",45,5,27,"M",2,2,"","","",27,0
2017,27113736,92652293,1,21-OCT-17,1,"C",51,5,28,"M",2,2,"","","",28,0
2017,27113901,92652894,1,24-OCT-17,2,"C",51,5,64,"M",2,2,"","","",64,0
2017,27114052,92653497,1,27-OCT-17,2,"N",35,5,25,"F",1,2,"","","",25,0
2017,27096075,92590665,1,19-MAY-17,2,"N",28,5,53,"M",1,2,"","","",53,0
2017,26945190,92131434,1,10-SEP-17,1,"M",45,5,38,"M",1,2,"","","",38,0
2017,26945382,92132429,1,15-SEP-17,1,"C",45,5,34,"M",2,2,"","","",34,0
2017,26945446,92132772,2,15-SEP-17,1,"N",16,5,20,"F",2,2,"","","",20,0
2017,26945445,92132772,1,15-SEP-17,3,"C",16,5,20,"M",2,2,"","","",20,0
2017,27096245,92591138,1,28-SEP-17,1,"N",11,5,40,"M",1,2,"","","",40,0
2017,27096264,92591209,1,03-OCT-17,1,"N",37,5,27,"M",1,2,"","","",27,0
2017,27096326,92591389,1,14-OCT-17,1,"N",23,5,23,"F",2,2,"","","",23,0
2017,27107801,92631300,1,21-MAR-17,1,"N",32,5,30,"M",2,2,"","","",30,0
2017,27107995,92631843,1,08-APR-17,1,"M",51,5,33,"M",1,2,"","","",33,0
2017,27110616,92640047,1,21-SEP-17,2,"N",16,5,50,"F",2,2,"","","",50,0
2017,27112730,92647762,1,05-OCT-17,2,"N",16,5,30,"M",1,2,"","","",30,0
2017,27112732,92647784,1,04-OCT-17,2,"N",51,5,48,"M",2,2,"","","",48,0
2017,27113073,92649410,1,10-OCT-17,3,"C",39,5,28,"M",1,2,"","","",28,0
2017,27113248,92650232,1,12-OCT-17,1,"N",51,5,29,"F",2,2,"","","",29,0
2017,27113393,92651056,1,16-OCT-17,1,"C",27,5,30,"F",2,2,"","","",30,0
2017,27216867,92977559,2,31-OCT-17,3,"N",16,5,32,"M",1,1,"","","",32,0
2017,27216866,92977559,1,31-OCT-17,3,"N",16,5,33,"F",1,2,"","","",33,0
2017,27216881,92977583,1,04-NOV-17,3,"N",49,5,39,"F",1,2,"","","",39,0
2017,27216923,92977664,1,16-NOV-17,3,"N",56,5,29,"M",1,2,"","","",29,0
2017,27217004,92977925,1,10-NOV-17,1,"N",51,5,15,"F",1,2,"","R","",15,0
2017,27217094,92978049,1,09-NOV-17,3,"N",51,5,31,"M",1,2,"","","",31,0
2017,27217099,92978074,1,10-NOV-17,3,"N",5,5,74,"F",1,2,"","","",74,0
2017,27217536,92979148,1,08-NOV-17,3,"N",51,5,28,"M",2,3,"","","",28,0
2017,27217581,92979337,1,21-OCT-17,3,"N",51,5,19,"F",1,2,"","","",19,0
2017,27217651,92979477,1,09-NOV-17,3,"N",28,5,18,"M",2,2,"","","",18,0
2017,27217682,92979531,1,21-NOV-17,3,"N",35,5,42,"F",1,2,"","","",42,0
2017,27217970,92980687,1,31-OCT-17,3,"N",35,5,24,"M",1,2,"","","",24,0
2017,27095445,92587390,2,10-OCT-17,2,"N",35,5,32,"M",1,2,"","","",32,0
2017,27095444,92587390,1,10-OCT-17,2,"N",35,5,23,"M",1,2,"","","",23,0
2017,27095535,92587815,1,17-OCT-17,3,"N",51,5,25,"M",1,2,"","","",25,0
2017,27095574,92587917,1,19-OCT-17,2,"N",45,5,58,"F",1,2,"","","",58,0
2017,27095749,92588957,1,08-SEP-17,1,"N",47,5,39,"F",2,2,"","","",39,0
2017,27095817,92589238,1,24-OCT-17,1,"C",16,5,37,"M",1,2,"","","",37,0
2017,27096270,92591267,1,05-OCT-17,1,"N",23,5,34,"M",1,2,"","","",34,0
2017,27107098,92629240,1,10-JAN-17,2,"N",51,5,37,"M",2,2,"","","",37,0
