"DATA_YEAR","VICTIM_ID","INJURY_ID"
2017,99904909,5
2017,99904948,5
2017,99905706,5
2017,99909576,5
2017,99910803,4
2017,99911122,5
2017,99875590,5
2017,99876273,4
2017,99876284,4
2017,99879372,6
2017,99881859,5
2017,99883062,5
2017,99883115,4
2017,99883121,5
2017,99883148,5
2017,99884498,5
2017,99884833,5
2017,99886480,5
2017,99911514,5
2017,99912617,5
2017,99914802,4
2017,99914982,5
2017,99915951,5
2017,99917330,5
2017,99917570,5
2017,99917747,4
2017,99918229,5
2017,99918288,4
2017,99920626,4
2017,99921733,4
2017,99921853,5
2017,99921821,5
2017,99921819,5
2017,99921812,5
2017,99922010,4
2017,99922107,5
2017,99922747,5
2017,99922931,4
2017,99923080,5
2017,99923260,5
2017,99923849,5
2017,99924004,4
2017,99924472,5
2017,99924480,5
2017,99924475,5
2017,99924482,5
2017,99926011,4
2017,99927134,4
2017,99927768,4
2017,99927925,4
2017,99928632,4
2017,99928722,5
2017,99929089,4
2017,99930295,5
2017,99329142,3
2017,99330496,4
2017,99330781,5
2017,99332613,5
2017,99332822,5
2017,99335381,4
2017,99336662,5
2017,99337420,8
2017,99337431,2
2017,99337630,5
2017,99337912,5
2017,99337940,4
2017,99339289,5
2017,99343776,5
2017,99343780,5
2017,99345179,4
2017,99363754,1
2017,99363935,5
2017,99363930,4
2017,99364316,5
2017,99364309,5
2017,99364310,5
2017,99364908,5
2017,99364912,5
2017,99369581,5
2017,99369714,5
2017,99369716,4
2017,99369791,5
2017,99370377,6
2017,99370390,5
2017,99370598,5
2017,99370640,5
2017,99370852,5
2017,99370871,4
2017,99370857,5
2017,99371671,4
2017,99371989,4
2017,99372498,4
2017,99372506,4
2017,99372844,3
2017,99374635,4
2017,99377749,5
2017,99378429,5
2017,99379681,5
2017,99379661,4
2017,99381632,5
2017,99381802,4
2017,99384482,5
2017,99384602,4
2017,99385595,4
2017,99386163,2
2017,99386163,4
2017,99386330,5
2017,99386551,4
2017,99386643,4
2017,99387993,4
2017,99387998,4
2017,99388310,4
2017,99388679,4
2017,99388742,5
2017,99388825,5
2017,99388827,5
2017,99388949,4
2017,99388944,4
2017,99389045,5
2017,99389036,5
2017,99389091,5
2017,99389096,5
2017,99389122,4
2017,99389334,4
2017,99389443,4
2017,99390035,4
2017,99390470,5
2017,99390537,5
2017,99390558,4
2017,99391455,5
2017,99391516,4
2017,99328815,5
2017,99328926,4
2017,99329043,4
2017,99332609,5
2017,99332649,4
2017,99332669,4
2017,99332654,4
2017,99333579,5
2017,99334039,5
2017,99335274,5
2017,99335340,5
2017,99335910,4
2017,99336046,4
2017,99336321,4
2017,99336541,4
2017,99337130,4
2017,99337265,4
2017,99337452,5
2017,99337511,5
2017,99339346,4
2017,99341752,4
2017,99341736,5
2017,99343785,5
2017,99363961,5
2017,99363966,5
2017,99364031,4
2017,99364455,5
2017,99364885,4
2017,99364902,5
2017,99364905,4
2017,99364951,5
2017,99364979,4
2017,99367704,5
2017,99368067,5
2017,99368775,5
2017,99368983,8
2017,99369029,5
2017,99369209,5
2017,99369486,4
2017,99370637,3
2017,99370637,8
2017,99370752,3
2017,99371021,5
2017,99371582,5
2017,99371884,3
2017,99371937,6
2017,99371985,5
2017,99373380,4
2017,99374896,4
2017,99377776,5
2017,99380258,4
2017,99380535,4
2017,99380956,5
2017,99382795,4
2017,99382803,5
2017,99383286,5
2017,99384658,4
2017,99384822,5
2017,99384950,5
2017,99385563,5
2017,99385941,4
2017,99386005,4
2017,99386298,4
2017,99386294,4
2017,99386296,4
2017,99386303,4
2017,99386533,4
2017,99387398,4
2017,99387518,5
2017,99387515,5
2017,99388516,4
2017,99388619,4
2017,99388927,5
2017,99389311,5
2017,99389362,4
2017,99389838,5
2017,99389869,4
2017,99389867,4
2017,99390299,5
2017,99390472,4
2017,99390475,4
2017,99390513,5
2017,99390509,5
2017,99391103,5
2017,99391631,4
2017,99875130,4
2017,99875471,1
2017,99875622,4
2017,99875854,5
2017,99875869,5
2017,99876483,5
2017,99878531,4
2017,99879845,6
2017,99881637,4
2017,99881633,5
2017,99881666,4
2017,99883009,4
2017,99883370,6
2017,99883516,5
2017,99884391,5
2017,99884469,5
2017,99921484,4
2017,99921639,4
2017,99921920,5
2017,99922391,4
2017,99922389,5
2017,99922679,4
2017,99922868,4
2017,99923364,4
2017,99923852,4
2017,99924316,5
2017,99924796,5
2017,99924806,5
2017,99925119,4
2017,99925768,3
2017,99925862,5
2017,99925851,5
2017,99926504,4
2017,99927684,4
2017,99929090,8
2017,99929321,4
2017,99929392,4
2017,99929408,4
2017,99929410,4
2017,99930369,3
2017,99388033,5
2017,99388753,4
2017,99389605,5
2017,99389602,5
2017,99390351,4
2017,99390740,4
2017,99391011,5
2017,99391316,5
2017,99391383,5
2017,99391387,5
2017,99391495,5
2017,99391828,4
2017,99391821,4
2017,99391823,5
2017,99875905,4
2017,99878350,5
2017,99881465,5
2017,99881667,4
2017,99883470,4
2017,99883526,4
2017,99902801,4
2017,99902820,3
2017,99905239,6
2017,99905239,2
2017,99905358,5
2017,99906227,5
2017,99906741,4
2017,99907275,5
2017,99907272,6
2017,99907287,5
2017,99907285,5
2017,99907282,5
2017,99907284,5
2017,99907270,6
2017,99907278,5
2017,99907279,5
2017,99907328,5
2017,99908351,3
2017,99908351,4
2017,99909132,6
2017,99909140,5
2017,99909649,8
2017,99910830,4
2017,99918286,3
2017,99918289,5
2017,99918488,8
2017,99918491,4
2017,99918686,5
2017,99918814,5
2017,99919822,5
2017,99920484,6
2017,99920487,4
2017,99920520,5
2017,99921167,3
2017,99921507,5
2017,99921500,5
2017,99921618,5
2017,99921755,5
2017,99921813,4
2017,99921954,4
2017,99922378,4
2017,99922612,4
2017,99922688,4
2017,99922792,4
2017,99922973,3
2017,99923220,5
2017,99923404,4
2017,99923526,5
2017,99923931,4
2017,99924003,5
2017,99923983,5
2017,99924016,5
2017,99923992,5
2017,99924007,5
2017,99924041,4
2017,99924370,5
2017,99924638,2
2017,99924633,2
2017,99925217,4
2017,99926505,5
2017,99926511,4
2017,99926596,8
2017,99926596,3
2017,99926788,3
2017,99927876,5
2017,99927912,5
2017,99928255,5
2017,99928699,4
2017,99929146,4
2017,99929943,4
2017,101274897,1
2017,101274997,5
2017,101275122,5
2017,101278782,2
2017,101278782,8
2017,101279094,4
2017,101281237,5
2017,99878514,5
2017,99879217,4
2017,99880614,5
2017,99881963,5
2017,99882254,4
2017,99882564,5
2017,99882654,4
2017,99882676,4
2017,99883123,4
2017,99883336,4
2017,99886851,4
2017,99887144,4
2017,99908332,4
2017,99910827,6
2017,99912499,5
2017,99913302,1
2017,99913302,3
2017,99914011,4
2017,99914390,5
2017,99915399,5
2017,99916057,4
2017,99916184,4
2017,99916675,5
2017,99917257,4
2017,99917484,5
2017,99918307,4
2017,99918423,5
2017,99918761,5
2017,99918762,5
2017,99918886,1
2017,99918886,2
2017,99919168,5
2017,99919886,5
2017,99920052,4
2017,99920220,5
2017,99920773,4
2017,99920845,5
2017,99920835,5
2017,99920831,5
2017,99920827,5
2017,99920813,5
2017,99920840,5
2017,99920818,5
2017,99920844,5
2017,99920833,5
2017,99920824,5
2017,99920837,5
2017,99920842,5
2017,99921228,5
2017,99921306,4
2017,99921907,5
2017,99923245,5
2017,99923240,4
2017,99923378,4
2017,99923386,5
2017,99923473,3
2017,99924342,4
2017,99924578,5
2017,99925113,5
2017,99925181,4
2017,99925854,4
2017,99926501,5
2017,99927028,5
2017,99927565,5
2017,99927687,5
2017,99928236,4
2017,99929355,5
2017,99929561,5
2017,101326974,4
2017,101327149,5
2017,100689486,5
2017,100696061,5
2017,100697230,5
2017,100698139,4
2017,100698547,4
2017,100698696,5
2017,100700991,5
2017,100701071,5
2017,100701454,5
2017,100701645,4
2017,100706252,4
2017,100743380,4
2017,100743526,4
2017,100743544,5
2017,100743555,5
2017,100743553,4
2017,100743814,4
2017,100744107,5
2017,100744097,5
2017,100744163,4
2017,100744516,5
2017,100744579,6
2017,100744609,5
2017,100744708,5
2017,100746088,6
2017,100747559,5
2017,100747546,5
2017,100747556,5
2017,100748295,5
2017,100748794,4
2017,100751356,4
2017,100753300,2
2017,100753423,5
2017,100756088,5
2017,100756080,5
2017,100756954,4
2017,100757360,4
2017,100757357,4
2017,100757781,3
2017,100758402,5
2017,100758601,5
2017,100758673,4
2017,100759685,3
2017,100760221,5
2017,100760948,4
2017,100761080,4
2017,100762682,4
2017,100762707,4
2017,100763146,4
2017,100763485,5
2017,100763744,5
2017,100764296,4
2017,100764772,5
2017,100766038,5
2017,100766165,4
2017,100766165,2
2017,100766226,4
2017,100766458,5
2017,100766775,5
2017,100766932,5
2017,105339002,4
2017,105339198,5
2017,105349490,5
2017,99919756,4
2017,99919874,5
2017,99920205,5
2017,99921409,6
2017,99921681,5
2017,99921778,5
2017,99921946,4
2017,99921942,3
2017,99875137,5
2017,99880732,4
2017,99881945,5
2017,99882043,4
2017,99882937,4
2017,99883042,5
2017,99883239,4
2017,99883429,4
2017,99883613,4
2017,99884507,5
2017,99884512,5
2017,99887014,4
2017,99887158,3
2017,99922299,4
2017,99922869,4
2017,99924396,4
2017,99924647,5
2017,99924651,4
2017,99925071,4
2017,99925565,4
2017,99925604,4
2017,99925654,5
2017,99925901,5
2017,99925898,5
2017,99926707,8
2017,99927976,5
2017,99928287,5
2017,99928652,4
2017,99929086,4
2017,99929368,4
2017,99929624,4
2017,99929641,5
2017,99929635,4
2017,99929698,5
2017,99929858,4
2017,99930249,5
2017,99879964,5
2017,99879973,5
2017,99881509,5
2017,99881594,4
2017,99881777,5
2017,99882121,5
2017,99882183,2
2017,99882652,4
2017,99882900,5
2017,99883346,5
2017,99903808,5
2017,99903788,5
2017,99903807,5
2017,99903803,5
2017,99909458,4
2017,99909894,5
2017,99916709,4
2017,99916756,4
2017,99916776,4
2017,99916763,4
2017,99916768,4
2017,99916849,3
2017,99917008,5
2017,99916972,5
2017,99917088,5
2017,99917083,5
2017,99917266,5
2017,99917267,5
2017,99917775,5
2017,99918893,4
2017,99919063,4
2017,99919083,5
2017,99919233,4
2017,99919231,4
2017,99920110,4
2017,99921208,4
2017,99921453,4
2017,99921995,2
2017,99922044,3
2017,99924382,5
2017,99924559,5
2017,99926272,5
2017,99926300,5
2017,99926287,5
2017,99926305,5
2017,99926288,5
2017,99926609,4
2017,99926917,5
2017,99926919,5
2017,99927061,5
2017,99927043,5
2017,99927058,5
2017,99927051,5
2017,99928550,4
2017,99929043,4
2017,99929109,5
2017,99929608,5
2017,99929890,5
2017,99929999,4
2017,99929995,4
2017,99930074,5
2017,99874734,4
2017,99875342,5
2017,99876514,5
2017,99879200,5
2017,99879193,5
2017,99880009,5
2017,99880414,4
2017,99884374,5
2017,99884521,3
2017,99919784,5
2017,99921414,8
2017,99921414,6
2017,99921543,4
2017,99921611,5
2017,99921674,5
2017,99921721,5
2017,99921783,3
2017,99922012,4
2017,99922020,5
2017,99922015,4
2017,99922062,5
2017,99922588,5
2017,99922963,5
2017,99923131,4
2017,99924748,5
2017,99925072,4
2017,99925229,4
2017,99925453,1
2017,99925453,3
2017,99925593,2
2017,99925675,5
2017,99925663,5
2017,99926094,5
2017,99926160,5
2017,99926149,4
2017,99926177,5
2017,99926218,5
2017,99926458,4
2017,99926444,4
2017,99926488,5
2017,99926946,4
2017,99927301,4
2017,99927407,5
2017,99927399,5
2017,99927942,4
2017,99927945,4
2017,99929679,4
2017,100696885,4
2017,100697175,4
2017,100700699,4
2017,100704221,5
2017,100706518,5
2017,100706792,5
2017,100761146,4
2017,100761256,5
2017,100761862,4
2017,100762298,5
2017,100762296,5
2017,100762644,5
2017,100762679,5
2017,100762807,3
2017,100762984,4
2017,100763444,5
2017,100763504,4
2017,100764166,4
2017,100764470,5
2017,100764530,5
2017,100764534,5
2017,100764518,4
2017,100764532,5
2017,100764537,5
2017,100764547,5
2017,100764522,5
2017,100764526,5
2017,100764639,4
2017,100764645,4
2017,100764752,4
2017,100764820,5
2017,100764936,4
2017,100765572,5
2017,100765911,6
2017,100765963,4
2017,100765960,4
2017,100766634,4
2017,100766745,5
2017,100689267,5
2017,100689278,4
2017,100696286,4
2017,100696867,5
2017,100696875,5
2017,100696868,5
2017,100696873,5
2017,100698965,5
2017,100703940,5
2017,100705885,4
2017,100705896,5
2017,100707162,4
2017,100743648,5
2017,100743860,5
2017,100746834,4
2017,100747744,5
2017,100751089,2
2017,100751499,4
2017,100752000,4
2017,100752156,4
2017,100752470,4
2017,101771194,5
2017,101771238,5
2017,101326955,3
2017,101327644,5
2017,101327692,4
2017,101327856,3
2017,101328700,4
2017,101328907,5
2017,101329673,4
2017,101333275,4
2017,101334617,5
2017,101334773,5
2017,101334817,1
2017,101334929,4
2017,101335179,5
2017,101335655,5
2017,101336276,5
2017,101336272,5
2017,101337416,5
2017,101337959,4
2017,101338659,4
2017,101339459,5
2017,101339567,4
2017,101339564,5
2017,101342256,4
2017,101342338,4
2017,101342358,5
2017,101342684,4
2017,101346784,4
2017,101346912,4
2017,101346985,5
2017,101346967,5
2017,101346980,5
2017,101347194,4
2017,101348172,4
2017,101349529,1
2017,101349625,4
2017,101349915,5
2017,101350049,5
2017,101350083,4
2017,101350158,5
2017,101350373,4
2017,101351192,4
2017,101351401,2
2017,101351480,4
2017,101351971,4
2017,101352034,4
2017,101352403,8
2017,101352930,4
2017,101352920,4
2017,101353134,4
2017,101353157,4
2017,101353257,5
2017,101353250,5
2017,101353280,5
2017,101353305,4
2017,101353357,5
2017,101353439,4
2017,101353679,4
2017,101353713,5
2017,101354773,5
2017,101355160,4
2017,101355337,4
2017,101356039,5
2017,101356035,5
2017,101356072,4
2017,101723870,4
2017,101724108,4
2017,101726408,5
2017,101727436,1
2017,101728981,4
2017,101729751,4
2017,101731039,5
2017,101733318,5
2017,101770590,5
2017,101771047,5
2017,101771050,5
2017,101771231,5
2017,101771484,4
2017,101771478,4
2017,101772308,5
2017,101772368,5
2017,101773583,4
2017,101773861,4
2017,101774201,4
2017,101774401,5
2017,101774398,5
2017,101774755,4
2017,101775915,4
2017,105339729,5
2017,105339742,5
2017,105340801,4
2017,105340883,4
2017,105340911,5
2017,105341487,4
2017,105343048,5
2017,105343329,5
2017,101725606,5
2017,101726874,4
2017,101728185,5
2017,101728447,5
2017,101728684,4
2017,101730004,5
2017,101730912,5
2017,101730914,5
2017,101732429,5
2017,101771928,5
2017,101771938,5
2017,101771927,5
2017,101771943,5
2017,101772374,5
2017,101772735,4
2017,101773554,5
2017,101723892,5
2017,101723898,5
2017,101724076,4
2017,101724102,4
2017,101724523,4
2017,101725528,5
2017,101725878,5
2017,101726838,4
2017,101727666,5
2017,101729255,4
2017,101731228,5
2017,101731223,4
2017,101731660,4
2017,101732440,5
2017,101735314,5
2017,101771240,7
2017,101771240,4
2017,101771368,6
2017,101772015,4
2017,101772239,4
2017,101772299,5
2017,101772294,4
2017,101773349,5
2017,101773608,5
2017,101773650,5
2017,101774121,5
2017,101774801,4
2017,101774794,4
2017,101724344,4
2017,101728860,5
2017,101729951,5
2017,101729939,4
2017,101732674,5
2017,101734530,5
2017,101734538,5
2017,101752076,5
2017,101752082,5
2017,101752641,5
2017,101752673,2
2017,101753783,4
2017,101754092,4
2017,101754487,5
2017,101758319,5
2017,101759472,6
2017,101759472,2
2017,101761172,4
2017,101761204,5
2017,101764690,4
2017,101764692,4
2017,101764976,4
2017,101765176,4
2017,101765844,4
2017,101766785,4
2017,101766916,4
2017,101767264,5
2017,101767657,6
2017,101767661,5
2017,101770172,4
2017,101770280,5
2017,101723909,4
2017,101724060,5
2017,101724156,5
2017,101725798,5
2017,103790341,4
2017,103787661,5
2017,103789434,5
2017,103790462,4
2017,103790674,4
2017,103790926,4
2017,103791455,5
2017,103792228,4
2017,103792269,5
2017,103792747,4
2017,103792832,5
2017,103793311,5
2017,103793308,5
2017,103794160,5
2017,103794270,5
2017,103794559,4
2017,103794628,6
2017,103794628,3
2017,103795569,4
2017,103795561,4
2017,103795564,4
2017,103796681,4
2017,101723847,5
2017,101724036,4
2017,101724160,4
2017,101724315,7
2017,101724315,2
2017,101724481,5
2017,101725690,4
2017,103729654,6
2017,103730005,5
2017,103730036,5
2017,103734232,4
2017,103734506,5
2017,103734940,5
2017,103737383,5
2017,103738892,5
2017,103738881,4
2017,103741606,5
2017,103741801,4
2017,103772725,3
2017,103772721,5
2017,103773989,5
2017,103775855,4
2017,103775852,4
2017,103775857,4
2017,103776141,4
2017,103777165,5
2017,103777885,4
2017,103778156,4
2017,103778981,5
2017,103779496,4
2017,103782667,5
2017,103783487,5
2017,103783926,5
2017,103783931,5
2017,103783928,5
2017,103783922,5
2017,103785589,5
2017,103785864,4
2017,103786967,5
2017,103787958,5
2017,103789545,4
2017,103790508,5
2017,103792043,5
2017,103792265,5
2017,103793431,4
2017,103794573,5
2017,103794604,4
2017,103794703,5
2017,103795149,4
2017,103796505,4
2017,103796646,4
2017,103797306,5
2017,101724046,5
2017,101724338,5
2017,101724477,4
2017,101724505,5
2017,101725710,5
2017,101725918,5
2017,101726832,5
2017,101727726,4
2017,101728764,4
2017,101728913,5
2017,101729892,5
2017,101733557,4
2017,101756978,1
2017,101757966,4
2017,101758873,5
2017,101758860,5
2017,101758892,5
2017,101758877,5
2017,101758897,5
2017,101758881,5
2017,101759153,5
2017,101759239,5
2017,101763425,5
2017,101763567,5
2017,101764667,4
2017,101766036,5
2017,101766391,5
2017,101766579,4
2017,101766809,5
2017,101767145,5
2017,101767589,5
2017,101767796,5
2017,101768210,4
2017,101769186,4
2017,101769585,5
2017,101769583,5
2017,101770029,5
2017,101770025,5
2017,101770351,5
2017,101770428,5
2017,101770541,4
2017,101770617,5
2017,101771257,4
2017,101771337,5
2017,101771355,5
2017,101771342,5
2017,101771324,5
2017,101772026,5
2017,101772163,5
2017,101772214,5
2017,101772320,4
2017,101772383,5
2017,101772581,6
2017,101773366,5
2017,101773361,5
2017,101773479,5
2017,101774544,4
2017,101774758,5
2017,101775529,5
2017,101775519,5
2017,101775514,5
2017,101724067,4
2017,101724320,5
2017,101724551,5
2017,101725889,4
2017,101727812,5
2017,101729561,5
2017,101729765,5
2017,101729799,5
2017,101731688,4
2017,101771005,4
2017,101771172,5
2017,101771929,5
2017,101772000,4
2017,101772586,5
2017,101772760,4
2017,101773339,5
2017,101773813,5
2017,103729646,5
2017,103729730,4
2017,103730487,5
2017,103730595,5
2017,103730965,4
2017,103731515,5
2017,103732195,5
2017,103732204,4
2017,103732211,5
2017,103733499,5
2017,103736282,5
2017,103742125,4
2017,103765163,4
2017,103779444,5
2017,103780507,5
2017,103780500,4
2017,103781311,5
2017,103782103,5
2017,103782191,5
2017,103783457,5
2017,103783460,5
2017,103783573,5
2017,103784325,5
2017,103784484,4
2017,103784635,4
2017,103784795,5
2017,103785162,5
2017,103785158,4
2017,103787002,4
2017,103787093,5
2017,103787718,4
2017,103788140,5
2017,103789364,3
2017,103793127,5
2017,103793383,5
2017,103793376,5
2017,103793444,5
2017,103794600,4
2017,103795174,5
2017,103795188,4
2017,103795181,5
2017,103795185,4
2017,103795996,4
2017,103783532,5
2017,103783616,4
2017,103783986,5
2017,103784902,4
2017,103792364,4
2017,103792354,4
2017,103792534,5
2017,103792550,5
2017,103793312,5
2017,103793418,5
2017,103793445,4
2017,103794087,5
2017,103794122,5
2017,103794627,4
2017,103795695,5
2017,103795689,5
2017,103729930,4
2017,103729950,5
2017,103730820,4
2017,103732268,5
2017,103732271,5
2017,103734457,3
2017,103734463,3
2017,103734723,4
2017,103735068,4
2017,103735597,5
2017,103736624,5
2017,103738656,5
2017,103738636,5
2017,103738738,5
2017,103743047,5
2017,103793100,5
2017,103793117,5
2017,103793081,5
2017,103793172,5
2017,103793950,4
2017,103794222,5
2017,103795036,5
2017,103795079,4
2017,103795187,4
2017,103795850,4
2017,103796020,4
2017,103797217,5
2017,103729677,3
2017,103729772,5
2017,103730208,5
2017,103730240,5
2017,103730249,5
2017,103730307,4
2017,103730472,5
2017,103730522,5
2017,103730515,5
2017,103730603,4
2017,103730635,5
2017,103731129,5
2017,103731135,5
2017,103731188,5
2017,103731181,4
2017,103729785,4
2017,103730291,5
2017,103730492,4
2017,103730525,5
2017,103730881,4
2017,103730876,4
2017,103731478,6
2017,101350144,4
2017,101350784,5
2017,101351111,4
2017,101351149,4
2017,101351261,5
2017,101351864,4
2017,101352028,5
2017,101353017,5
2017,101353409,4
2017,101353417,4
2017,101353501,4
2017,101354015,4
2017,101354743,4
2017,101355553,5
2017,101355725,5
2017,101355707,5
2017,101355914,4
2017,103785618,5
2017,103786020,4
2017,103786183,5
2017,103786179,4
2017,103786169,4
2017,103787957,6
2017,103789124,1
2017,103790921,5
2017,103792211,4
2017,103793577,4
2017,103794423,5
2017,103794620,5
2017,103797036,2
2017,101328459,5
2017,101328465,5
2017,101328419,5
2017,101328678,5
2017,101328740,7
2017,101328749,4
2017,101328727,5
2017,101330933,4
2017,101331475,5
2017,101332984,5
2017,101333732,5
2017,101334087,2
2017,101334087,8
2017,101334924,5
2017,101335312,4
2017,101335441,4
2017,101337355,5
2017,101338168,4
2017,101338247,5
2017,101338406,4
2017,101338504,4
2017,101338634,8
2017,101338880,4
2017,101339357,4
2017,101339418,4
2017,101339790,5
2017,101339913,4
2017,101340568,4
2017,101342315,5
2017,101342988,4
2017,103733911,4
2017,103734794,4
2017,103735960,5
2017,103735990,5
2017,103736558,4
2017,103736556,4
2017,103736550,4
2017,103736554,4
2017,103736605,5
2017,103737867,5
2017,103742687,5
2017,103743251,5
2017,103743271,5
2017,103743263,5
2017,103765429,4
2017,101327575,4
2017,101327722,4
2017,101327733,5
2017,101328170,5
2017,101328064,6
2017,101328169,5
2017,101328166,5
2017,101328071,5
2017,101328085,5
2017,101328167,5
2017,101328340,5
2017,101328337,5
2017,101328471,5
2017,101328546,2
2017,101328785,4
2017,101328844,5
2017,101329172,5
2017,101330621,5
2017,101334157,5
2017,101334481,6
2017,101334526,5
2017,101334863,5
2017,101335093,1
2017,101336342,4
2017,101336457,4
2017,101336533,5
2017,101337114,5
2017,101337111,5
2017,101337414,5
2017,101337639,4
2017,101337828,5
2017,101339126,4
2017,101339331,3
2017,101339554,5
2017,101339971,4
2017,101340006,5
2017,101340178,4
2017,101340240,5
2017,101340603,4
2017,101340609,4
2017,101340620,5
2017,101340744,5
2017,101340987,4
