"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2017,96691633,63,1000,,101586588
2017,96691633,6,2000,,101586587
2017,96691704,2,30,,101586688
2017,96691918,61,617,,101586956
2017,96691918,20,634,,101586955
2017,96691998,36,1000,,101587055
2017,96692041,19,1,,101587102
2017,96692094,8,259,,101587173
2017,96692385,20,3600,,101587520
2017,96692508,38,1,,101587668
2017,96692709,3,1,,101587911
2017,96692724,3,1000,,101587936
2017,96692824,38,40,,101588082
2017,96692949,20,5,,101588245
2017,96692949,62,1,,101588247
2017,96693011,63,100,,101588319
2017,96693086,3,780,,101588397
2017,96693154,17,1200,,101588496
2017,96693210,61,600,,101588558
2017,96693302,38,400,,101588684
2017,96693302,3,400,,101588680
2017,96693977,26,150,,101589594
2017,96694743,3,1000,,101590560
2017,96694748,3,500,26-JUN-17,101590566
2017,96695304,36,600,,101591268
2017,96695343,37,1,23-JUN-17,101591313
2017,96695334,37,1,,101591306
2017,96697133,45,45,,101593534
2017,96697133,63,5,,101593535
2017,96697214,3,800,,101593666
2017,96697449,13,100,,101593949
2017,96697449,7,803,,101593942
2017,96697449,26,200,,101593958
2017,96697449,6,20,,101593962
2017,96697449,63,380,,101593960
2017,96699161,63,1400,,101596186
2017,96699662,24,800,,101596812
2017,96699790,26,3000,,101596966
2017,96699790,63,800,,101596975
2017,96700423,63,1,,101597756
2017,96700716,63,500,,101598123
2017,96701244,3,400,,101598799
2017,96701288,63,0,,101598868
2017,96701451,37,7000,,101599086
2017,96701452,37,7000,06-JUL-17,101599091
2017,96701731,63,24,,101599434
2017,96701731,16,200,,101599424
2017,96705354,63,110,,101603956
2017,96705350,63,200,,101603949
2017,96705512,3,900,,101604184
2017,96705562,6,300,,101604237
2017,96705562,63,10,,101604239
2017,96705636,63,1980,,101604322
2017,96706068,61,700,,101604858
2017,96706155,63,50,,101604988
2017,96706215,25,25,,101605078
2017,96706215,7,150,,101605071
2017,96706215,36,15,,101605079
2017,96706215,6,50,,101605073
2017,96706215,20,25,,101605076
2017,96706215,43,1,,101605084
2017,96706215,63,205,,101605082
2017,96706255,63,250,,101605144
2017,96706366,63,606,,101605289
2017,96706471,63,300,,101605409
2017,96706494,9,0,,101605456
2017,96706494,51,0,,101605458
2017,96706494,63,2,,101605454
2017,96706494,25,15,,101605449
2017,96706775,21,20000,,101605817
2017,96706854,16,100,,101605927
2017,96706854,36,60,,101605929
2017,96706854,26,120,,101605925
2017,96707060,11,2,,101606205
2017,96707253,10,,,101606458
2017,96707538,16,280,,101606822
2017,96707538,36,100,,101606824
2017,96707642,67,1,,101606972
2017,96707683,63,10,,101607037
2017,96707738,63,315,,101607103
2017,96707798,26,1125,,101607195
2017,96707805,38,2,,101607202
2017,96707992,61,869,,101607426
2017,96708051,10,,,101607512
2017,96708095,38,1,,101607570
2017,96708122,67,1,,101607604
2017,96708204,10,,,101607718
2017,96708224,16,700,,101607742
2017,96708240,63,1,,101607762
2017,97099210,16,110,,102121051
2017,97099210,54,1500,,102121055
2017,97099236,63,29,14-AUG-17,102121084
2017,97099245,63,29,,102121094
2017,97099242,11,1,,102121088
2017,97099328,20,5121,,102121197
2017,97099454,10,,,102121363
2017,97099454,11,1,,102121359
2017,97099547,63,77,,102121491
2017,97099761,63,500,,102121767
2017,97099798,2,5,,102121826
2017,97099840,63,75,,102121881
2017,97099906,63,200,,102121966
2017,97100256,10,,,102122409
2017,97100256,11,1,,102122404
2017,97100481,10,,,102122692
2017,97100768,3,30000,06-AUG-17,102123056
2017,97100772,3,30000,,102123062
2017,97100909,51,0,,102123239
2017,97100909,25,20,,102123238
2017,97100909,9,0,,102123235
2017,97100909,6,150,,102123234
2017,97101047,20,45,,102123417
2017,97101047,9,0,,102123409
2017,97101047,19,40,,102123410
2017,97101112,26,100,,102123505
2017,97101112,63,200,,102123508
2017,97101337,38,1,,102123808
2017,97101514,10,,,102124037
2017,97101514,11,9,,102124032
2017,97101554,63,16,,102124093
2017,97101554,10,,,102124094
2017,97101554,11,21,,102124092
2017,97101571,10,,,102124110
2017,97793571,2,64,,103037800
2017,97793643,26,630,,103037900
2017,97793643,63,99,,103037902
2017,97793738,6,295,,103037998
2017,97793738,13,450,,103038007
2017,97793738,51,0,,103038014
2017,97793738,10,3,,103038011
2017,97793738,63,1,,103038013
2017,97793738,61,400,,103038010
2017,97793738,7,131,,103038000
2017,97793738,26,4000,,103038008
2017,97793738,36,10,,103038009
2017,97793926,63,3,,103038305
2017,97793926,11,5,,103038304
2017,97793926,10,,,103038306
2017,97793946,38,1,02-AUG-17,103038342
2017,97793945,38,1,,103038341
2017,97793949,38,1,29-AUG-17,103038345
2017,97793948,38,1,,103038344
2017,97793993,38,1,,103038404
2017,97794311,26,3500,,103038813
2017,97794311,17,454700,,103038807
2017,97794311,20,367,,103038835
2017,97798017,9,0,,103043972
2017,97798050,64,1,,103044011
2017,97798050,36,2589,,103044009
2017,97798050,63,10129,,103044008
2017,97798112,51,0,,103044101
2017,97798134,37,1,01-AUG-17,103044133
2017,97798112,37,3000,,103044083
2017,97798112,61,600,,103044091
2017,97798112,63,800,,103044087
2017,97798261,20,609,,103044309
2017,97802135,26,550,,103049497
2017,97802135,17,850,,103049495
2017,97802176,21,1,,103049573
2017,97802177,63,0,24-AUG-17,103049577
2017,97802511,20,91,,103050052
2017,97802742,62,400,,103050331
2017,97802989,6,20,,103050715
2017,97802989,61,50,,103050713
2017,97802989,51,0,,103050716
2017,97802989,20,1500,,103050710
2017,97806895,61,100,,103055755
2017,97806895,2,15,,103055752
2017,97806895,9,0,,103055762
2017,97806895,8,15,,103055758
2017,97807029,63,80,,103055929
2017,97807217,63,150,,103056188
2017,97807217,26,250,,103056186
2017,97807217,38,100,,103056198
2017,97807294,11,3,,103056301
2017,97807294,10,,,103056305
2017,97807357,6,1,,103056397
2017,97807357,7,1,,103056402
2017,97807381,31,1,,103056428
2017,97807434,60,500,,103056499
2017,97807788,61,749,,103056975
2017,97807799,10,,,103056986
2017,97807907,10,,,103057145
2017,97807946,63,18,,103057204
2017,97807951,38,1,,103057208
2017,97808054,3,1,,103057342
2017,97808254,38,500,,103057579
2017,97808262,37,1,,103057590
2017,97808279,63,1000,,103057607
2017,97808309,63,0,,103057661
2017,97808334,36,1,,103057703
2017,98280161,64,1700,,103673079
2017,98280284,20,2909,,103673255
2017,98280454,3,1000,,103673483
2017,98280487,20,200,,103673537
2017,98280527,6,64,07-OCT-17,103673585
2017,98280526,6,64,,103673579
2017,98280755,63,1,,103673867
2017,98280755,6,2,,103673864
2017,98280854,52,0,,103673993
2017,98280996,3,1,,103674190
2017,98281001,3,1,10-OCT-17,103674194
2017,98281053,38,2,,103674266
2017,98281224,63,1,,103674477
2017,98281316,63,2000,,103674578
2017,98281365,20,20,,103674636
2017,98281452,4,300,,103674736
2017,98281620,3,1,,103674948
2017,98281723,6,1,,103675072
2017,98281774,35,750,,103675125
2017,98281914,61,1,,103675318
2017,98281914,6,1,,103675299
2017,98281914,63,101,,103675302
2017,98281914,67,1,,103675306
2017,98282026,38,2,,103675458
2017,98282026,63,3,,103675454
2017,98282048,8,17,,103675488
2017,98282066,10,,,103675510
2017,98282110,29,500,,103675571
2017,98282175,3,500,,103675648
2017,98282257,63,500,,103675750
2017,98282291,61,100,,103675800
2017,98282452,38,1,,103676028
2017,98282460,25,30,,103676032
2017,98282460,9,0,,103676037
2017,98282460,51,0,,103676041
2017,98282543,38,1,,103676157
2017,98282615,11,4,,103676264
2017,98282615,10,,,103676271
2017,98282666,38,250,,103676336
2017,98282719,47,0,,103676402
2017,98282719,63,1,,103676399
2017,98282778,63,100,,103676494
2017,98282891,61,200,,103676650
2017,98282891,63,25,,103676655
2017,98282923,36,60,,103676701
2017,98282923,63,12,,103676702
2017,98282944,63,1850,,103676722
2017,98283041,11,1,,103676852
2017,98283122,20,5,,103676959
2017,98283122,63,6,,103676956
2017,98283170,63,329,,103677037
2017,98283448,63,0,,103677422
2017,98283510,25,130,,103677504
2017,98283510,51,0,,103677516
2017,98283510,20,172,,103677498
2017,98283510,9,0,,103677513
2017,98283510,38,701,,103677500
2017,98283510,63,63,,103677508
2017,98283510,52,0,,103677518
2017,98283548,3,5000,,103677574
2017,98283576,3,1,,103677606
2017,98283650,38,1,,103677712
2017,98283676,63,20,,103677736
2017,98283708,63,1,,103677770
2017,98283708,6,24,,103677758
2017,98283762,3,13830,,103677842
2017,98283780,63,50,,103677870
2017,98283780,61,200,,103677868
2017,98283780,6,50,,103677862
2017,98283780,25,20,,103677876
2017,98284130,36,50,,103678361
2017,98284151,63,600,,103678384
2017,98284212,20,70,,103678460
2017,98284212,63,2,,103678465
2017,98284212,8,150,,103678454
2017,98284265,7,1200,,103678532
2017,98284265,63,300,,103678536
2017,98284265,13,1500,,103678526
2017,98284369,3,2000,,103678676
2017,98284538,51,0,,103678894
2017,98284538,16,500,,103678885
2017,98284538,6,75,,103678889
2017,98284538,36,1,,103678893
2017,98284608,6,83,27-OCT-17,103679001
2017,98284606,6,83,,103678998
2017,98284620,36,230,,103679017
2017,98284713,38,1,,103679155
2017,98284728,63,325,,103679176
2017,98284897,63,1450,,103679403
2017,98284936,38,1,,103679460
2017,98284967,10,,,103679489
2017,98284988,10,,,103679521
2017,98285023,63,100,,103679563
2017,98285023,47,0,,103679566
2017,98285023,60,800,,103679561
2017,98285148,9,0,,103679768
2017,98285148,63,861,,103679765
2017,98285200,10,,,103679826
2017,98285213,63,30,,103679845
2017,98285213,7,1300,,103679844
2017,97101775,63,40,,102124370
2017,97101887,8,87,,102124504
2017,97101883,8,29,13-FEB-17,102124496
2017,97101928,20,235,,102124546
2017,97101823,6,6,29-JAN-17,102124429
2017,97101831,63,15,,102124436
2017,97101831,6,15,,102124437
2017,97101823,8,40,29-JAN-17,102124425
2017,97101831,8,40,,102124434
2017,97101966,44,14,,102124587
2017,97101966,50,4,,102124593
2017,97102016,4,400,,102124650
2017,97102076,63,20,,102124745
2017,97102112,17,300,,102124803
2017,97102158,63,3,,102124861
2017,97103155,2,30,,102126145
2017,97103157,2,30,03-FEB-17,102126148
2017,97103250,10,,,102126276
2017,97103462,38,10,,102126540
2017,97103471,38,10,24-JUN-17,102126547
2017,97116971,63,0,,102144204
2017,97116987,63,800,,102144225
2017,97116987,36,500,,102144226
2017,97117001,24,10000,,102144240
2017,97117007,24,10000,07-JUN-17,102144243
2017,97117364,20,50,,102144702
2017,97117509,3,1500,,102144905
2017,97117606,10,,,102145021
2017,97117628,63,62,,102145044
2017,97117923,3,775,,102145389
2017,97117947,10,,,102145411
2017,97117959,3,2,,102145432
2017,97117999,20,390,,102145486
2017,97118250,7,1600,,102145780
2017,97118250,22,0,,102145787
2017,97118250,6,150,,102145786
2017,97118250,63,350,,102145784
2017,97118377,61,10,,102145936
2017,97119355,3,5000,,102147169
2017,97119361,3,1,16-JUL-17,102147173
2017,97120103,26,200,,102148110
2017,97120097,3,1,,102148107
2017,97120103,51,0,,102148120
2017,97120103,63,1,,102148115
2017,97120103,25,10,,102148112
2017,97120258,3,7001,,102148295
2017,97120272,3,1,08-JUN-17,102148311
2017,97120440,9,0,,102148519
2017,97120536,23,85,,102148680
2017,97121722,3,1,,102150182
2017,97121726,3,1,28-MAY-17,102150185
2017,94418422,38,400,,98648811
2017,94418533,42,30,,98648952
2017,94418573,10,,,98648998
2017,94418573,11,1,,98648991
2017,94418644,3,400,,98649090
2017,94418647,25,400,,98649094
2017,94418662,63,1,,98649101
2017,94418662,10,,,98649104
2017,94418648,63,39,15-JAN-17,98649093
2017,94418665,63,39,,98649118
2017,94418730,2,31,17-JAN-17,98649203
2017,94418733,2,31,,98649206
2017,94418851,63,5000,,98649303
2017,94418866,19,30,,98649320
2017,94418864,19,30,21-JAN-17,98649317
2017,94418959,16,196,,98649439
2017,94419608,7,500,,98650250
2017,94419608,62,2610,,98650254
2017,94419608,63,41,,98650259
2017,94419631,63,1,,98650288
2017,94419695,61,160,,98650375
2017,94419730,6,53,,98650421
2017,94419726,6,53,07-JAN-17,98650418
2017,94419808,31,100,,98650520
2017,94419834,20,250,,98650559
2017,94419884,21,1,,98650635
2017,94419950,3,2500,23-JAN-17,98650718
2017,94419957,3,2500,,98650723
2017,94420051,29,10,,98650852
2017,94420171,63,338,,98651024
2017,94420196,38,50,,98651051
2017,94420206,63,23,,98651061
2017,94420201,63,23,20-JAN-17,98651058
2017,94420216,63,130,,98651076
2017,94420365,24,250,,98651288
2017,94420581,10,,,98651562
2017,94420655,61,150,,98651660
2017,94420720,61,350,,98651733
2017,94420720,19,3000,,98651729
2017,94420744,10,1,,98651764
2017,94420869,9,0,,98651916
2017,94421755,20,2,,98653039
2017,94421755,26,50,,98653034
2017,94421868,21,30,,98653168
2017,95369060,3,20000,,99879324
2017,95370156,63,150,,99880683
2017,95370327,63,285,,99880890
2017,95370327,17,9075,,99880888
2017,95370327,7,201,,99880885
2017,95370327,10,1,,99880882
2017,95370383,16,430,,99880966
2017,95370880,16,6000,,99881604
2017,95370880,36,1576,,99881606
2017,95370880,7,1675,,99881590
2017,95370880,26,930,,99881588
2017,95370880,6,1822,,99881608
2017,95370880,27,410,,99881591
2017,95370880,19,804,,99881592
2017,95370880,17,415,,99881596
2017,95371024,63,520,,99881789
2017,95371024,13,200,,99881796
2017,95371099,20,60,,99881889
2017,95371123,10,,,99881911
2017,95371172,36,863,,99881976
2017,95371275,10,,,99882109
2017,95371471,25,300,,99882358
2017,95371559,9,0,,99882501
2017,95371559,20,398,,99882505
2017,95371719,20,304,,99882700
2017,95371827,20,240,,99882836
2017,95371926,3,2000,,99882978
2017,95970638,25,5,,100650702
2017,95970638,9,0,,100650709
2017,95970638,16,1,,100650703
2017,95970638,17,1,,100650706
2017,95970638,51,0,,100650710
2017,95970663,63,1750,,100650739
2017,95970870,62,100,,100650995
2017,95973642,3,3000,,100654263
2017,95973783,19,20,,100654450
2017,95973782,3,1,,100654449
2017,95974047,20,70,,100654752
2017,95974047,25,80,,100654756
2017,95974047,47,0,,100654761
2017,95974047,51,0,,100654775
2017,95974354,26,10,,100655149
2017,95974346,26,10,20-MAY-17,100655139
2017,95974395,63,150,,100655191
2017,95974426,35,1000,,100655235
2017,95974487,19,119,,100655303
2017,95974698,3,500,,100655569
2017,95974922,6,25,,100655868
2017,95974922,16,3300,,100655874
2017,95974922,63,195,,100655881
2017,95974922,36,100,,100655880
2017,95974976,20,100,,100655946
2017,95974998,20,314,,100655968
2017,95974998,63,26,,100655975
2017,95974998,21,10,,100655971
2017,95975095,38,120,,100656116
2017,95975147,26,50,,100656173
2017,95975147,36,600,,100656174
2017,95975169,6,320,,100656187
2017,95975169,25,50,,100656198
2017,95975169,19,300,,100656195
2017,95975169,63,25,,100656200
2017,95975366,10,298,,100656443
2017,95975468,42,200,,100656608
2017,95975599,20,1,,100656775
2017,95975599,51,0,,100656782
2017,95975599,19,20,,100656769
2017,95975599,9,0,,100656765
2017,95999720,6,218,28-MAY-17,100688761
2017,95999714,6,218,,100688757
2017,95999813,38,1,,100688887
2017,95999816,8,2,,100688890
2017,95999915,19,1,,100689026
2017,96000105,10,,,100689256
2017,96000315,3,1000,,100689517
2017,96000393,61,1,,100689600
2017,96000393,51,0,,100689604
2017,96000485,63,480,,100689726
2017,96000643,54,50,,100689930
2017,96000643,63,50,,100689932
2017,96000740,35,1000,,100690061
2017,96000831,38,1,,100690172
2017,96000852,3,1,,100690198
2017,96268720,3,1500,,101039063
2017,96268721,3,1000,05-MAY-17,101039064
2017,96268907,7,700,,101039296
2017,96268907,63,60,,101039300
2017,95759591,3,100,,100384778
2017,95759679,3,1000,03-JAN-17,100384891
2017,95759676,3,1000,,100384890
2017,95759980,9,0,,100385230
2017,95759980,20,380,,100385229
2017,95760760,61,638,,100386284
2017,95760859,37,30000,,100386394
2017,95760871,37,30000,07-FEB-17,100386421
2017,95761935,38,2,,100387783
2017,95761935,3,10000,,100387780
2017,95761944,10,,,100387791
2017,95761940,38,1,20-APR-17,100387787
2017,95761940,3,10000,20-FEB-17,100387785
2017,95762044,6,20,,100387909
2017,95762044,36,1953,,100387905
2017,95762044,63,136,,100387907
2017,95762383,63,1789,,100388333
2017,95762383,16,4997,,100388332
2017,95762513,3,900,,100388501
2017,95763183,20,900,,100389381
2017,95763259,61,700,,100389494
2017,95763264,37,1,07-MAR-17,100389508
2017,95763259,9,0,,100389502
2017,95763259,36,1,,100389489
2017,95763259,51,0,,100389503
2017,95763259,37,1,,100389498
2017,95763259,25,50,,100389484
2017,95763598,37,1000,08-APR-17,100389956
2017,95763594,63,13000,,100389949
2017,95734600,63,1,,100351757
2017,95734983,47,0,,100352319
2017,95734983,25,10,,100352310
2017,95734983,9,0,,100352316
2017,95734983,21,1,,100352313
2017,95735045,51,0,,100352413
2017,95735107,9,0,,100352498
2017,95735107,13,793,,100352492
2017,95736745,10,,,100354609
2017,95736745,11,5,,100354600
2017,95970304,11,30,,100650285
2017,95970304,10,,,100650288
2017,95973114,6,167,,100653578
2017,95973249,63,14,,100653741
2017,95973299,6,400,,100653820
2017,95998125,63,1,,100686704
2017,95998168,16,3000,,100686748
2017,95998165,67,1,,100686746
2017,95998165,62,2000,,100686744
2017,96270848,63,15,,101041781
2017,96271547,63,85,,101042678
2017,96271547,61,300,,101042676
2017,96272841,38,1,,101044356
2017,96273306,20,24,,101045067
2017,96273589,25,15,,101045474
2017,96273589,9,0,,101045475
2017,96273589,63,25,,101045473
2017,96273589,22,0,,101045476
2017,96273589,51,0,,101045477
2017,96273673,3,1000,28-MAY-17,101045580
2017,96273671,3,10000,,101045578
2017,96274025,22,0,,101046069
2017,96274025,21,800,,101046057
2017,96274025,9,0,,101046066
2017,96274025,6,1,,101046060
2017,96274025,20,10,,101046053
2017,96274025,51,0,,101046070
2017,96274025,25,1,,101046061
2017,96280543,10,,,101054687
2017,96280636,3,1,,101054803
2017,96280944,61,59,,101055182
2017,96280944,63,798,,101055179
2017,96281015,19,142,05-JUN-17,101055268
2017,96281009,19,142,,101055260
2017,96281824,3,4,,101056331
2017,96281871,67,1,,101056396
2017,96281871,63,150,,101056394
2017,96281928,38,1,,101056468
2017,96282029,38,2,,101056582
2017,96282084,61,200,,101056645
2017,96282109,60,600,,101056677
2017,96282109,26,3600,,101056676
2017,96282109,36,100,,101056679
2017,96282193,3,1,,101056782
2017,96282588,10,,,101057291
2017,96282907,63,100,,101057674
2017,96283059,2,20,,101057847
2017,96283059,63,10,,101057852
2017,96283096,63,1,,101057916
2017,96283096,38,1,,101057915
2017,96283238,63,428,,101058092
2017,96283398,19,976,,101058304
2017,96283487,20,20,,101058396
2017,96283487,63,1,,101058405
2017,96284177,63,600,,101059306
2017,96284238,63,70,,101059387
2017,96284376,22,0,,101059550
2017,96284429,10,,,101059612
2017,96284413,19,152,,101059601
2017,96284419,19,152,17-JUN-17,101059605
2017,96284462,63,1100,,101059660
2017,96284897,38,250,,101060264
2017,96284921,36,260,,101060296
2017,97756560,8,19,,102988845
2017,97756677,36,319,,102988980
2017,97756723,63,250,,102989061
2017,97756750,10,,,102989100
2017,96249092,11,1,,101013841
2017,96249112,10,,,101013884
2017,96249112,11,1,,101013874
2017,96249192,3,10000,,101013998
2017,96249198,3,1000,,101014013
2017,96249387,11,1,,101014268
2017,96249452,11,1,,101014345
2017,96249452,10,,,101014348
2017,95371979,51,0,,99883050
2017,95371979,22,0,,99883047
2017,95372087,35,200,,99883176
2017,95372175,20,256,,99883261
2017,95372175,51,0,,99883267
2017,95372162,3,200,,99883256
2017,95372175,9,0,,99883259
2017,95372175,25,70,,99883264
2017,95372424,6,37,13-MAR-17,99883558
2017,95372432,6,37,,99883570
2017,95372430,11,1,,99883566
2017,95372450,63,100,,99883592
2017,95372507,6,26,,99883656
2017,95372713,3,1,,99883887
2017,95372894,19,981,,99884080
2017,95373031,63,500,,99884235
2017,95373739,10,,,99885124
2017,95374107,36,25,,99885574
2017,95374164,38,10,,99885650
2017,95374223,38,2500,,99885718
2017,95374276,20,192,,99885776
2017,95374297,7,200,,99885808
2017,95374364,38,40,,99885890
2017,95375927,3,1,,99887901
2017,95375958,7,1199,,99887938
2017,95375958,25,60,,99887941
2017,95376144,20,200,,99888166
2017,95376144,63,500,,99888171
2017,95404871,9,0,,99923527
2017,95404871,25,40,,99923506
2017,95404871,6,140,,99923503
2017,95404903,10,,,99923563
2017,95405035,10,,,99923730
2017,95405035,11,2,,99923729
2017,95405172,3,3500,,99923914
2017,95405393,3,250,,99924214
2017,95405438,3,1500,,99924249
2017,95405478,21,996,,99924331
2017,95405783,10,,,99924712
2017,95405807,28,300,06-MAR-17,99924735
2017,95405806,28,800,,99924734
2017,95405817,60,25005,,99924745
2017,95405817,63,1,,99924746
2017,95405877,20,246,,99924814
2017,95405885,37,1,,99924829
2017,95406056,11,1,,99925062
2017,95406170,10,,,99925236
2017,95406170,11,1,,99925233
2017,95406189,26,1,,99925266
2017,95406193,20,400,,99925268
2017,95406307,3,300,,99925410
2017,95406480,9,0,,99925637
2017,95406480,20,150,,99925634
2017,95406480,22,0,,99925639
2017,95406760,6,1,,99925992
2017,95406839,7,1200,,99926091
2017,95407253,63,300,,99926594
2017,95407340,67,1,,99926702
2017,95407410,36,50,,99926778
2017,95407410,37,3200,,99926776
2017,95407411,37,1,16-MAR-17,99926779
2017,96270878,3,50,04-JUL-17,101041824
2017,96270876,27,50,,101041820
2017,96270876,36,300,,101041816
2017,96270876,3,2000,,101041804
2017,96271161,24,950,,101042184
2017,96271164,24,500,19-MAY-17,101042187
2017,96272037,8,20,,101043282
2017,96272059,63,64,08-MAY-17,101043313
2017,96272037,6,12,,101043287
2017,96272059,6,12,08-MAY-17,101043315
2017,96272037,63,64,,101043284
2017,96272059,8,20,08-MAY-17,101043292
2017,95763594,37,5000,,100389951
2017,95763609,20,4887,,100389968
2017,95764008,37,1251,19-MAR-17,100390441
2017,95764005,37,5001,,100390434
2017,95764005,63,0,,100390436
2017,95764680,63,10,,100391285
2017,95764688,63,10,14-MAR-17,100391291
2017,95764759,63,60,,100391388
2017,95764929,7,849,,100391588
2017,95764929,63,30,,100391596
2017,95765104,10,,,100391798
2017,95765183,3,1,,100391903
2017,95765424,13,550,,100392245
2017,95767508,63,0,,100394966
2017,95768210,63,600,,100395826
2017,95768349,20,325,,100395979
2017,95768349,26,1600,,100395975
2017,95768349,63,2000,,100395977
2017,95768349,7,2700,,100395974
2017,95768797,10,,,100396544
2017,95768918,3,1,,100396690
2017,95768920,3,1,28-MAR-17,100396692
2017,95768921,10,,,100396694
2017,95769022,63,22,,100396817
2017,95769025,63,22,28-MAR-17,100396825
2017,95769391,26,1430,,100397263
2017,95769391,6,330,,100397269
2017,95769572,20,880,,100397494
2017,95769572,63,500,,100397496
2017,95769647,36,10000,,100397577
2017,95769647,38,4500,,100397578
2017,95769701,36,5000,,100397644
2017,95769723,8,8,,100397679
2017,95769918,19,1,,100397908
2017,95770102,20,300,,100398130
2017,95770354,25,10,,100398449
2017,95770354,22,0,,100398452
2017,95770354,61,400,,100398448
2017,95770354,9,0,,100398451
2017,95770473,47,0,,100398596
2017,95770473,7,1,,100398591
2017,95770905,3,2500,,100399128
2017,95770942,10,,,100399173
2017,95771061,9,0,,100399296
2017,95771118,10,,,100399365
2017,95771118,11,1,,100399364
2017,95771198,63,25,,100399464
2017,95771198,61,650,,100399460
2017,95771198,6,55,,100399463
2017,95771811,59,95,,100400190
2017,95771886,22,0,,100400280
2017,95771886,63,3,,100400277
2017,95771890,20,140,,100400284
2017,95771890,9,0,,100400286
2017,95771890,51,0,,100400287
2017,95771890,25,10,,100400285
2017,95772020,47,0,,100400429
2017,95772048,3,1,,100400471
2017,95772048,20,100,,100400443
2017,95772048,61,70,,100400458
2017,95772499,63,399,,100401026
2017,95772502,63,399,02-APR-17,100401033
2017,95772629,3,1,03-APR-17,100401200
2017,95772624,3,20000,,100401193
2017,95773811,63,183,,100402670
2017,95773897,17,1000,,100402786
2017,95773897,13,300,,100402789
2017,95773897,26,500,,100402788
2017,95773897,7,600,,100402781
2017,95773999,9,0,,100402925
2017,95773999,51,0,,100402927
2017,95773999,20,400,,100402921
2017,95773999,25,125,,100402923
2017,95773999,61,700,,100402922
2017,95774005,3,2,,100402933
2017,95774347,3,1,,100403340
2017,95774380,10,,,100403393
2017,95774535,4,1,,100403599
2017,95774667,29,110,,100403769
2017,95774667,63,500,,100403765
2017,95774693,63,500,,100403793
2017,95774725,63,5,,100403834
2017,95774725,61,100,,100403833
2017,95774913,7,1,,100404075
2017,95774913,51,0,,100404077
2017,95774913,9,0,,100404076
2017,95775410,63,365,08-APR-17,100404652
2017,95775407,63,365,,100404648
2017,95775442,23,57,,100404684
2017,95776112,13,595,,100405511
2017,95776112,20,200,,100405512
2017,95776112,63,2,,100405514
2017,95776112,25,50,,100405513
2017,95776140,63,1,,100405544
2017,95776193,8,400,,100405605
2017,95776193,63,2,,100405606
2017,95776235,38,1,,100405653
2017,95776424,63,123,,100405884
2017,95776425,63,123,10-APR-17,100405895
2017,95777193,19,1,,100406829
2017,95777198,19,1,12-APR-17,100406832
2017,95777578,62,22,12-APR-17,100407343
2017,95777578,63,17,12-APR-17,100407345
2017,95777570,62,22,,100407328
2017,95777578,6,87,12-APR-17,100407341
2017,95777570,63,17,,100407334
2017,95998107,38,1,,100686679
2017,95998173,63,1600,,100686755
2017,95998440,13,559,,100687119
2017,95998463,62,200,,100687147
2017,95998571,36,500,,100687287
2017,95998591,26,2000,,100687311
2017,94830796,22,0,,99189330
2017,94830820,3,1200,,99189364
2017,94830852,9,0,,99189407
2017,94830840,3,300,,99189385
2017,94830852,21,5,,99189397
2017,94830852,25,1305,,99189392
2017,94830852,63,1,,99189402
2017,94830852,17,30,,99189394
2017,94830852,10,50,,99189393
2017,94830852,51,0,,99189408
2017,94830852,27,5,,99189401
2017,94831135,36,150,,99189771
2017,94831491,10,,,99190241
2017,94831491,11,10,,99190240
2017,94831587,50,12,,99190360
2017,94831728,11,20,,99190541
2017,94831734,10,,,99190542
2017,94832494,13,350,10-MAR-17,99191443
2017,94832497,11,25,,99191448
2017,94832497,10,,,99191449
2017,94833032,25,15,,99192150
2017,94833178,10,,,99192335
2017,94833256,2,20,,99192426
2017,94833276,10,,,99192446
2017,94833689,63,200,,99192959
2017,94833698,63,1,,99192973
2017,94833737,35,3650,,99193025
2017,94833770,11,1,,99193065
2017,94833808,19,200,,99193105
2017,94833820,3,200,,99193123
2017,94833912,20,200,,99193253
2017,94834091,3,1,,99193466
2017,94834084,3,1,15-FEB-17,99193462
2017,94834153,26,400,,99193535
2017,94834300,38,1,,99193698
2017,95772485,63,0,,100401012
2017,95772485,8,1,,100401004
2017,95772485,27,100,,100401000
2017,95772485,6,150,,100400997
2017,95772612,63,1,,100401178
2017,95772876,38,1,,100401502
2017,95773299,6,5,03-APR-17,100402036
2017,95773295,6,5,,100402032
2017,95773342,13,500,,100402088
2017,95773464,48,1,,100402233
2017,95773464,63,100,,100402218
2017,95773464,17,1066,,100402207
2017,95773464,6,250,,100402212
2017,95773464,66,225,,100402231
2017,95773464,26,800,,100402211
2017,95773867,61,1,,100402740
2017,95773867,25,1,,100402739
2017,95773867,20,2,,100402738
2017,95773867,51,0,,100402741
2017,95773982,20,1,,100402897
2017,95774255,3,2000,,100403227
2017,95774299,63,0,,100403276
2017,95774303,67,1,,100403284
2017,95774544,63,6,,100403610
2017,95774628,9,0,,100403712
2017,95774628,51,0,,100403717
2017,95774628,63,475,,100403708
2017,95774628,22,0,,100403714
2017,95774628,25,50,,100403697
2017,95774628,20,23,,100403709
2017,95774776,38,700,,100403900
2017,95774803,20,600,,100403932
2017,95774818,63,0,,100403958
