"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2017,6,120651387
2017,8,120651387
2017,9,120651705
2017,5,120652394
2017,6,120652394
2017,5,120652390
2017,6,120652390
2017,9,120652895
2017,6,120652927
2017,9,120652950
2017,9,120653147
2017,6,120653167
2017,9,120653177
2017,9,120653427
2017,6,120653702
2017,6,120653909
2017,6,120653919
2017,2,120653950
2017,9,120654160
2017,6,120654496
2017,9,120654570
2017,9,120654599
2017,6,120654879
2017,9,120655005
2017,6,120655121
2017,6,120655124
2017,6,120656628
2017,2,120656628
2017,6,120656671
2017,6,120656692
2017,8,120656757
2017,5,120656859
2017,6,120656859
2017,8,120656859
2017,6,120656903
2017,8,120656903
2017,7,120656903
2017,9,120657430
2017,9,120657497
2017,9,120657717
2017,6,120658757
2017,6,120658760
2017,6,120659275
2017,3,120659825
2017,2,120659825
2017,9,120660230
2017,6,120660649
2017,9,120660851
2017,9,120661772
2017,6,120662291
2017,6,120662317
2017,6,120662502
2017,9,120663167
2017,6,120663199
2017,9,120663995
2017,9,120664164
2017,6,120664420
2017,8,120664554
2017,9,120664937
2017,6,120665213
2017,6,120665212
2017,6,120665741
2017,6,120665745
2017,6,120666047
2017,6,120666126
2017,9,120667226
2017,8,120667233
2017,8,120667229
2017,1,120667229
2017,6,120667298
2017,6,120667300
2017,6,120667511
2017,8,120667511
2017,9,120667630
2017,5,120668049
2017,3,120668134
2017,6,120713085
2017,9,120714213
2017,9,120715524
2017,9,120715514
2017,9,120715944
2017,9,120716337
2017,2,120718911
2017,1,120719763
2017,1,120719954
2017,8,120725742
2017,6,120725767
2017,6,120725908
2017,3,120726363
2017,6,120726748
2017,8,120726795
2017,8,120726799
2017,6,120727161
2017,6,120727367
2017,1,120727394
2017,9,120728175
2017,3,120728535
2017,9,120728606
2017,3,120728814
2017,3,120728952
2017,3,120728978
2017,9,120729247
2017,6,120729293
2017,9,120729593
2017,9,120729660
2017,6,120729877
2017,5,120731545
2017,6,120731545
2017,6,120731757
2017,1,120732046
2017,9,120733413
2017,6,120733458
2017,9,120734116
2017,9,120734110
2017,6,120614920
2017,6,120616967
2017,6,120617198
2017,6,120617197
2017,6,120617621
2017,6,120619727
2017,6,120619730
2017,6,120622913
2017,2,120623750
2017,9,120624056
2017,9,120624150
2017,9,120624167
2017,6,120624163
2017,9,120624458
2017,9,120624647
2017,9,120624724
2017,9,120625063
2017,6,120625385
2017,6,120625714
2017,6,120625716
2017,8,120625818
2017,6,120625893
2017,6,120625898
2017,6,120626248
2017,6,120626251
2017,6,120626321
2017,6,120626322
2017,6,120626382
2017,1,120626437
2017,6,120626425
2017,1,120626425
2017,8,120626425
2017,1,120626419
2017,6,120626419
2017,8,120626419
2017,6,120626571
2017,6,120626574
2017,6,120627129
2017,6,120627111
2017,6,120627239
2017,6,120627242
2017,9,120627291
2017,9,120627434
2017,6,120627511
2017,6,120627512
2017,6,120627556
2017,6,120627553
2017,6,120627798
2017,6,120627912
2017,6,120627907
2017,6,120628012
2017,2,120629496
2017,6,120629626
2017,3,120629626
2017,6,120629800
2017,6,120629805
2017,6,120629797
2017,6,120630191
2017,6,120630189
2017,6,120631591
2017,6,120631593
2017,6,120631762
2017,8,120631762
2017,6,120631901
2017,8,120631901
2017,6,120631896
2017,8,120631896
2017,9,120632213
2017,6,119640843
2017,6,119641285
2017,9,119643734
2017,6,119644225
2017,9,119644299
2017,3,119645652
2017,9,119645789
2017,8,119645846
2017,6,119646118
2017,6,119646113
2017,6,119646206
2017,6,119646204
2017,8,119646251
2017,6,119646681
2017,8,119646681
2017,9,119646999
2017,6,119647722
2017,6,119647749
2017,6,119647750
2017,9,119647801
2017,9,119647815
2017,7,119647870
2017,6,119648304
2017,8,119648523
2017,6,119648635
2017,6,119648789
2017,9,119650639
2017,6,119650828
2017,9,119650903
2017,6,119651577
2017,6,119651802
2017,6,119651805
2017,9,119651971
2017,6,119651996
2017,9,119652100
2017,9,119652142
2017,9,119652175
2017,9,119652302
2017,9,119652414
2017,1,119652605
2017,8,119652605
2017,3,119652605
2017,1,119652606
2017,8,119652606
2017,3,119652606
2017,9,119652655
2017,6,119652668
2017,6,119652675
2017,6,119652793
2017,6,119652819
2017,6,119652821
2017,9,119652999
2017,6,119653084
2017,6,119653472
2017,6,119653489
2017,6,119653487
2017,6,119653511
2017,6,119653533
2017,6,119640644
2017,6,119641117
2017,6,119641125
2017,6,119641587
2017,6,119642384
2017,6,119643414
2017,6,119644020
2017,6,119644423
2017,6,119644429
2017,6,119644528
2017,6,119644519
2017,6,119644668
2017,6,119644669
2017,6,119646321
2017,6,119646314
2017,6,119646598
2017,6,119646600
2017,3,119646693
2017,6,119646693
2017,8,119646693
2017,8,119646697
2017,6,119646697
2017,6,119647661
2017,9,119647886
2017,9,119647970
2017,6,119648285
2017,6,119648414
2017,6,119648412
2017,8,119648480
2017,8,119648624
2017,6,119648641
2017,6,119648782
2017,6,119648806
2017,6,119648804
2017,6,119648868
2017,6,119649570
2017,8,119649563
2017,6,119649696
2017,8,119649696
2017,6,119649740
2017,6,119649856
2017,6,119649989
2017,6,119650120
2017,6,119650121
2017,6,119651045
2017,9,119651169
2017,9,119652082
2017,9,119652287
2017,6,119652348
2017,6,119652345
2017,9,119652643
2017,6,119653706
2017,6,119653704
2017,6,119653743
2017,6,119654110
2017,6,119654105
2017,6,119654147
2017,6,119654153
2017,3,119654146
2017,6,119654204
2017,6,119654205
2017,6,119654301
2017,6,119654308
2017,6,119655241
2017,8,119656098
2017,8,119657206
2017,6,119657206
2017,8,119657207
2017,6,119657207
2017,8,119657441
2017,6,119657441
2017,9,119658096
2017,6,119658097
2017,9,119658546
2017,9,119658709
2017,9,119658842
2017,6,119659031
2017,9,119659069
2017,9,119659326
2017,6,119659394
2017,5,119659486
2017,9,119660314
2017,6,119660466
2017,9,119660570
2017,9,119660574
2017,6,119660590
2017,6,119660594
2017,9,119660648
2017,9,119662296
2017,9,119663522
2017,9,119663541
2017,9,119663899
2017,9,119664972
2017,9,119665236
2017,6,119665485
2017,9,119665480
2017,9,119665861
2017,6,119647739
2017,6,119647895
2017,9,119648152
2017,6,119648490
2017,6,119648838
2017,6,119649877
2017,8,119649884
2017,9,119649992
2017,9,119650319
2017,6,119650416
2017,9,119650508
2017,6,119650989
2017,6,119651147
2017,6,119651276
2017,6,119651740
2017,8,119651910
2017,9,119651922
2017,9,119651987
2017,9,119652005
2017,9,119652013
2017,9,119652045
2017,9,119652136
2017,9,119652237
2017,8,119652501
2017,8,119652500
2017,6,119652554
2017,8,119652807
2017,8,119653171
2017,9,119653397
2017,6,119653593
2017,6,119653772
2017,6,119653805
2017,6,119653810
2017,6,119654211
2017,6,119654208
2017,6,119654777
2017,8,119654777
2017,6,119654776
2017,8,119654776
2017,6,119655416
2017,6,119655598
2017,6,119655605
2017,6,119655602
2017,9,119656988
2017,6,119657520
2017,6,119657964
2017,9,119658050
2017,9,119658092
2017,6,119658158
2017,3,119658158
2017,8,119658158
2017,9,119658325
2017,9,119659390
2017,9,119659683
2017,9,119659714
2017,6,119659826
2017,6,119659830
2017,9,119659851
2017,9,119659889
2017,5,119659978
2017,9,119660391
2017,6,119660418
2017,9,119660536
2017,6,119661752
2017,9,119661893
2017,9,119662308
2017,9,119662602
2017,9,119663637
2017,6,119663748
2017,6,119663796
2017,6,119663795
2017,9,119664075
2017,9,119664094
2017,9,119664417
2017,9,119665246
2017,9,119665588
2017,9,119665883
2017,6,119641723
2017,6,119642987
2017,6,119643735
2017,6,119643743
2017,9,119643978
2017,6,119644237
2017,9,119644755
2017,9,119644851
2017,9,119644910
2017,8,119645637
2017,3,119645834
2017,6,119645834
2017,9,119647957
2017,9,119648168
2017,6,119649677
2017,6,119649679
2017,6,119649681
2017,6,119649751
2017,8,119649749
2017,6,119649916
2017,6,119649915
2017,6,119650060
2017,9,119650347
2017,5,110547417
2017,6,110547417
2017,8,110547417
2017,9,110548299
2017,6,110548355
2017,6,110548486
2017,6,110548549
2017,6,110549183
2017,8,110549183
2017,6,110552575
2017,6,110552698
2017,6,110552796
2017,6,110552794
2017,6,110552881
2017,6,110553183
2017,6,110553186
2017,6,110553379
2017,6,110553458
2017,9,110558381
2017,6,110558457
2017,6,110558589
2017,6,110558590
2017,9,110559687
2017,9,110560033
2017,6,110560075
2017,6,110560090
2017,9,110560296
2017,9,110560420
2017,9,110560449
2017,9,110567466
2017,1,110568360
2017,6,110573538
2017,6,110573536
2017,6,110573928
2017,7,110573928
2017,8,110573928
2017,6,110573929
2017,7,110573929
2017,8,110573929
2017,5,110575244
2017,6,110575564
2017,6,110576678
2017,6,110576679
2017,6,110576773
2017,6,110577083
2017,9,110577742
2017,6,110577914
2017,6,110577969
2017,6,110577973
2017,6,110579934
2017,6,110579936
2017,8,110580772
2017,9,110589235
2017,6,110589634
2017,9,110589792
2017,9,110590237
2017,9,110590641
2017,9,110591483
2017,8,110591895
2017,9,110592217
2017,6,110592484
2017,1,110592836
2017,3,110595699
2017,9,110595828
2017,9,110596108
2017,8,110596324
2017,6,110596326
2017,6,110596322
2017,9,110596562
2017,3,110596609
2017,9,110596782
2017,6,110599638
2017,6,110599639
2017,6,110605446
2017,6,110605444
2017,6,111847029
2017,6,111847034
2017,6,111847192
2017,6,111847187
2017,9,117825462
2017,6,117825760
2017,1,117826523
2017,6,117826996
2017,6,117827123
2017,6,117829013
2017,6,117829883
2017,6,117829957
2017,6,117829953
2017,6,117830451
2017,6,117830518
2017,6,117830521
2017,9,117830977
2017,9,117832031
2017,6,117832055
2017,6,117832195
2017,9,117833131
2017,9,117833175
2017,6,117833470
2017,9,117833665
2017,6,117833759
2017,6,117833756
2017,6,117833813
2017,6,117833817
2017,9,117833974
2017,6,117834087
2017,6,117834148
2017,6,117834154
2017,6,117834181
2017,6,117834186
2017,9,117834429
2017,9,117834514
2017,6,117834691
2017,6,117834689
2017,6,117834852
2017,6,117834937
2017,6,117835072
2017,6,117835110
2017,6,117835221
2017,6,117835251
2017,6,117835431
2017,9,117835464
2017,9,117835522
2017,9,117835713
2017,9,117835743
2017,6,117835827
2017,6,117835824
2017,6,117836737
2017,6,117836733
2017,6,117836744
2017,8,117836744
2017,6,117836747
2017,8,117836747
2017,6,117836938
2017,8,117836942
2017,6,117836942
2017,6,117837070
2017,6,117837067
2017,6,117837332
2017,6,117837333
2017,6,117837432
2017,9,110512483
2017,9,110516039
2017,6,110534071
2017,6,110543966
2017,6,110551183
2017,2,110552725
2017,6,110552842
2017,6,110552841
2017,1,110553211
2017,6,110553452
2017,6,110553612
2017,6,110557878
2017,3,110557893
2017,6,110557894
2017,6,110558455
2017,6,110558586
2017,7,110558586
2017,9,110559695
2017,9,110560164
2017,6,110560306
2017,9,110560346
2017,6,110562541
2017,3,110562815
2017,6,110562877
2017,8,110563200
2017,6,110563200
2017,8,111363036
2017,2,111363122
2017,6,111363280
2017,6,111363683
2017,2,111364504
2017,6,111364632
2017,6,111364630
2017,2,111364966
2017,6,111365326
2017,6,111366304
2017,6,111366301
2017,5,111366376
2017,6,111366376
2017,9,111366491
2017,9,111367126
2017,9,111367230
2017,5,111367298
2017,6,111367298
2017,8,111367298
2017,9,111367346
2017,6,111367458
2017,9,111368692
2017,6,111368908
2017,6,111369155
2017,6,111369148
2017,9,111369340
2017,9,111369470
2017,6,111369656
2017,2,111371915
2017,6,111372688
2017,6,111372689
2017,6,111373138
2017,9,111373880
2017,9,111374021
2017,8,111374840
2017,6,111378058
2017,3,111378313
2017,6,111378585
2017,6,111378918
2017,8,111378918
2017,7,111378918
2017,6,111379943
2017,1,111380632
2017,6,111380747
2017,6,111380757
2017,6,111380742
2017,6,111380765
2017,6,111380941
2017,6,111380948
2017,3,111382423
2017,3,111382943
2017,3,111383772
2017,6,111384354
2017,6,111384360
2017,6,111385600
2017,6,111385598
2017,6,110792478
2017,6,110792476
2017,6,110793030
2017,6,110793028
2017,6,110793055
2017,3,110793052
2017,6,110793390
2017,6,110793387
2017,1,110793398
2017,6,110793593
2017,6,110793592
2017,6,110795549
2017,9,110795674
2017,8,110795783
2017,8,110795785
2017,9,110796321
2017,6,110797684
2017,7,110797684
2017,6,110798408
2017,6,110798410
2017,2,110798512
2017,6,110799517
2017,9,110800360
2017,6,110800407
2017,6,110800409
2017,9,110801056
2017,9,110801871
2017,1,110802739
2017,6,110804808
2017,6,110804899
2017,6,110804902
2017,6,110805265
2017,9,110806116
2017,6,110806282
2017,9,110809685
2017,9,110809950
2017,9,110810261
2017,9,110810410
2017,9,110810729
2017,6,110813365
2017,8,110814533
2017,9,110815502
2017,9,110816897
2017,6,110818016
2017,6,110818012
2017,9,110818020
2017,9,110818316
2017,9,110818535
2017,9,110818689
2017,3,110819868
2017,3,110819877
2017,6,110819877
2017,6,110819875
2017,3,110819875
2017,6,110820308
2017,6,110820999
2017,6,110820995
2017,6,110821113
2017,6,110821370
2017,6,110821368
2017,6,110823256
2017,6,110823250
2017,6,110824922
2017,6,110825217
2017,6,110825213
2017,6,110826664
2017,6,110826667
2017,9,110826729
2017,9,110826881
2017,8,110826902
2017,6,110826931
2017,6,110827115
2017,6,110827117
2017,9,113751546
2017,9,113751624
2017,9,113751670
2017,9,113751899
2017,1,113752322
2017,9,113752331
2017,6,113752381
2017,6,113752385
2017,9,113752470
2017,3,113752597
2017,3,113752601
2017,9,113752735
2017,9,113753065
2017,9,110840999
2017,6,110841046
2017,9,110841638
2017,9,110841740
2017,5,110841759
2017,3,110842082
2017,9,110842399
2017,8,110842427
2017,3,110842443
2017,6,110843130
2017,6,110843436
2017,6,110843434
2017,6,110843563
2017,6,110843658
2017,6,110843662
2017,6,110843743
2017,5,110843743
2017,8,110844462
2017,6,110845114
2017,6,110845284
2017,6,110846067
2017,6,110846064
2017,6,110846113
2017,6,110846288
2017,6,110846279
2017,6,110843916
2017,6,110843966
2017,2,110844454
2017,9,110844920
2017,6,110845504
2017,6,110845845
2017,6,110846118
2017,6,110846122
2017,6,110846170
2017,6,110846211
2017,9,111363002
2017,6,111364738
2017,6,111364733
2017,6,111365100
2017,9,111365138
2017,6,111365164
2017,3,111365629
2017,9,111366217
2017,9,111366253
2017,2,111366316
2017,3,111366661
2017,6,111366706
2017,8,111366706
2017,6,111366705
2017,6,111368704
2017,6,111368983
2017,6,111368984
2017,6,111369119
2017,6,111369125
2017,3,111369403
2017,9,111369718
2017,9,111369871
2017,6,111370264
2017,9,111370904
2017,6,111371398
2017,6,111371684
2017,8,111371900
2017,6,111372232
2017,6,111372237
2017,6,111372905
2017,6,111372909
2017,9,111373012
2017,9,111373056
2017,9,111373215
2017,9,111373617
2017,6,111373637
2017,9,111373740
2017,9,111374056
2017,9,111374094
2017,9,111374256
2017,8,111374837
2017,9,111375561
2017,6,111376131
2017,6,111376150
2017,8,111377033
2017,6,111377276
2017,6,111377281
2017,6,111377492
2017,6,111377506
2017,6,111377508
2017,6,111377750
2017,6,111377753
2017,6,111378029
2017,6,111378090
2017,6,111378086
2017,9,111378985
2017,8,111379343
2017,6,111379874
2017,6,111379868
2017,6,111379865
2017,6,111380731
2017,6,111381084
2017,6,111381195
2017,9,111382490
2017,3,111383089
2017,6,111385442
2017,6,111385440
2017,6,111363312
2017,6,111364015
2017,6,111364016
2017,6,111364926
2017,6,111364935
2017,9,111365370
2017,5,111366269
2017,6,111366423
2017,6,111366427
2017,9,111366562
2017,6,111366972
2017,6,111366975
2017,8,111368907
2017,6,111369058
2017,6,111369055
2017,6,111369106
2017,6,111369110
2017,6,111369733
2017,8,111369733
2017,9,111370757
2017,9,111370815
2017,6,111371589
2017,8,111371683
2017,6,111372204
2017,6,111372198
2017,6,111372299
2017,6,111372726
2017,1,111372794
2017,9,111373043
2017,9,111373099
2017,9,111373165
2017,9,111373282
2017,9,111373448
2017,9,111373542
2017,9,111373646
2017,9,111374090
2017,8,111374839
2017,8,111374846
2017,3,111374846
2017,3,111374836
2017,6,111377178
2017,6,111377176
2017,6,111366658
2017,6,111366699
2017,6,111366696
2017,6,111367201
2017,6,111367608
2017,5,111367608
2017,6,111367605
2017,5,111367605
2017,8,111367686
2017,5,111367706
2017,5,111367713
2017,9,111368741
2017,9,111368957
2017,9,111369308
2017,9,111369472
2017,9,111369860
2017,9,111370886
2017,6,111371590
2017,6,111371591
2017,6,111371797
2017,6,111371799
2017,6,111372389
2017,2,111372500
2017,9,111373088
2017,9,111373281
2017,9,111373290
2017,9,111373496
2017,9,111373613
2017,9,111373751
2017,9,111373829
2017,9,111374011
2017,9,111374266
2017,9,111374937
2017,6,111375613
2017,3,111375612
2017,6,111377022
2017,6,111377030
2017,6,111377359
2017,6,111377368
2017,6,111377362
2017,6,111378970
2017,6,111378957
2017,6,111378961
2017,6,111379787
2017,6,111381480
2017,3,111382426
2017,9,111383370
2017,9,111384242
2017,1,111384356
2017,9,111384473
2017,9,111384493
2017,5,111384561
2017,6,111385713
2017,6,111373231
2017,6,111373298
2017,9,111373615
2017,9,111373950
2017,9,111374051
2017,6,111378091
2017,6,111378292
2017,6,111379014
2017,6,111379018
2017,6,111379557
2017,6,111379585
2017,9,111381811
2017,6,111381887
2017,9,111382762
2017,9,111383741
2017,6,111384595
2017,6,111384588
2017,6,111386067
2017,6,117696846
2017,6,117697213
2017,6,117697220
2017,6,117697347
2017,6,117697349
2017,6,117697770
2017,8,117697770
2017,6,117697783
2017,8,117697783
2017,6,117698092
2017,6,117698121
2017,7,117698121
2017,6,117698164
2017,6,117698165
2017,8,117698169
2017,6,117698175
2017,8,117698175
2017,8,117698213
2017,3,110792250
2017,6,110792678
2017,6,110792683
2017,6,110792913
2017,6,110792916
2017,6,110793486
2017,6,110793553
2017,6,110796573
2017,6,110796575
2017,9,110796816
2017,6,110797067
2017,9,110797099
2017,6,110798042
2017,6,110798136
2017,6,110798154
2017,6,110798151
2017,2,110798587
2017,6,110799702
2017,9,110800241
2017,6,110800692
2017,4,110800822
2017,8,110801060
2017,6,110804869
2017,6,110805515
2017,6,110805519
2017,6,110806256
2017,6,110808540
2017,9,110809922
2017,9,110809938
2017,3,110810205
2017,6,110810274
2017,3,110810341
2017,9,110810578
2017,9,110810850
2017,6,110813211
2017,8,110814007
2017,9,110815287
2017,6,110815806
2017,6,110816947
2017,6,110816952
2017,8,110817036
2017,9,110817776
2017,9,110817859
2017,9,110818136
2017,6,110818189
2017,9,110818191
2017,9,110818242
2017,9,110818305
2017,6,110818370
2017,9,110818523
2017,9,110818756
2017,6,110819070
2017,6,110819869
2017,9,110820204
2017,6,110823643
2017,6,110823768
2017,7,110823768
2017,8,110823768
2017,6,110823764
2017,7,110823764
2017,8,110823764
2017,6,110823993
