"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2017,7512355,626,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0340000_NIBRS",24258214,0
2017,7528594,626,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0340000_NIBRS",22306502,0
2017,7552020,626,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0340000_NIBRS",24267712,0
2017,7594235,626,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0340000_NIBRS",6873982,0
2017,7609489,626,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0340000_NIBRS",21550661,0
2017,7667408,626,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0340000_NIBRS",21550716,0
2017,7848735,626,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0340000_NIBRS",20489200,0
2017,7848736,626,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0340000_NIBRS",24267715,0
2017,7880244,626,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0340000_NIBRS",24262577,0
2017,7924518,626,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0340000_NIBRS",21550797,0
2017,8007761,626,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0340000_NIBRS",24267727,0
2017,8007763,626,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0340000_NIBRS",24262589,0
2017,7512371,647,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0390000_NIBRS",24259024,0
2017,7528623,647,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0390000_NIBRS",27619374,0
2017,7630978,647,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0390000_NIBRS",22309280,0
2017,7848855,647,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0390000_NIBRS",15919955,0
2017,7848858,647,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0390000_NIBRS",20501304,0
2017,7848859,647,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0390000_NIBRS",15920087,0
2017,8007867,647,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0390000_NIBRS",22309293,0
2017,8007868,647,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0390000_NIBRS",20501372,0
2017,8007869,647,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0390000_NIBRS",20501392,0
2017,8007870,647,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0390000_NIBRS",20501410,0
2017,8007871,647,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0390000_NIBRS",20501427,0
2017,8007872,647,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0390000_NIBRS",22309302,0
2017,7512412,714,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0570100_NIBRS",24443424,0
2017,7528694,714,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0570100_NIBRS",24434477,0
2017,7552566,714,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0570100_NIBRS",21561570,0
2017,7594451,714,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0570100_NIBRS",24434485,0
2017,7610600,714,5,2017,"I",01-MAY-05,"Y","F","C","2017_05_AR0570100_NIBRS",24438380,0
2017,7667493,714,6,2017,"I",01-JUN-06,"Y","F","C","2017_06_AR0570100_NIBRS",24443500,0
2017,7849153,714,7,2017,"I",01-JUL-07,"Y","F","C","2017_07_AR0570100_NIBRS",24438415,0
2017,7849155,714,8,2017,"I",01-AUG-08,"Y","F","C","2017_08_AR0570100_NIBRS",24443537,0
2017,7880317,714,9,2017,"I",01-SEP-09,"Y","F","C","2017_09_AR0570100_NIBRS",24443546,0
2017,7924640,714,10,2017,"I",01-OCT-10,"Y","F","C","2017_10_AR0570100_NIBRS",21561681,0
2017,7956122,714,11,2017,"I",01-NOV-11,"Y","F","C","2017_11_AR0570100_NIBRS",24438447,0
2017,8008094,714,12,2017,"I",01-DEC-12,"Y","F","C","2017_12_AR0570100_NIBRS",22320706,0
2017,7510329,521,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0041300_NIBRS",22264003,0
2017,7527303,521,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0041300_NIBRS",24251906,0
2017,7509310,516,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0040600_NIBRS",6299436,0
2017,7527294,516,2,2017,"I",01-FEB-02,"Y","F","C","2017_02_AR0040600_NIBRS",15846195,0
2017,7551936,516,3,2017,"I",01-MAR-03,"Y","F","C","2017_03_AR0040600_NIBRS",6299518,0
2017,7592160,516,4,2017,"I",01-APR-04,"Y","F","C","2017_04_AR0040600_NIBRS",8716299,0
2017,7510389,572,1,2017,"I",01-JAN-01,"Y","F","C","2017_01_AR0170200_NIBRS",22277208,0
