"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2017,21,110801543
2017,21,110801879
2017,21,110801877
2017,21,110802123
2017,21,110802218
2017,21,110802248
2017,21,110802265
2017,21,110802333
2017,21,110802276
2017,21,110802426
2017,21,110802475
2017,21,110802747
2017,21,110802745
2017,21,110802823
2017,21,110803219
2017,21,110803308
2017,21,110803356
2017,21,110803442
2017,21,110804552
2017,21,110804672
2017,21,110804781
2017,21,110804890
2017,21,110804898
2017,21,110804963
2017,21,110805088
2017,21,110805104
2017,21,110805192
2017,21,110805435
2017,21,110805439
2017,21,110805488
2017,21,110805500
2017,21,110805580
2017,21,110805612
2017,21,110805611
2017,21,110805644
2017,21,110805671
2017,21,110805676
2017,21,110805665
2017,21,110805702
2017,21,110805720
2017,21,110805734
2017,21,110805744
2017,21,110805758
2017,21,110805794
2017,21,111364379
2017,21,111364386
2017,21,111364375
2017,21,111364439
2017,21,111365351
2017,21,111365413
2017,21,111365768
2017,21,111366051
2017,21,111366206
2017,21,111366238
2017,21,111366354
2017,21,111366352
2017,21,111366584
2017,21,111366583
2017,21,111366641
2017,21,111366673
2017,21,111366675
2017,21,111366757
2017,21,111367117
2017,21,111367292
2017,21,111367360
2017,21,111367514
2017,21,111367604
2017,21,112264296
2017,21,112264375
2017,21,112264773
2017,21,112264854
2017,21,112264931
2017,21,112264929
2017,21,112265030
2017,21,112265057
2017,21,112265094
2017,21,112265425
2017,21,112265500
2017,21,112265515
2017,21,111366208
2017,21,111366303
2017,21,111366407
2017,21,111366536
2017,21,111366656
2017,21,111366821
2017,21,111366887
2017,21,111366885
2017,21,111366928
2017,21,111366974
2017,21,111367068
2017,21,111367098
2017,21,111367182
2017,21,111367281
2017,21,111367444
2017,21,111367453
2017,21,111367442
2017,21,111367479
2017,21,111367679
2017,21,111367828
2017,21,111368006
2017,21,111368120
2017,21,111368192
2017,21,111368229
2017,21,111368283
2017,21,111368310
2017,21,111368353
2017,21,111368439
2017,21,111368658
2017,21,111368714
2017,21,111368799
2017,21,111368802
2017,21,111368821
2017,21,111368950
2017,21,111368997
2017,21,111369052
2017,21,111369105
2017,21,111369102
2017,21,111369452
2017,21,111369570
2017,21,111369740
2017,21,111370334
2017,21,111370464
2017,21,111370544
2017,21,111370722
2017,21,111370763
2017,21,111370827
2017,21,111371394
2017,21,111371488
2017,21,111371542
2017,21,111371543
2017,21,111371724
2017,21,111371812
2017,21,111371955
2017,21,111371970
2017,21,111372037
2017,21,111372276
2017,21,111372346
2017,21,111372401
2017,21,111372520
2017,21,111372512
2017,21,111372636
2017,21,111372758
2017,21,111372890
2017,21,111372976
2017,21,111373042
2017,21,111373096
2017,21,111373108
2017,21,111373377
2017,21,111373435
2017,21,111373571
2017,21,111373703
2017,21,111373737
2017,21,111373908
2017,21,111373955
2017,21,111374099
2017,21,111374377
2017,21,111374776
2017,21,111374927
2017,21,111374930
2017,21,111374994
2017,21,111375097
2017,21,111375190
2017,21,111375298
2017,21,111375364
2017,21,111375642
2017,21,111375757
2017,21,111376593
2017,21,111376691
2017,21,111376746
2017,21,111377168
2017,21,111377173
2017,21,111377252
2017,21,111377285
2017,21,111377650
2017,21,111377689
2017,21,111377922
2017,21,111377913
2017,21,111378079
2017,21,111378284
2017,21,111378352
2017,21,111378521
2017,21,111378550
2017,21,111378692
2017,21,111378966
2017,21,111379734
2017,21,111379939
2017,21,111380004
2017,21,111380099
2017,21,111380800
2017,21,111380829
2017,21,111380884
2017,21,111381481
2017,21,111381690
2017,21,111381692
2017,21,111381740
2017,21,110795777
2017,21,110796327
2017,21,110796428
2017,21,110796610
2017,21,110796832
2017,21,110796980
2017,21,110797226
2017,21,110797750
2017,21,110798104
2017,21,110798508
2017,21,110798589
2017,21,110798724
2017,21,110798953
2017,21,110799014
2017,21,110799145
2017,21,110799173
2017,21,110799525
2017,21,110799625
2017,21,110799752
2017,21,110799793
2017,21,110799921
2017,21,110800017
2017,21,110800013
2017,21,110800015
2017,21,110800103
2017,21,110800194
2017,21,110800193
2017,21,110800337
2017,21,110800380
2017,21,110800377
2017,21,110800463
2017,21,110800804
2017,21,110800916
2017,21,110801043
2017,21,110801321
2017,21,110801373
2017,21,110801372
2017,21,110801377
2017,21,110801432
2017,21,110801418
2017,21,110801434
2017,21,110801510
2017,21,110801697
2017,21,110801862
2017,21,110801881
2017,21,110801894
2017,21,110802250
2017,21,110802325
2017,21,110802733
2017,21,110803252
2017,21,110803349
2017,21,110803405
2017,21,110804532
2017,21,110804720
2017,21,110804804
2017,21,110804865
2017,21,110805222
2017,21,110805416
2017,21,110805697
2017,21,110805747
2017,21,110805781
2017,21,110805829
2017,21,110805939
2017,21,110806077
2017,21,110806257
2017,21,110806941
2017,21,110807063
2017,21,110807072
2017,21,110807067
2017,21,110807147
2017,21,110807150
2017,21,110807180
2017,21,110807325
2017,21,110807334
2017,21,110807419
2017,21,110807459
2017,21,110807478
2017,21,110807536
2017,21,110807581
2017,21,110807654
2017,21,110807658
2017,21,110807651
2017,21,110807694
2017,21,110807795
2017,21,110807798
2017,21,110808261
2017,21,110808424
2017,21,110808552
2017,21,110809448
2017,21,110809493
2017,21,110809534
2017,21,110809533
2017,21,110809584
2017,21,110809656
2017,21,110809854
2017,21,110809942
2017,21,110810164
2017,21,110810252
2017,21,110810232
2017,21,110810322
2017,21,110810396
2017,21,110810420
2017,21,110810417
2017,21,110810481
2017,21,110810570
2017,21,110810652
2017,21,110810754
2017,21,110810833
2017,21,110812380
2017,21,110812414
2017,22,110812587
2017,22,110812923
2017,21,110812962
2017,21,110813310
2017,21,110813455
2017,21,110813636
2017,21,110813728
2017,21,110813792
2017,21,110813850
2017,21,110814030
2017,21,110814069
2017,21,110814144
2017,21,110814160
2017,21,110814193
2017,21,110814243
2017,21,110814628
2017,21,110815127
2017,21,110815338
2017,21,110815407
2017,21,110815428
2017,21,110816671
2017,21,110816788
2017,21,110816787
2017,21,110816808
2017,21,110816811
2017,21,110816936
2017,21,110817212
2017,21,110817518
2017,21,110817686
2017,21,110817687
2017,21,110817770
2017,21,110817947
2017,21,110818161
2017,21,110818232
2017,21,110818276
2017,21,110818328
2017,21,110818324
2017,21,110818384
2017,21,110818447
2017,21,110818505
2017,21,110818639
2017,21,110818633
2017,21,110818668
2017,21,110818663
2017,21,110818751
2017,21,110818952
2017,21,110818948
2017,21,110819067
2017,21,110819069
2017,21,110819365
2017,21,110819389
2017,21,110819668
2017,22,110819731
2017,21,110819791
2017,21,110819927
2017,21,110820302
2017,21,110820395
2017,21,110821055
2017,21,110821114
2017,21,110821317
2017,21,110821497
2017,21,110821657
2017,21,110821746
2017,21,110823227
2017,21,110823258
2017,21,110823353
2017,21,110823375
2017,21,110823666
2017,21,110823712
2017,21,110823733
2017,21,110823962
2017,21,110824048
2017,21,110824100
2017,21,110824122
2017,21,110824213
2017,21,110825024
2017,21,110825025
2017,21,110825056
2017,21,110825055
2017,21,110825102
2017,21,110825105
2017,21,110825174
2017,21,110825186
2017,21,110825236
2017,21,110825274
2017,21,110825290
2017,21,110825295
2017,21,110825352
2017,21,110825362
2017,21,110825485
2017,21,110825627
2017,21,110825699
2017,21,110825736
2017,21,110826238
2017,21,110826388
2017,21,110826387
2017,21,110826413
2017,21,110826444
2017,21,110826528
2017,21,110826522
2017,21,110826586
2017,21,110826700
2017,21,110826720
2017,21,110826733
2017,21,110826764
2017,21,110826809
2017,21,110826820
2017,21,110826853
2017,21,110826901
2017,21,110826918
2017,21,110826933
2017,21,110826944
2017,21,110826971
2017,21,110826991
2017,21,110827053
2017,21,110827077
2017,21,110827079
2017,21,110827110
2017,21,110827190
2017,21,110827218
2017,21,110827219
2017,21,110829152
2017,21,110829226
2017,21,110829263
2017,21,110829278
2017,21,110829279
2017,21,110830811
2017,21,110830882
2017,21,110830927
2017,21,110830982
2017,21,110831027
2017,21,110831126
2017,21,110831360
2017,21,110831533
2017,21,110831559
2017,21,110831607
2017,21,110831613
2017,21,110831845
2017,21,110832168
2017,21,110832280
2017,21,110832385
2017,21,110832499
2017,21,110832795
2017,21,110832883
2017,21,110832947
2017,21,110833069
2017,21,110833124
2017,21,110833368
2017,21,110833419
2017,21,110833525
2017,21,110833677
2017,21,110833738
2017,21,110833743
2017,21,110833797
2017,21,110833792
2017,21,110833878
2017,21,110834038
2017,21,110834142
2017,21,110834261
2017,21,110834322
2017,21,110834372
2017,21,110834490
2017,21,110834567
2017,21,110834562
2017,21,110834638
2017,21,110834660
2017,21,110834820
2017,21,110834977
2017,21,110835151
2017,21,110835497
2017,21,110835499
2017,21,110835594
2017,21,110835691
2017,21,110835694
2017,21,110835786
2017,21,110835934
2017,21,110835924
2017,21,110836115
2017,21,110836121
2017,21,110836247
2017,21,110836449
2017,21,110838290
2017,21,110838617
2017,21,110838673
2017,21,110838700
2017,21,110838749
2017,21,110838808
2017,21,110838826
2017,21,110838917
2017,21,110841181
2017,21,110841238
2017,21,110841403
2017,21,110841436
2017,21,110841584
2017,21,110841588
2017,21,110841715
2017,21,110841843
2017,21,110841895
2017,21,110842099
2017,21,110791514
2017,21,110791603
2017,21,110791722
2017,21,110791720
2017,21,110791844
2017,21,110841035
2017,21,110841060
2017,21,110841151
2017,21,110841393
2017,21,110841550
2017,21,110841691
2017,21,110841711
2017,21,110841863
2017,21,110841875
2017,21,110841946
2017,21,110841983
2017,21,110842060
2017,21,110842316
2017,21,110842455
2017,21,110842471
2017,21,110843018
2017,21,110843085
2017,21,110843137
2017,21,110843306
2017,21,110843352
2017,21,110843404
2017,21,110843443
2017,21,110843474
2017,21,110843579
2017,21,110843577
2017,21,110843633
2017,21,110843695
2017,21,110843756
2017,21,110843770
2017,21,110844039
2017,21,110844044
2017,21,110844216
2017,21,110844324
2017,21,110844414
2017,21,110844496
2017,21,110844777
2017,21,110844814
2017,21,110844883
2017,21,110844928
2017,21,110844933
2017,21,110844942
2017,21,110845055
2017,21,110845053
2017,21,110845119
2017,21,110845144
2017,21,110845209
2017,21,110845230
2017,21,110845339
2017,21,110845369
2017,21,110845443
2017,21,110845433
2017,21,110845503
2017,21,110845568
2017,21,110845598
2017,21,110845667
2017,21,110845714
2017,21,110845820
2017,21,110845921
2017,21,110846106
2017,21,110846216
2017,21,110846304
2017,21,110846291
2017,21,110846423
2017,21,110846494
2017,21,111846583
2017,21,111846603
2017,21,111846609
2017,21,111846607
2017,21,111846667
2017,21,111846713
2017,21,111846754
2017,21,111846771
2017,21,111846809
2017,21,111846867
2017,21,111847066
2017,21,111846928
2017,21,111846971
2017,21,111846968
2017,21,111847014
2017,21,111847106
2017,21,111847152
2017,21,111847161
2017,21,111847178
2017,21,111847277
2017,21,111847271
2017,21,111847278
2017,21,111847415
2017,21,111847394
2017,21,111847388
2017,21,111847503
2017,21,111847550
2017,21,114381181
2017,21,114381295
2017,21,114381426
2017,21,114381820
2017,21,114382011
2017,21,114382152
2017,21,114382415
2017,21,114382530
2017,21,114382969
2017,21,114383196
2017,21,114383502
2017,21,114383499
2017,21,114383599
2017,21,114383651
2017,21,114383714
2017,21,114383830
2017,21,114383842
2017,21,114383851
2017,21,114383918
2017,21,114383978
2017,21,114384025
2017,21,114384053
2017,21,114384136
2017,21,114384187
2017,21,114384200
2017,21,114384251
2017,21,114384332
2017,21,114384477
2017,21,114384613
2017,21,114384670
2017,21,114384743
2017,21,114384827
2017,21,114384959
2017,21,114385003
2017,21,114385078
2017,21,114385090
2017,21,114385309
2017,21,114385677
2017,21,114385712
2017,21,114385711
2017,21,114385858
2017,21,114385894
2017,21,114386045
2017,21,114386061
2017,21,114386135
2017,21,114386241
2017,21,114386329
2017,21,114386338
