"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,17,97554072,,,8137720
2017,17,97555344,,,8138014
2017,12,97486826,0.2,1,8127975
2017,4,97645782,0.8,1,8153974
2017,12,97652366,0.4,1,8154805
2017,12,97603866,1,9,8145985
2017,5,97557248,0.292,3,8138355
2017,15,97582256,5.7,1,8142054
2017,14,97603866,1.9,1,8145986
2017,12,97625430,0.7,1,8150174
2017,5,97600246,0.03,3,8145378
2017,5,97617946,2,1,8148388
2017,12,97642579,6.4,1,8153650
2017,2,97642579,0.2,1,8153649
2017,12,97649613,4.48,1,8154451
2017,5,97708899,0.185,3,8161599
2017,5,97715498,7.5,1,8162913
2017,12,97482827,0.4,1,8127418
2017,16,97482827,5,9,8127419
2017,5,97542828,0.65,1,8135927
2017,17,97553798,,,8137663
2017,5,97522588,0.115,3,8133240
2017,5,97478874,7,1,8126955
2017,4,97649903,4.2,1,8154503
2017,12,97726871,13.18,1,8164714
2017,5,97639617,0.48,3,8153211
2017,5,97651709,0.28,3,8154729
2017,5,97675408,0.234,1,8157472
2017,5,97685139,0.106,3,8158316
2017,5,97687034,0.077,3,8158658
2017,12,97597985,0.78,1,8144865
2017,8,97607146,6.7,1,8146494
2017,5,97607146,0.041,3,8146493
2017,5,97613982,21.11,1,8147615
2017,5,97642400,8.385,3,8153622
2017,5,97645472,0.109,3,8153937
2017,12,97480113,0.2,1,8127101
2017,2,97496377,2.1,1,8129599
2017,5,97518678,0.13,3,8132744
2017,5,97567267,0.05,3,8139823
2017,5,97577544,1.05,3,8141389
2017,5,97579928,0.035,3,8141703
2017,8,97673565,2.8,1,8157254
2017,5,97537216,0.48,1,8135342
2017,12,97537216,0.46,1,8135343
2017,5,97567176,0.158,3,8139779
2017,12,97594248,0.3,1,8144108
2017,5,97517904,0.02,3,8132661
2017,5,97521978,0.04,3,8133126
2017,5,97530695,7.81,1,8134295
2017,5,97631497,1.03,3,8151230
2017,12,101804711,0.3,1,8770282
2017,5,101839483,0.34,3,8776827
2017,2,101839501,29.9,1,8776843
2017,12,101839924,0.79,1,8776893
2017,12,101839975,5.91,1,8776898
2017,5,101839975,0.05,3,8776897
2017,5,101840814,0.02,3,8777006
2017,8,101840814,1,11,8777007
2017,2,102473579,29.5,1,8883639
2017,5,102526266,27.9,1,8892166
2017,12,101861397,63.6,1,8780575
2017,5,101861397,0.095,3,8780576
2017,16,101861397,1,1,8780577
2017,5,101870833,0.09,3,8781735
2017,12,102478974,2.8,1,8884569
2017,5,101852528,1,3,8779049
2017,16,101879702,1,9,8783406
2017,5,101858165,825,3,8780120
2017,8,101877650,1,9,8783055
2017,8,101878613,48,9,8783179
2017,5,101878613,0.8,3,8783178
2017,5,101879671,2,1,8783396
2017,5,101882042,0.16,3,8783940
2017,5,101873325,0.125,3,8782260
2017,12,101854838,46.3,1,8779685
2017,5,101854838,214.2,1,8779684
2017,16,101862947,3,9,8780752
2017,5,101862947,0.175,3,8780753
2017,4,101862947,4.55,1,8780751
2017,3,102478337,2.13,1,8884368
2017,17,102404861,0.88,1,8873961
2017,5,102473219,0.1,3,8883566
2017,12,102488980,1,11,8886628
2017,5,102505688,0.05,3,8888988
2017,5,101879886,0.255,3,8783462
2017,1,101882837,0.001,1,8784000
2017,5,102471536,7.9,1,8883148
2017,3,102404443,5.2,1,8873878
2017,5,101859746,0.19,3,8780322
2017,12,101859876,2.2,1,8780351
2017,5,101883614,13.25,1,8784224
2017,5,101884943,0.1,3,8784482
2017,4,102491131,0.2,1,8887074
2017,12,102526323,,,8892181
2017,16,106858211,2.79,1,9742729
2017,16,106864434,0.2,1,9742111
2017,4,106864434,45.11,1,9742109
2017,8,106864434,0.1,1,9742110
2017,2,106860933,0.03,1,9734777
2017,16,106858392,1.39,1,9739762
2017,12,106914088,1.49,1,9745241
2017,5,106861983,0.291,3,9739795
2017,8,106902325,7,9,9741208
2017,5,97577647,2.2,1,8141412
2017,5,97524201,2,1,8133630
2017,17,106861142,,,9739667
2017,10,105254033,8.8,1,9387394
2017,16,105254033,1.1,1,9387392
2017,2,105254033,0.3,1,9387393
2017,17,105763969,758.25,1,9495891
2017,5,105272691,0.15,3,9394270
2017,5,106858491,0.012,3,9742771
2017,5,106861634,0.13,3,9742731
2017,5,106869287,0.18,3,9739838
2017,9,106869287,1,9,9734927
2017,15,106869287,0.62,1,9742901
2017,12,106054516,10.2,1,9572609
2017,16,97684872,0.28,1,8158278
2017,5,97684872,1.68,1,8158277
2017,11,105731507,92.18,1,9491323
2017,5,106857215,0.511,3,9742576
2017,5,106869445,1.956,3,9739855
2017,5,106855789,1.1,1,9742300
2017,5,105731474,0.035,3,9491300
2017,4,105731474,2.1,1,9491298
2017,18,105731474,,,9491301
2017,12,106860994,0.25,1,9734780
2017,16,106858355,0.01,3,9742754
2017,5,105769486,0.85,1,9505958
2017,5,106035226,0.99,1,9581622
2017,17,106914986,1,11,9745128
2017,17,97551897,,,8137210
2017,17,97553200,,,8137526
2017,16,101834266,9,9,8775927
2017,5,101834266,0.688,3,8775932
2017,5,101798206,26.4,8,8769353
2017,5,101798206,0.11,3,8769352
2017,5,101842379,0.2,1,8777129
2017,5,101843086,0.1,3,8777186
2017,16,101849870,0.019,3,8778504
2017,5,101850117,0.24,3,8778549
2017,5,101796963,0.056,3,8769269
2017,5,101813263,0.145,3,8772215
2017,3,101816941,2.16,1,8772968
2017,17,101784388,1,9,8767668
2017,5,101804794,14,1,8770325
2017,2,101815854,0.6,1,8772727
2017,5,101815854,0.185,3,8772728
2017,12,101842896,0.4,1,8777172
2017,5,101843160,0.02,3,8777197
2017,2,101843160,0.3,1,8777196
2017,5,101771397,,,8765996
2017,5,101851546,0.09,3,8778816
2017,12,101851546,1.2,1,8778815
2017,5,101851680,0.652,3,8778841
2017,12,97715820,0.1,1,8163062
2017,16,97702593,33,9,8160922
2017,5,97702593,10,1,8160921
2017,5,97728465,4.48,1,8164897
2017,5,101857002,0.88,3,8779935
2017,5,101859919,0.03,3,8780357
2017,5,101857293,0.226,3,8779988
2017,5,101874656,0.75,3,8782725
2017,5,101884892,0.1,1,8784460
2017,5,101873232,1.97,3,8782218
2017,5,101874019,0.128,3,8782546
2017,5,101760675,5,1,8764418
2017,5,97543875,0.47,1,8136054
2017,11,97543875,3.03,1,8136055
2017,17,97555167,,,8137965
2017,5,97653185,0.033,3,8154904
2017,12,97660389,30.5,1,8155880
2017,5,101850632,0.048,3,8778646
2017,5,101853000,2.7,1,8779176
2017,10,101853819,13.8,1,8779452
2017,5,101879768,1,1,8783429
2017,5,97620498,93,1,8149042
2017,5,97623399,0.07,3,8149784
2017,5,97702190,1,1,8160879
2017,12,97713761,0.3,1,8162625
2017,5,97713761,3,1,8162624
2017,5,97718388,1.1,1,8163459
2017,15,97727346,3.51,1,8164765
2017,5,97727346,7.64,1,8164764
2017,2,97729668,2.76,1,8165078
2017,5,97700003,0.03,3,8160611
2017,5,97579097,0.189,3,8141614
2017,5,97696085,1.6,1,8160068
2017,5,102429759,0.01,3,8878021
2017,16,97619706,0.3,1,8148842
2017,15,97621134,2.6,1,8149325
2017,8,97621134,1.2,1,8149324
2017,5,97622266,0.01,3,8149546
2017,5,97644575,0.64,3,8153841
2017,16,101852527,2,1,8779048
2017,12,101861021,15.1,1,8780502
2017,2,101867880,0.001,1,8781289
2017,12,101867880,3.3,1,8781290
2017,12,101878388,0.9,1,8783154
2017,4,97686720,0.72,1,8158598
2017,12,97643465,1,3,8153751
2017,5,97644626,0.39,3,8153843
2017,5,101804573,0.5,1,8770238
2017,17,97610901,,,8147046
2017,2,97688876,1.6,1,8158940
2017,5,97688876,0.34,3,8158942
2017,16,97713692,3,9,8162614
2017,5,97713692,3.7,1,8162613
2017,5,97717679,1,1,8163370
2017,5,97720063,0.22,3,8163645
2017,5,97709048,2.2,1,8161632
2017,16,97713610,7.8,1,8162597
2017,5,97721620,22,1,8163866
2017,5,97666980,0.1,3,8156507
2017,16,97669539,3,9,8156804
2017,17,97669539,1,9,8156803
2017,8,97699443,0.02,3,8160540
2017,5,97584236,0.1,3,8142450
2017,17,101835141,1,11,8776074
2017,5,97699431,0.06,3,8160538
2017,12,101869532,79.59,1,8781567
2017,18,101869532,,,8781569
2017,11,101869532,3.6,1,8781568
2017,16,97667437,0.3,1,8156558
2017,2,97669062,13.7,1,8156763
2017,5,101856482,0.981,1,8779870
2017,17,101862857,,,8780741
2017,5,101862855,0.63,3,8780740
2017,5,101870562,0.178,3,8781702
2017,12,101872789,1.2,1,8782093
2017,2,97676737,0.3,1,8157662
2017,5,97689773,0.14,3,8159064
2017,5,97695412,,,8160012
2017,15,97695412,,,8160013
2017,5,97579924,0.2,3,8141702
2017,13,97581546,1,1,8141908
2017,2,97596782,0.29,1,8144654
2017,16,97602614,1,11,8145798
2017,5,97619249,6.8,1,8148727
2017,5,97646393,0.085,3,8154056
2017,16,97646393,0.5,1,8154057
2017,5,101870957,0.22,3,8781744
2017,5,101883760,3.35,1,8784269
2017,12,97712310,1,1,8162294
2017,5,97717743,5.9,1,8163378
2017,5,97725899,91.73,1,8164606
2017,5,97710472,0.05,3,8161938
2017,12,102493088,14.1,1,8887436
2017,15,97491338,0.6,1,8128735
2017,5,97504303,0.2,1,8130901
2017,5,97506772,0.05,3,8131213
2017,5,97548040,0.07,3,8136608
2017,4,97548236,1,1,8136633
2017,12,97548786,0.5,1,8136693
2017,17,97552535,,,8137371
2017,17,97554547,,,8137813
2017,17,97555206,,,8137972
2017,5,97611795,45,1,8147285
2017,5,97581247,0.102,4,8141876
2017,12,97581247,7,9,8141875
2017,12,97587169,1.4,1,8142974
2017,5,97635829,0.5,3,8152164
2017,12,102474895,0.5,1,8883859
2017,12,97491239,11,1,8128715
2017,5,97491239,0.04,3,8128716
2017,16,97713193,2.57,1,8162499
2017,5,97715599,0.3,3,8162948
2017,8,97719257,5.1,1,8163549
2017,16,97719257,0.7,1,8163550
2017,12,97543594,2.62,1,8136011
2017,5,97591969,2.285,3,8143737
2017,5,97597441,0.12,1,8144773
2017,5,97603904,0.05,3,8145988
2017,15,97492440,1.3,1,8128937
2017,8,97492440,0.4,1,8128940
2017,16,97492440,0.2,1,8128938
2017,5,97503862,0.55,3,8130824
2017,5,97550178,0.42,3,8136968
2017,17,97551314,,,8137096
2017,17,97551993,,,8137232
2017,5,97716646,2.4,1,8163245
2017,5,97618376,3.1,1,8148492
2017,15,97618376,7.5,1,8148493
2017,5,97633726,1.11,3,8151705
2017,5,97547042,0.956,3,8136487
2017,5,97639270,0.08,3,8153153
2017,18,97673623,,,8157265
2017,12,97673623,4,1,8157264
2017,4,97673623,27.01,1,8157263
2017,16,97685803,0.76,1,8158445
2017,12,97685803,0.1,1,8158447
2017,5,97693391,0.027,3,8159585
2017,5,97708847,1.05,3,8161580
2017,5,97586874,0.77,3,8142867
2017,4,97618443,0.7,1,8148513
2017,5,97618443,0.2,1,8148514
2017,5,97635941,7.665,3,8152184
2017,2,97635941,3.7,1,8152183
2017,18,97635941,,,8152185
2017,17,97648712,1,9,8154317
2017,16,97648712,12,9,8154316
2017,1,97648712,7,1,8154315
2017,5,97663034,0.081,3,8156100
2017,5,97710376,3.5,1,8161922
2017,5,97713045,0.9,1,8162465
2017,8,97720933,10.8,1,8163788
2017,5,97720933,34.3,1,8163787
2017,16,97692865,0.5,1,8159506
2017,5,97692865,0.35,3,8159507
2017,2,97694088,3269,1,8159729
2017,16,101850820,4.5,1,8778667
2017,5,101870703,0.007,3,8781716
2017,5,101873781,1.4,1,8782455
2017,16,101881954,1,1,8783928
2017,17,101881954,1,1,8783929
2017,5,105263489,0.9,1,9388559
2017,2,105266830,0.5,1,9388802
2017,5,97696991,0.4,3,8160141
2017,16,97704419,1,9,8161133
2017,2,97720389,0.2,1,8163703
2017,5,97717331,2.77,3,8163332
2017,5,101850813,0.044,3,8778666
2017,5,101856289,0.04,3,8779832
2017,2,101856289,1.8,1,8779831
2017,5,101870828,0.021,3,8781734
2017,12,101882815,2,1,8783993
2017,5,101882815,2.4,1,8783992
2017,16,101882815,4,9,8783995
2017,5,101884896,6.2,1,8784463
2017,5,101850671,0.336,3,8778654
2017,5,101873936,0.13,3,8782510
2017,5,101874218,0.025,3,8782612
2017,5,101878793,1.1,1,8783201
2017,5,97578637,0.38,3,8141548
2017,12,97580025,28.8,1,8141714
2017,2,97610354,0.3,1,8146920
2017,5,97615875,0.14,3,8147970
2017,5,97631504,1.9,1,8151232
2017,15,97632860,,,8151498
2017,12,101860625,1.47,1,8780442
2017,12,101862479,2,1,8780696
2017,5,101870237,0.045,3,8781650
2017,5,97709300,198,1,8161702
2017,5,97588725,6.81,4,8143243
2017,12,97605740,1.8,1,8146273
2017,5,101859556,0.02,3,8780301
2017,16,101873912,71,1,8782507
2017,4,97499730,0.3,1,8130173
2017,12,97499730,1,9,8130174
2017,16,97501241,14,1,8130314
2017,5,97507949,0.15,3,8131374
2017,5,97518924,1.15,3,8132767
2017,2,97520281,1.1,1,8132919
2017,5,97530358,0.56,1,8134237
2017,12,97530358,2.7,1,8134238
2017,5,97533250,10.38,1,8134759
2017,5,97545594,1.79,1,8136230
2017,12,106913918,0.92,1,9745205
2017,12,105272774,0.8,1,9393108
2017,15,105272774,0.3,1,9393110
2017,5,97600718,0.088,3,8145543
2017,5,97648880,0.34,3,8154332
2017,4,97664232,1.6,1,8156214
2017,2,97664232,7.01,1,8156215
2017,1,97664232,2.34,1,8156216
2017,5,97694034,0.6,3,8159700
2017,12,97719615,0.02,1,8163593
2017,5,97719615,0.03,3,8163592
2017,16,97725694,1,1,8164563
2017,5,102471757,147.15,1,8883189
2017,4,102478232,0.17,1,8884301
2017,5,101891848,0.59,3,8785461
2017,5,97709832,12.7,1,8161789
2017,5,97730000,2.9,1,8165131
2017,12,97730000,0.2,1,8165132
2017,8,102505767,5,9,8889065
2017,5,101771793,12.3,1,8766042
2017,5,101815588,0.22,3,8772680
2017,5,101824231,0.31,3,8774565
2017,5,101839813,0.13,3,8776878
2017,2,101847865,0.07,1,8778250
2017,5,101849381,0.073,3,8778431
2017,5,101811224,0.3,3,8771869
2017,5,101811533,0.9,3,8771920
2017,16,101811533,0.1,1,8771919
2017,4,101839635,7.6,1,8776866
2017,5,101839991,0.03,3,8776901
2017,8,101841514,0.04,3,8777061
2017,5,101844971,0.052,3,8777706
2017,12,101845147,0.02,1,8777759
2017,12,101771527,2,1,8766004
2017,12,101778648,0.22,1,8766881
2017,16,101778648,7.5,9,8766882
2017,5,101778648,0.47,1,8766880
2017,5,101804337,1.2,1,8770197
2017,5,101804862,2.5,1,8770347
2017,5,101804930,26,1,8770365
2017,12,101805224,8.9,1,8770441
2017,8,101807316,,,8770965
2017,5,101794080,1.4,1,8768978
2017,5,101806118,0.6,1,8770679
2017,12,101806839,0.4,1,8770841
2017,5,101815583,0.88,3,8772677
2017,2,101815583,2.6,1,8772676
2017,11,101811342,1.21,3,8771894
2017,5,101760708,1,1,8764425
2017,12,101834633,0.43,1,8775999
2017,12,101834900,1,11,8776033
2017,8,101834900,1,1,8776032
2017,5,102506358,1601.44,1,8889301
2017,12,102506358,2447.74,1,8889302
2017,18,102506358,,,8889303
2017,5,101820141,3,1,8773765
2017,5,101839280,9.06,1,8776703
2017,12,101839401,0.5,1,8776747
2017,5,101770018,0.5,1,8765745
2017,16,101770018,1,3,8765746
2017,5,101807590,5.5,1,8771044
2017,5,106054379,0.49,3,9572576
2017,12,101847241,0.18,1,8778148
2017,2,97544074,1.74,1,8136075
2017,5,97649828,0.99,3,8154491
2017,5,101797229,0.6,1,8769288
2017,4,101844748,0.64,1,8777623
2017,5,101844748,0.783,3,8777625
2017,5,97716276,1.8,1,8163172
2017,12,105268420,0.9,1,9394233
2017,11,105763971,33.34,1,9494780
2017,16,106861876,1,9,9739783
2017,5,97524197,0.1,3,8133629
2017,5,106869430,0.33,3,9742929
2017,5,106858920,0.083,3,9742838
2017,12,105235860,0.46,1,9389764
2017,2,105257312,0.07,1,9387900
2017,5,97507693,0.046,3,8131351
2017,16,97507693,9,9,8131350
2017,5,97509042,2,1,8131503
2017,12,97510440,1.26,1,8131696
2017,5,97511431,0.05,3,8131837
2017,16,97725895,3.73,1,8164605
2017,5,97651411,0.075,3,8154697
2017,16,97659331,42.8,1,8155755
2017,16,97562918,629.8,1,8139143
2017,12,97500702,1,1,8130279
2017,12,97505689,257,1,8131084
2017,12,97530651,0.17,1,8134288
2017,1,97530670,3.09,1,8134290
2017,5,97507406,0.09,3,8131294
2017,5,97660563,0.063,3,8155894
2017,12,97660563,2.5,1,8155893
2017,5,97699609,0.04,3,8160554
2017,5,97507938,1.2,1,8131373
2017,16,97517397,2.9,1,8132585
2017,15,97517397,1.4,1,8132587
2017,8,97517397,1.9,1,8132586
2017,5,97532163,2.75,1,8134584
2017,1,97536286,0.07,1,8135218
2017,5,97540344,0.38,1,8135686
2017,5,97542843,1.16,1,8135931
2017,17,97552133,,,8137267
2017,5,97611700,60.8,1,8147260
2017,5,97622046,0.64,3,8149494
2017,2,97646306,0.071,1,8154050
2017,8,97646306,0.001,1,8154051
2017,4,97647595,4,1,8154192
2017,5,97661022,0.02,3,8155929
2017,1,97667644,7.2,1,8156584
2017,1,97719927,0.2,1,8163634
2017,5,97590386,0.019,3,8143579
2017,5,97591825,0.035,3,8143723
2017,12,97603976,0.4,1,8145993
2017,16,97620566,2,9,8149070
2017,2,97622073,0.001,1,8149500
2017,5,97622073,1.005,3,8149501
2017,12,97576940,0.2,1,8141297
2017,5,97604473,0.281,3,8146087
2017,5,101796944,0.096,3,8769262
2017,5,97661384,3.02,3,8155955
2017,12,97661384,33.57,1,8155954
2017,5,97667370,0.075,3,8156548
2017,12,97643146,0.1,1,8153706
2017,5,97644171,0.6,3,8153801
2017,12,97665772,0.5,1,8156380
2017,5,97684403,0.119,3,8158194
2017,5,97694189,0.06,3,8159778
2017,2,97695072,0.1,1,8159978
2017,5,97698949,0.11,3,8160487
2017,12,97702766,0.8,1,8160940
2017,5,97694042,0.52,3,8159706
2017,5,97694316,0.2,3,8159835
2017,5,97577503,1,1,8141382
2017,12,97579372,6.29,1,8141639
2017,5,97582527,5.3,1,8142089
2017,5,97605485,0.32,3,8146230
2017,5,97606214,0.097,3,8146347
2017,4,97645236,0.17,3,8153912
2017,11,97659227,0.9,1,8155742
2017,16,97659227,0.001,3,8155743
2017,5,97659227,0.28,3,8155741
2017,5,97660168,0.645,3,8155856
2017,12,97530896,0.12,1,8134340
2017,5,97533568,4.67,1,8134810
2017,5,97536549,11.18,1,8135255
2017,2,97546560,16.93,1,8136373
2017,5,97547802,5.8,1,8136583
2017,16,97630784,2.5,1,8151102
2017,5,97630784,10.6,1,8151101
2017,5,97656614,0.77,3,8155391
2017,12,97709257,0.6,1,8161693
2017,15,97717541,184,1,8163357
2017,5,97717541,1.8,1,8163356
2017,5,97721258,2.15,1,8163829
2017,5,97608671,118,1,8146751
2017,5,97712579,1.42,1,8162344
2017,5,97717600,0.5,1,8163362
2017,16,97722240,0.004,3,8163953
2017,5,97669207,0.015,3,8156781
2017,16,97671374,0.04,3,8156999
2017,12,97672241,0.62,1,8157092
2017,5,97672241,0.31,3,8157093
2017,2,97677660,0.5,1,8157779
2017,5,97677733,0.52,3,8157789
2017,5,97687501,0.02,3,8158736
2017,16,97709643,1.5,1,8161752
2017,5,97709643,14.2,1,8161753
2017,5,97718742,18.03,1,8163492
2017,16,97567872,8,9,8139986
2017,4,97567872,2.67,1,8139985
2017,12,97697770,1.01,1,8160314
2017,5,97697770,0.2,3,8160313
2017,4,97697770,0.13,1,8160312
2017,5,97714140,545.74,1,8162675
2017,5,97723218,0.065,3,8164167
2017,16,97723218,2.8,1,8164169
2017,2,97723218,1.1,1,8164166
2017,5,97581595,6.2,1,8141926
2017,16,97707060,4,9,8161391
2017,12,97708875,493.6,1,8161592
2017,5,97720749,2.09,3,8163763
2017,2,97730665,0.2,1,8165392
2017,12,101765418,1.1,1,8765069
2017,8,97678500,1.059,1,8157889
2017,5,97720829,1,3,8163774
2017,5,101892394,0.6,3,8785572
2017,3,105211922,908.63,1,9382640
2017,12,97542538,3.52,1,8135891
2017,5,97542538,7.05,1,8135890
2017,5,97507823,29,1,8131363
2017,5,97517827,0.83,3,8132647
2017,15,97523314,0.9,1,8133403
2017,12,97523314,48.7,1,8133404
2017,17,97553941,,,8137687
2017,11,97481644,,,8127282
2017,12,97488369,0.99,1,8128219
2017,5,97488369,0.229,3,8128220
2017,5,101760639,13,1,8764406
2017,12,97500430,0.7,1,8130254
2017,12,97479447,0.2,1,8127019
2017,5,97499195,0.6,1,8130082
2017,12,101808112,5.2,1,8771181
2017,5,97497521,0.013,3,8129796
2017,4,97534299,0.08,1,8134944
2017,5,97534299,2189.1,1,8134945
2017,17,97534299,0.74,5,8134947
2017,12,97545300,0.27,1,8136190
2017,12,101767924,1.3,1,8765399
2017,15,97483631,1,9,8127608
2017,12,97485870,1,9,8127871
2017,5,106861773,0.118,3,9739771
2017,12,97575113,2.4,1,8140990
2017,16,97581848,0.5,1,8141981
2017,2,97587318,0.7,1,8143009
2017,5,97505828,0.11,3,8131094
2017,5,97536315,32.2,1,8135221
2017,3,97536315,7.5,1,8135220
2017,5,97555636,0.03,3,8138079
2017,12,97564572,0.005,1,8139283
2017,5,97583122,0.2,3,8142176
2017,15,97584030,0.6,1,8142375
2017,2,97505909,0.6,1,8131116
2017,17,97553745,,,8137643
2017,5,97540731,252.9,1,8135727
2017,5,97592922,1.121,3,8143930
2017,5,97665042,0.005,3,8156302
2017,12,97642275,0.6,1,8153615
2017,12,97673829,0.25,1,8157285
2017,2,97674842,3.6,1,8157397
2017,12,97674842,2.3,1,8157398
2017,5,97674842,0.11,3,8157399
2017,5,97702289,2.84,1,8160891
2017,5,97705420,1.9,1,8161248
2017,12,97711347,0.6,1,8162099
2017,5,97522351,0.12,3,8133192
2017,5,97536665,0.32,1,8135268
2017,17,97552197,,,8137285
2017,17,97553081,,,8137490
2017,17,97554855,,,8137891
2017,5,97560412,10,1,8138959
2017,16,97578273,18,9,8141506
2017,17,97578273,4,9,8141507
2017,18,97578273,,,8141508
2017,12,106847614,0.33,1,9741643
2017,5,97672778,0.07,3,8157151
2017,14,97675629,1,1,8157513
2017,5,97687911,0.063,3,8158802
2017,5,97618729,9.8,1,8148618
2017,5,97627431,0.325,3,8150515
2017,16,97637977,1,9,8152739
2017,16,97649195,2.7,1,8154383
2017,12,97657939,0.2,1,8155591
2017,5,97685046,0.5,1,8158300
2017,8,102478948,0.1,1,8884550
2017,5,97694547,1.8,1,8159882
2017,4,97694654,0.5,1,8159914
2017,8,97719783,1.18,1,8163611
2017,5,97719783,2.73,1,8163610
2017,5,97638116,0.37,3,8152801
2017,5,97684894,1,9,8158284
2017,5,97690852,0.14,3,8159219
2017,5,97697771,0.5,3,8160315
2017,5,97698100,2.6,1,8160393
2017,5,97703059,73.7,1,8160974
2017,5,97728094,1,1,8164835
2017,16,101890854,11,1,8785351
2017,12,101890854,2.08,1,8785352
2017,5,97689620,0.497,3,8159045
2017,2,97689620,0.88,1,8159043
2017,16,97694349,0.28,3,8159852
2017,5,97722383,1.1,1,8163968
2017,12,101880559,9.82,1,8783617
2017,8,101860124,11,1,8780373
2017,5,101860156,0.66,1,8780384
2017,5,101882796,2,1,8783988
2017,1,101857357,0.52,1,8780004
2017,4,101857357,10.37,1,8780005
2017,12,101880420,2.6,1,8783566
2017,12,101859289,1.27,1,8780259
2017,5,101873277,0.175,3,8782240
2017,4,101859843,7.1,1,8780340
2017,5,101868808,0.1,3,8781461
2017,4,101876344,3.4,1,8782942
2017,18,101876344,,,8782944
2017,5,101876344,66.1,1,8782943
2017,5,101880433,3.1,1,8783569
2017,15,101845269,1,1,8777787
2017,4,101845269,0.6,1,8777786
2017,2,97498084,4,9,8129891
2017,5,97616003,0.603,3,8148000
2017,8,97616596,28,9,8148136
2017,5,102473550,2,1,8883634
2017,9,102473550,0.02,1,8883635
2017,5,101872098,0.91,3,8781929
2017,11,101872098,0.4,1,8781927
2017,12,101879161,0.4,1,8783268
2017,16,101879161,2,9,8783269
2017,4,101879161,0.8,1,8783270
2017,5,101873136,0.63,3,8782173
2017,12,102402547,0.35,1,8873510
2017,16,102402547,2.5,9,8873512
2017,2,102473404,0.07,1,8883604
2017,8,102473404,1.01,1,8883605
2017,16,102473404,3.1,1,8883606
2017,5,101846660,2.191,3,8778050
2017,17,97625772,,,8150247
2017,17,97553246,,,8137537
2017,5,97557533,1.3,3,8138470
2017,5,101824798,38.2,1,8774695
2017,12,97515833,0.03,1,8132380
2017,5,97518008,1.5,1,8132676
2017,12,97545693,3.26,1,8136241
2017,17,97554067,,,8137717
2017,17,97555142,,,8137958
2017,5,97557481,1.9,3,8138440
2017,11,97557481,218.66,1,8138439
2017,12,97576783,53,9,8141268
2017,5,97530688,6.2,1,8134292
2017,12,97544174,24,1,8136085
2017,5,97545315,1.42,1,8136194
2017,17,97554693,,,8137853
2017,5,97492177,9.7,1,8128893
2017,5,97517668,10.8,1,8132625
2017,12,97531853,0.42,1,8134509
2017,5,97532823,1.14,1,8134702
2017,5,97555565,50.6,1,8138054
2017,12,97499815,0.3,1,8130187
2017,12,97483288,19,1,8127537
2017,5,97483288,1.5,3,8127535
2017,17,97483288,11.3,1,8127539
2017,5,97485752,0.344,3,8127861
2017,16,97521375,5,9,8132988
2017,2,97651000,12,1,8154639
2017,16,97674063,18.5,1,8157311
2017,5,97690520,0.453,3,8159167
2017,5,97692170,0.495,3,8159396
2017,5,97701484,4.39,1,8160789
2017,5,97524017,2.66,1,8133576
2017,8,97524017,99.91,1,8133577
2017,12,97529778,0.81,1,8134162
2017,17,97551706,,,8137171
2017,17,97551779,,,8137184
2017,5,97563161,2.45,3,8139189
2017,15,97563161,3.1,1,8139190
2017,4,97578797,20,9,8141575
2017,1,97604382,1.2,1,8146074
2017,5,97610989,58,1,8147082
2017,12,97635664,1,1,8152131
2017,5,97636859,0.019,3,8152404
2017,5,97648123,0.265,3,8154249
2017,5,97650667,0.085,3,8154598
2017,12,97653910,0.04,1,8154984
2017,11,102522104,3.11,1,8891344
2017,12,101854408,0.001,1,8779577
2017,5,101857151,0.095,3,8779960
2017,5,101852889,58.6,1,8779149
2017,2,97707614,9,1,8161484
2017,5,97720234,0.02,3,8163668
2017,2,97722449,0.001,1,8163978
2017,5,97722449,0.68,1,8163979
2017,5,97715437,1,1,8162892
2017,5,101862909,0.03,3,8780746
2017,12,101862909,1,1,8780745
2017,17,97552089,,,8137254
2017,5,97563732,0.08,3,8139218
2017,12,97632944,1,1,8151518
2017,12,97637697,48,1,8152648
2017,12,97634578,14,1,8151853
2017,2,97656363,1.18,1,8155343
2017,5,97662588,0.015,3,8156059
2017,13,101804661,26,9,8770257
2017,14,101804661,21,9,8770259
2017,5,97575256,0.07,3,8141018
2017,5,97581541,1.2,1,8141905
2017,5,97604668,0.194,3,8146112
2017,5,97620698,5.9,1,8149162
2017,5,97639292,0.07,3,8153154
2017,15,97639292,6,9,8153155
2017,12,97677271,2.13,1,8157744
2017,5,97693105,0.031,3,8159548
2017,5,97709843,2,1,8161790
2017,4,97709843,1.1,1,8161791
2017,12,97684950,0.95,1,8158289
2017,5,97685971,0.354,3,8158470
2017,16,97697452,1,1,8160202
2017,4,97722192,0.4,1,8163944
2017,18,97722192,,,8163946
2017,5,97722192,4.7,1,8163945
2017,5,97577468,4,1,8141377
2017,12,97587927,0.91,1,8143102
2017,5,101850786,0.06,3,8778664
2017,12,97649317,0.3,1,8154399
2017,5,97685054,0.23,3,8158302
2017,5,97686049,0.01,1,8158485
