"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2017,100642156,103785216,24,30349942
2017,100642244,103785310,14,30349962
2017,100481616,103616497,18,30298292
2017,100481612,103616497,18,30298289
2017,100481813,103616699,16,30298354
2017,100482060,103616949,3,30298448
2017,100483580,103618530,5,30298939
2017,100483580,103618527,20,30298940
2017,100485326,103620395,19,30299467
2017,100485407,103620479,20,30299492
2017,100485613,103620698,19,30299565
2017,100485652,103620733,1,30299582
2017,100485678,103620762,21,30299590
2017,100485741,103620823,19,30299610
2017,100485799,103620888,26,30299637
2017,100485919,103621012,19,30299672
2017,106578493,109821326,1,32182832
2017,106578492,109821326,1,32182831
2017,100486040,103621145,1,30299704
2017,100486171,103621274,3,30299742
2017,100486217,103621324,18,30299759
2017,100486338,103621425,13,30299799
2017,100486342,103621425,1,30299803
2017,100486340,103621425,1,30299801
2017,100486339,103621425,5,30299800
2017,100486410,103621504,13,30299817
2017,106578676,109821518,24,32182900
2017,100486484,103621578,24,30299839
2017,100486517,103621610,19,30299850
2017,100486682,103621774,10,30299904
2017,100486792,103621865,17,30299933
2017,100486778,103621865,17,30299928
2017,100486784,103621865,19,30299931
2017,106578841,109821665,7,32182935
2017,106578841,109821666,7,32182934
2017,100487102,103622170,21,30300036
2017,100487483,103622555,21,30300153
2017,100487493,103622566,18,30300157
2017,100487493,103622559,18,30300154
2017,100487493,103622565,18,30300156
2017,100487814,103622930,3,30300221
2017,100487852,103622973,21,30300230
2017,106578841,109821664,7,32182939
2017,100488326,103623482,9,30300355
2017,100488563,103623723,17,30300402
2017,100488577,103623739,3,30300405
2017,100488620,103623791,3,30300417
2017,100488633,103623801,5,30300420
2017,100488764,103623940,1,30300470
2017,100488826,103623986,24,30300492
2017,100488894,103624076,22,30300522
2017,100488946,103624139,16,30300544
2017,100488947,103624112,9,30300534
2017,100488947,103624115,1,30300542
2017,100488947,103624114,9,30300540
2017,100488956,103624114,9,30300546
2017,100488956,103624115,1,30300547
2017,100488956,103624112,9,30300545
2017,100488987,103624176,3,30300560
2017,100489131,103624346,24,30300602
2017,100489498,103624732,9,30300704
2017,100489516,103624752,15,30300712
2017,100489529,103624759,25,30300716
2017,100489528,103624759,15,30300713
2017,100489528,103624765,25,30300714
2017,100489529,103624765,15,30300717
2017,100489630,103624870,15,30300730
2017,100489724,103624956,18,30300749
2017,100489769,103624995,6,30300769
2017,100490013,103625218,18,30300872
2017,100490082,103625288,18,30300885
2017,100491069,103626300,3,30301186
2017,100491375,103626608,16,30301280
2017,100491386,103626608,16,30301285
2017,100491384,103626608,18,30301284
2017,100491380,103626608,16,30301283
2017,100491395,103626624,3,30301287
2017,100491499,103626737,21,30301311
2017,106578982,109821820,21,32183011
2017,100491921,103627178,3,30301411
2017,100492001,103627262,22,30301437
2017,100492277,103627544,18,30301498
2017,100492341,103627626,1,30301507
2017,100492353,103627632,16,30301509
2017,100492353,103627631,17,30301508
2017,100492606,103627892,18,30301561
2017,100492801,103628080,3,30301630
2017,100492825,103628105,1,30301646
2017,100493450,103628749,21,30301787
2017,100493682,103628986,21,30301844
2017,100494024,103629324,18,30301928
2017,100494137,103629439,24,30301958
2017,100494141,103629439,26,30301959
2017,100494181,103629483,17,30301971
2017,100494481,103629773,17,30302037
2017,100494688,103629991,15,30302067
2017,100494953,103630252,19,30302115
2017,100495486,103630754,3,30302257
2017,100495652,103630926,21,30302306
2017,100495652,103630927,25,30302307
2017,100495647,103630927,21,30302305
2017,100495647,103630926,25,30302304
2017,100495730,103630990,1,30302326
2017,100495730,103630993,1,30302329
2017,100495730,103630991,1,30302327
2017,100496041,103631360,1,30302414
2017,100496252,103631543,3,30302496
2017,100496332,103631645,16,30302533
2017,100496343,103631651,17,30302539
2017,100496688,103632015,18,30302677
2017,100496810,103632127,1,30302723
2017,100499054,103634327,3,30303395
2017,100499912,103635135,21,30303605
2017,100500285,103635528,22,30303694
2017,100500650,103635895,24,30303781
2017,100388696,103520402,1,30268362
2017,100388762,103520459,11,30268384
2017,100388916,103520618,18,30268427
2017,100389363,103521120,15,30268598
2017,100389371,103521120,15,30268601
2017,100389901,103521672,23,30268801
2017,100390443,103522236,24,30268963
2017,100390443,103522238,24,30268961
2017,100390536,103522342,18,30268985
2017,100390540,103522348,16,30268994
2017,100390536,103522346,18,30268990
2017,100390536,103522348,18,30268983
2017,100390540,103522342,18,30268996
2017,100390540,103522346,16,30268998
2017,100390540,103522336,16,30268997
2017,100390536,103522336,18,30268989
2017,100390915,103522750,18,30269105
2017,100390915,103522754,18,30269107
2017,100391646,103523546,14,30269317
2017,100392109,103524006,3,30269475
2017,100392114,103524006,15,30269476
2017,100392120,103524006,15,30269478
2017,100392575,103524494,3,30269595
2017,100393198,103525148,3,30269795
2017,100393707,103525684,21,30269999
2017,100394112,103526107,19,30270134
2017,100395029,103527050,24,30270404
2017,100395446,103527470,1,30270505
2017,100395576,103527587,1,30270523
2017,100395879,103527939,1,30270589
2017,100395938,103527996,1,30270608
2017,100395950,103527994,1,30270614
2017,100395964,103527996,18,30270623
2017,100395955,103527994,18,30270617
2017,100395961,103527996,1,30270621
2017,100395961,103527994,1,30270620
2017,100395964,103527994,18,30270622
2017,100395950,103527996,1,30270615
2017,100395945,103527994,18,30270611
2017,100395938,103527994,1,30270607
2017,100395941,103527994,9,30270609
2017,100395955,103527996,18,30270619
2017,100395945,103527996,18,30270612
2017,100395941,103527996,9,30270610
2017,100396022,103528082,1,30270637
2017,100396083,103528152,16,30270675
2017,100396079,103528150,17,30270670
2017,100396090,103528152,25,30270678
2017,100396083,103528150,25,30270674
2017,100396079,103528152,3,30270671
2017,100396090,103528150,16,30270677
2017,100396192,103528275,3,30270709
2017,100396434,103528527,1,30270802
2017,100396495,103528602,18,30270825
2017,100396527,103528635,17,30270837
2017,100396812,103528937,18,30270954
2017,100396997,103529130,18,30271039
2017,100397071,103529212,22,30271071
2017,100397098,103529250,16,30271082
2017,100397129,103529287,9,30271099
2017,100397184,103529340,18,30271120
2017,100397293,103529464,1,30271160
2017,100397353,103529527,18,30271185
2017,100397657,103529862,15,30271309
2017,100397931,103530173,21,30271401
2017,100398267,103530541,21,30271538
2017,100398337,103530629,1,30271586
2017,100398779,103531120,15,30271741
2017,100398800,103531142,1,30271751
2017,100398800,103531143,18,30271749
2017,100399089,103531430,1,30271858
2017,100399089,103531428,1,30271859
2017,100399084,103531430,1,30271855
2017,100399084,103531428,1,30271856
2017,100399121,103531458,24,30271879
2017,100399121,103531461,24,30271878
2017,100399147,103531498,3,30271895
2017,100399462,103531838,18,30272015
2017,100399462,103531840,18,30272017
2017,100399621,103532007,3,30272077
2017,100399802,103532230,3,30272138
2017,100399891,103532321,1,30272201
2017,100399891,103532329,1,30272199
2017,100399914,103532353,21,30272212
2017,100400091,103532540,1,30272269
2017,100400159,103532604,24,30272311
2017,100400150,103532599,24,30272299
2017,100400150,103532601,18,30272305
2017,100400159,103532599,24,30272308
2017,100400150,103532604,24,30272300
2017,100400159,103532601,18,30272312
2017,100400331,103532790,3,30272388
2017,100400524,103532991,18,30272450
2017,100400576,103533052,3,30272475
2017,100400576,103533059,25,30272473
2017,100400583,103533052,25,30272478
2017,100400583,103533059,3,30272477
2017,100400741,103533232,15,30272529
2017,100401112,103533626,24,30272670
2017,100401129,103533644,3,30272678
2017,100401247,103533772,6,30272732
2017,100401494,103534053,19,30272867
2017,100401555,103534110,1,30272882
2017,100401555,103534112,1,30272880
2017,100402118,103534701,24,30273104
2017,100402165,103534750,20,30273122
2017,100402189,103534778,16,30273129
2017,100402466,103535056,18,30273263
2017,100402479,103535053,25,30273273
2017,100402455,103535052,25,30273257
2017,100402473,103535053,15,30273267
2017,100402485,103535053,15,30273277
2017,100402485,103535054,25,30273276
2017,100402455,103535054,15,30273254
2017,100402473,103535052,11,30273268
2017,100402455,103535053,5,30273256
2017,100402479,103535054,15,30273272
2017,100402473,103535054,15,30273261
2017,100402479,103535052,17,30273275
2017,100402485,103535052,15,30273278
2017,100402525,103535125,21,30273303
2017,100402558,103535159,6,30273312
2017,100402647,103535252,3,30273343
2017,100402650,103535252,11,30273344
2017,100403515,103536181,18,30273558
2017,100403703,103536367,26,30273593
2017,100404434,103537087,24,30273872
2017,100404577,103537233,15,30273932
2017,100404577,103537238,25,30273930
2017,100404577,103537235,15,30273931
2017,100404772,103537445,24,30273987
2017,100405198,103537867,24,30274109
2017,100405702,103538368,3,30274225
2017,100406618,103539331,15,30274477
2017,100406667,103539390,19,30274492
2017,100406877,103539634,17,30274552
2017,100406891,103539644,24,30274556
2017,100407732,103540555,21,30274808
2017,100407958,103540799,19,30274888
2017,100407962,103540799,19,30274890
2017,100408029,103540875,21,30274913
2017,100428636,103561686,1,30281449
2017,100428892,103561942,3,30281518
2017,100429146,103562190,15,30281589
2017,100429149,103562190,15,30281590
2017,100429329,103562375,1,30281650
2017,100429335,103562375,3,30281654
2017,100429348,103562392,15,30281662
2017,100429349,103562392,25,30281665
2017,100429348,103562389,25,30281663
2017,100429349,103562389,15,30281664
2017,100429386,103562420,3,30281675
2017,100429607,103562633,25,30281766
2017,100615043,103757497,24,30342081
2017,100615049,103757497,24,30342082
2017,100615116,103757566,1,30342101
2017,100615386,103757841,24,30342157
2017,100615725,103758204,1,30342216
2017,100615877,103758341,24,30342244
2017,100615880,103758352,24,30342247
2017,100615883,103758352,24,30342248
2017,100615934,103758396,1,30342270
2017,100616022,103758494,24,30342303
2017,100616816,103759288,26,30342445
2017,100617387,103759862,15,30342555
2017,100617387,103759861,15,30342554
2017,100617464,103759940,21,30342571
2017,100618596,103761100,3,30342767
2017,100618629,103761129,24,30342776
2017,100618630,103761129,24,30342777
2017,100618886,103761379,10,30342835
2017,100618965,103761450,1,30342848
2017,100618965,103761454,25,30342850
2017,100619176,103761679,24,30342901
2017,100619217,103761723,26,30342919
2017,100619217,103761721,25,30342918
2017,100619233,103761721,26,30342921
2017,100619233,103761723,25,30342922
2017,100619391,103761901,16,30342966
2017,100619496,103761993,1,30342995
2017,100620229,103762720,3,30343152
2017,100620326,103762818,21,30343178
2017,100620607,103763104,24,30343231
2017,100620609,103763104,24,30343232
2017,100620696,103763189,19,30343249
2017,100620807,103763297,21,30343274
2017,100621165,103763638,9,30343347
2017,100621221,103763689,26,30343362
2017,100621397,103763841,24,30343413
2017,100621393,103763841,24,30343412
2017,100621458,103763901,3,30343428
2017,100621527,103763973,3,30343456
2017,100622120,103764540,13,30343540
2017,100622123,103764540,6,30343542
2017,100622249,103764669,9,30343566
2017,100622273,103764691,16,30343574
2017,100622293,103764709,1,30343579
2017,100622350,103764776,1,30343593
2017,100349218,103479230,16,30255309
2017,100349194,103479200,11,30255301
2017,100349208,103479215,19,30255306
2017,100349398,103479426,21,30255372
2017,100349599,103479615,24,30255430
2017,100349735,103479764,24,30255489
2017,100349774,103479799,17,30255502
2017,100349937,103479959,16,30255551
2017,100349943,103479965,16,30255555
2017,100350035,103480060,18,30255574
2017,100350128,103480156,26,30255603
2017,100350135,103480145,24,30255606
2017,100350183,103480212,3,30255634
2017,100350231,103480255,24,30255651
2017,100350244,103480278,1,30255658
2017,100350283,103480306,16,30255663
2017,100350360,103480371,24,30255687
2017,100651636,103794933,18,30352008
2017,100652048,103795333,22,30352088
2017,100652310,103795593,18,30352138
2017,100652510,103795793,9,30352180
2017,100652794,103796074,26,30352227
2017,100652848,103796129,3,30352239
2017,100652905,103796179,6,30352253
2017,100653212,103796491,26,30352314
2017,100653238,103796522,19,30352320
2017,100653810,103797052,21,30352418
2017,100653835,103797072,16,30352423
2017,100654359,103797603,8,30352526
2017,100654494,103797743,18,30352557
2017,100654858,103798105,19,30352627
2017,100654852,103798105,11,30352625
2017,100654934,103798183,21,30352636
2017,100654994,103798251,18,30352658
2017,100655614,103798862,21,30352767
2017,100655740,103798979,17,30352786
2017,100655845,103799090,1,30352810
2017,100655906,103799153,6,30352827
2017,100655910,103799153,25,30352830
2017,100655910,103799151,6,30352829
2017,100655906,103799151,25,30352825
2017,100656047,103799279,6,30352849
2017,100656220,103799468,1,30352879
2017,100656256,103799497,3,30352890
2017,100656591,103799819,21,30352963
2017,100656772,103800010,18,30352998
2017,100657167,103800398,21,30353072
2017,100657822,103801066,5,30353211
2017,100657963,103801210,15,30353245
2017,100658118,103801367,1,30353291
2017,100658183,103801435,18,30353304
2017,100658302,103801551,9,30353341
2017,100658357,103801609,24,30353362
2017,100658371,103801618,1,30353365
2017,100658372,103801618,1,30353367
2017,100658531,103801780,3,30353430
2017,100658557,103801803,21,30353434
2017,100658811,103802046,3,30353493
2017,100499039,103634307,3,30303390
2017,100499620,103634881,3,30303568
2017,100500420,103635669,17,30303723
2017,100500509,103635754,24,30303746
2017,100500779,103636044,24,30303793
2017,100501216,103636494,15,30303885
2017,100626009,103768519,21,30344601
2017,100625996,103768503,3,30344595
2017,100626041,103768552,9,30344612
2017,100626050,103768558,16,30344614
2017,100626117,103768631,3,30344638
2017,100626166,103768672,3,30344666
2017,100626244,103768754,16,30344695
2017,100626272,103768781,1,30344702
2017,100626356,103768862,16,30344732
2017,100626469,103768965,16,30344761
2017,100626472,103768965,1,30344763
2017,100626466,103768965,1,30344759
2017,100626525,103769028,14,30344779
2017,100626525,103769033,14,30344781
2017,100626525,103769036,14,30344782
2017,100626525,103769030,16,30344780
2017,100626710,103769239,15,30344815
2017,100626854,103769402,3,30344832
2017,100626893,103769439,21,30344841
2017,100626895,103769439,20,30344842
2017,100627422,103769997,18,30344931
2017,100627495,103770069,21,30344949
2017,100627575,103770155,21,30344969
2017,100627643,103770222,17,30344989
2017,100627657,103770237,15,30344991
2017,100627701,103770273,3,30345005
2017,100627734,103770305,9,30345014
2017,100627814,103770380,22,30345032
2017,100627974,103770550,24,30345085
2017,100627966,103770550,17,30345082
2017,100627970,103770550,17,30345084
2017,100628167,103770758,24,30345156
2017,100628190,103770783,6,30345161
2017,100628239,103770837,6,30345170
2017,100628256,103770853,14,30345176
2017,100628271,103770870,6,30345188
2017,100628271,103770872,22,30345189
2017,100628295,103770896,3,30345209
2017,100628318,103770918,1,30345217
2017,100628330,103770931,18,30345221
2017,100628335,103770942,1,30345228
2017,100628334,103770934,24,30345224
2017,100565061,103703581,1,30325751
2017,100565424,103703985,6,30325849
2017,100565512,103704084,21,30325875
2017,100565527,103704101,1,30325880
2017,100565619,103704195,1,30325909
2017,100565735,103704331,19,30325955
2017,100565736,103704331,13,30325958
2017,100565733,103704322,18,30325951
2017,100565742,103704326,18,30325963
2017,100565742,103704325,18,30325962
2017,100565738,103704326,18,30325959
2017,100565733,103704325,18,30325952
2017,100565742,103704322,18,30325961
2017,100565738,103704325,18,30325957
2017,100565733,103704326,18,30325954
2017,100565738,103704322,18,30325956
2017,100565762,103704361,21,30325975
2017,100565818,103704424,21,30325987
2017,100565896,103704493,3,30326014
2017,100565920,103704518,18,30326017
2017,100565944,103704543,18,30326027
2017,100565944,103704542,18,30326024
2017,100566049,103704653,18,30326060
2017,100566178,103704788,14,30326098
2017,100566216,103704840,1,30326111
2017,100566388,103705027,19,30326147
2017,100566398,103705023,1,30326150
2017,100566403,103705030,1,30326163
2017,100566403,103705023,1,30326161
2017,100566403,103705033,1,30326165
2017,100566403,103705035,25,30326167
2017,100566398,103705033,1,30326153
2017,100566398,103705035,1,30326156
2017,100566398,103705037,25,30326157
2017,100566398,103705030,1,30326151
2017,100566403,103705037,1,30326168
2017,100566513,103705171,1,30326219
2017,100566584,103705251,6,30326237
2017,100566648,103705318,17,30326249
2017,100566652,103705318,19,30326251
2017,100566694,103705358,3,30326275
2017,100566755,103705430,21,30326291
2017,100566804,103705494,17,30326315
2017,100566871,103705572,1,30326338
2017,100566877,103705576,1,30326342
2017,100566875,103705576,1,30326341
2017,100566918,103705618,1,30326358
2017,100566918,103705614,1,30326357
2017,100629864,103772595,1,30345734
2017,100629977,103772708,25,30345775
2017,100629972,103772708,3,30345773
2017,100629977,103772704,3,30345774
2017,100629972,103772704,25,30345771
2017,100629998,103772735,24,30345785
2017,100630124,103772860,24,30345823
2017,100630124,103772865,24,30345827
2017,100630124,103772863,24,30345824
2017,100630195,103772938,3,30345859
2017,100630284,103773034,1,30345886
2017,100630598,103773358,1,30345993
2017,100630798,103773551,15,30346057
2017,100630800,103773551,19,30346059
2017,100631043,103773793,19,30346153
2017,100631042,103773793,22,30346151
2017,100631242,103773985,24,30346214
2017,100631238,103773985,24,30346211
2017,100631232,103773985,24,30346207
2017,100631265,103774018,1,30346225
2017,100631272,103774026,3,30346229
2017,100631286,103774039,24,30346240
2017,100631444,103774209,5,30346304
2017,100631460,103774220,18,30346311
2017,100631499,103774259,15,30346337
2017,100631661,103774426,3,30346388
2017,100631666,103774431,1,30346389
2017,100631732,103774502,3,30346409
2017,100632174,103774957,6,30346568
2017,100632197,103774970,17,30346576
2017,100632197,103774971,1,30346578
2017,100632186,103774970,3,30346571
2017,100632186,103774971,25,30346572
2017,100632193,103774970,25,30346574
2017,100632193,103774971,3,30346575
2017,100632196,103774984,21,30346577
2017,100632227,103775011,3,30346591
2017,100632298,103775094,3,30346607
2017,100632384,103775177,25,30346630
2017,100632387,103775177,21,30346632
2017,100632387,103775179,25,30346633
2017,100632384,103775179,21,30346631
2017,100632442,103775243,3,30346659
2017,100632532,103775337,21,30346687
2017,100632567,103775373,24,30346698
2017,100632568,103775373,1,30346700
2017,100632624,103775430,1,30346715
2017,100610577,103753072,3,30341215
2017,100610699,103753183,24,30341239
2017,100610699,103753180,24,30341237
2017,100610699,103753186,24,30341243
2017,100610699,103753185,24,30341241
2017,100610699,103753184,24,30341240
2017,100610699,103753182,24,30341238
2017,100610872,103753363,18,30341274
2017,100611066,103753568,15,30341295
2017,100611173,103753663,1,30341319
2017,100611312,103753798,24,30341346
2017,100611946,103754430,26,30341465
2017,100612302,103754772,21,30341522
2017,100612471,103754954,21,30341544
2017,100612736,103755237,24,30341603
2017,100612758,103755260,24,30341608
2017,100613149,103755673,3,30341733
2017,100613239,103755756,1,30341751
2017,100613237,103755756,9,30341750
2017,100613240,103755756,1,30341752
2017,100613982,103756467,1,30341872
2017,100614082,103756546,21,30341906
2017,100614093,103756567,24,30341907
2017,100614462,103756931,15,30341982
2017,100614468,103756931,17,30341984
2017,100614882,103757325,1,30342049
2017,100614978,103757423,24,30342066
2017,100615676,103758134,21,30342214
2017,100616016,103758490,26,30342301
2017,100616190,103758667,3,30342340
2017,100616846,103759313,25,30342455
2017,100616842,103759313,3,30342453
2017,100616842,103759310,25,30342452
2017,100616846,103759310,3,30342454
2017,100617420,103759894,24,30342560
2017,100618854,103761347,3,30342828
2017,100618972,103761475,26,30342851
2017,100619115,103761604,26,30342886
2017,100619392,103761904,24,30342967
2017,105783520,109012411,18,31942683
2017,105783655,109012580,3,31942760
2017,105783739,109012685,3,31942805
2017,105783896,109012842,18,31942881
2017,105784288,109013231,3,31942975
2017,105784451,109013403,3,31943006
2017,105784505,109013461,3,31943026
2017,105784636,109013591,21,31943059
2017,105784732,109013691,1,31943081
2017,105784820,109013764,9,31943099
2017,105784820,109013763,9,31943097
2017,105784822,109013763,9,31943102
2017,105784822,109013762,9,31943101
2017,105784822,109013764,9,31943103
2017,105784820,109013762,9,31943096
2017,105785080,109014045,3,31943188
2017,105785105,109014068,6,31943193
2017,105785155,109014114,1,31943198
2017,105785155,109014117,1,31943201
2017,105785253,109014220,18,31943242
2017,105785253,109014219,18,31943241
2017,105785253,109014218,18,31943240
2017,105785253,109014217,24,31943239
2017,105785356,109014328,24,31943259
