"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2017,28349583,1,28374161
2017,28349631,1,28374210
2017,28349738,1,28374316
2017,28349760,1,28374338
2017,28349774,1,28374352
2017,28349877,1,28374455
2017,28349972,1,28374550
2017,28349996,1,28374576
2017,28392285,1,28416913
2017,28392453,3,28417081
2017,28392585,1,28417214
2017,28392598,1,28417226
2017,28392795,1,28417424
2017,28394100,1,28418725
2017,28394448,1,28419078
2017,28348080,1,28372658
2017,28348093,1,28372670
2017,28348198,7,28372775
2017,28348237,1,28372814
2017,28348325,1,28372902
2017,28348330,1,28372907
2017,28348326,2,28372903
2017,28348328,1,28372905
2017,28348357,1,28372934
2017,28348389,1,28372966
2017,28348469,1,28373046
2017,28348503,1,28373081
2017,28348552,1,28373129
2017,28348587,1,28373165
2017,28348683,1,28373260
2017,28348685,1,28373262
2017,28348754,1,28373331
2017,28348808,1,28373386
2017,28348819,1,28373397
2017,28348817,1,28373394
2017,28348868,1,28373446
2017,28348885,1,28373462
2017,28348918,1,28373496
2017,28348970,2,28373547
2017,28348980,1,28373558
2017,28349031,1,28373608
2017,28349032,22,28373609
2017,28349064,1,28373643
2017,28349071,1,28373649
2017,28349066,1,28373645
2017,28349070,1,28373648
2017,28349068,1,28373646
2017,28349075,1,28373653
2017,28349087,1,28373665
2017,28349154,1,28373732
2017,28349184,1,28373762
2017,28349185,1,28373763
2017,28349188,1,28373766
2017,28349198,1,28373776
2017,28349206,1,28373784
2017,28349235,1,28373813
2017,28349276,1,28373855
2017,28349329,1,28373907
2017,28349373,1,28373952
2017,28349425,1,28374003
2017,28349459,1,28374039
2017,28349488,1,28374066
2017,28349500,1,28374078
2017,28349502,1,28374081
2017,28349505,1,28374083
2017,28349533,1,28374110
2017,28349540,1,28374118
2017,28349747,1,28374325
2017,28349758,1,28374336
2017,28349820,1,28374399
2017,28349860,1,28374438
2017,28349957,1,28374536
2017,28350036,6,28374614
2017,28350086,1,28374665
2017,28350110,1,28374689
2017,28350179,1,28374757
2017,28350225,1,28374803
2017,28350270,1,28374848
2017,28350269,1,28374847
2017,28350268,1,28374846
2017,28350273,1,28374851
2017,28350279,1,28374857
2017,28374564,1,28399175
2017,28374575,1,28399186
2017,28374588,7,28399198
2017,28374587,1,28399197
2017,28374590,1,28399200
2017,28374638,1,28399250
2017,28374645,1,28399255
2017,28374680,1,28399290
2017,28374719,1,28399329
2017,28374717,1,28399327
2017,28374733,1,28399342
2017,28374788,1,28399398
2017,28374819,1,28399429
2017,28374822,1,28399431
2017,28374838,1,28399449
2017,28374845,1,28399455
2017,28374851,1,28399461
2017,28374894,1,28399504
2017,28374934,1,28399544
2017,28374943,1,28399553
2017,28374971,1,28399581
2017,28374977,1,28399587
2017,28374979,1,28399590
2017,28375000,1,28399610
2017,28375014,1,28399624
2017,28375020,1,28399630
2017,28375075,1,28399685
2017,28375102,1,28399712
2017,28375105,1,28399715
2017,28375202,1,28399812
2017,28375211,1,28399821
2017,28375216,1,28399826
2017,28375222,1,28399832
2017,28375243,1,28399853
2017,28375271,1,28399881
2017,28375289,1,28399899
2017,28375304,1,28399914
2017,28375317,1,28399927
2017,28375322,1,28399932
2017,28375327,1,28399937
2017,28375341,1,28399951
2017,28375402,1,28400012
2017,28375409,1,28400019
2017,28375415,1,28400025
2017,28375423,1,28400033
2017,28375448,1,28400058
2017,28375474,1,28400084
2017,28375478,1,28400088
2017,28375490,1,28400101
2017,28375547,1,28400157
2017,28375552,1,28400162
2017,28375563,1,28400173
2017,28375562,1,28400172
2017,28375588,1,28400198
2017,28375592,1,28400202
2017,28375567,1,28400175
2017,28375674,1,28400284
2017,28375679,1,28400290
2017,28375707,1,28400318
2017,28376032,1,28400642
2017,28376133,1,28400743
2017,28376153,1,28400763
2017,28376151,1,28400761
2017,28376166,1,28400776
2017,28376170,1,28400780
2017,28376179,1,28400789
2017,28376209,1,28400819
2017,28376238,1,28400849
2017,28376245,1,28400855
2017,28376277,1,28400887
2017,28376280,1,28400890
2017,28376289,1,28400899
2017,28376305,1,28400914
2017,28376319,1,28400929
2017,28376323,1,28400932
2017,28376345,1,28400955
2017,28376391,1,28401001
2017,28376489,1,28401099
2017,28376506,1,28401117
2017,28376505,1,28401114
2017,28376514,3,28401124
2017,28376518,1,28401128
2017,28376547,7,28401157
2017,28376555,1,28401165
2017,28376610,1,28401220
2017,28376628,1,28401238
2017,28376631,1,28401241
2017,28376636,1,28401246
2017,28376761,1,28401372
2017,28376789,1,28401400
2017,28376805,1,28401415
2017,28376807,1,28401419
2017,28376815,1,28401426
2017,28376819,1,28401430
2017,28376817,1,28401428
2017,28376828,1,28401439
2017,28376840,1,28401451
2017,28376855,1,28401466
2017,28376867,1,28401478
2017,28376900,1,28401511
2017,28376901,1,28401512
2017,28376924,1,28401536
2017,28376949,1,28401561
2017,28377252,1,28401863
2017,28377262,3,28401873
2017,28377263,3,28401874
2017,28377258,3,28401869
2017,28377296,1,28401907
2017,28377302,1,28401913
2017,28377304,1,28401915
2017,28377325,1,28401936
2017,28377338,1,28401949
2017,28377360,1,28401971
2017,28377378,1,28401989
2017,28377386,1,28401997
2017,28377391,1,28402002
2017,28377390,1,28402001
2017,28377402,1,28402013
2017,28377410,3,28402021
2017,28377425,1,28402036
2017,28377432,1,28402043
2017,28377451,1,28402061
2017,28377452,1,28402063
2017,28377454,1,28402065
2017,28377492,1,28402103
2017,28377517,1,28402127
2017,28377519,1,28402130
2017,28377524,1,28402134
2017,28377534,8,28402145
2017,28377545,1,28402156
2017,28377542,1,28402153
2017,28377543,1,28402154
2017,28377546,1,28402157
2017,28377563,1,28402174
2017,28377901,1,28402513
2017,28377918,1,28402530
2017,28377923,1,28402535
2017,28377921,1,28402533
2017,28377937,1,28402549
2017,28377957,3,28402569
2017,28377962,3,28402574
2017,28377991,1,28402603
2017,28377994,1,28402606
2017,28378004,1,28402616
2017,28378007,1,28402618
2017,28378044,1,28402656
2017,28378061,1,28402673
2017,28378173,1,28402786
2017,28378172,8,28402784
2017,28378185,1,28402797
2017,28378191,1,28402803
2017,28378190,1,28402802
2017,28378220,1,28402832
2017,28378225,1,28402837
2017,28378233,1,28402845
